# wavelength (nm)	photon flux (phot/s/cm^2/nm)
1163.50	134348908748685.05
1164.50	134185696714409.62
1165.50	134022006051264.59
1166.50	133857836759249.92
1167.50	133691408881308.61
1168.50	133521190859407.62
1169.50	133350485496702.73
1170.50	133179292793194.08
1171.50	133007612748881.70
1172.50	132835445363765.41
1173.50	132671503043740.11
1174.50	132507744562798.05
1175.50	132343514707270.06
1176.50	132178813477156.25
1177.50	132013640872456.61
1178.50	131858341170134.81
1179.50	131713363276324.98
1180.50	131567949834436.38
1181.50	131422100844469.08
1182.50	131275816306422.98
1183.50	131130159593570.36
1184.50	131004290293286.00
1185.50	130878021384872.94
1186.50	130751352868331.16
1187.50	130624284743660.75
1188.50	130496817010861.56
1189.50	130373377383083.47
1190.50	130252499882160.17
1191.50	130131235180879.38
1192.50	130009583279241.06
1193.50	129887544177245.27
1194.50	129767630017919.05
1195.50	129661580259091.81
1196.50	129555171341129.62
1197.50	129448403264032.52
1198.50	129341276027800.48
1199.50	129233789632433.48
1200.50	129143836753261.59
1201.50	129061981619981.27
1202.50	128979811163897.23
1203.50	128897325385009.53
1204.50	128814524283318.19
1205.50	128731178897779.58
1206.50	128646705365214.47
1207.50	128561914783206.14
1208.50	128476807151754.50
1209.50	128391382470859.58
1210.50	128305640740521.39
1211.50	128220944483576.91
1212.50	128136412545894.53
1213.50	128051566598384.44
1214.50	127966406641046.50
1215.50	127880932673880.81
1216.50	127794058723599.78
1217.50	127703930414480.48
1218.50	127613481482918.05
1219.50	127522711928912.45
1220.50	127431621752463.73
1221.50	127340210953571.88
1222.50	127242814753430.36
1223.50	127143489598229.42
1224.50	127043831939134.30
1225.50	126943841776145.02
1226.50	126843519109261.59
1227.50	126739763151253.47
1228.50	126628428572714.91
1229.50	126516744649618.38
1230.50	126404711381963.83
1231.50	126292328769751.31
1232.50	126179596812980.77
1233.50	126061292672974.92
1234.50	125941404616581.86
1235.50	125821156760910.08
1236.50	125700549105959.62
1237.50	125579581651730.50
1238.50	125457639321826.52
1239.50	125333966052970.27
1240.50	125209929780770.11
1241.50	125085530505226.00
1242.50	124960768226337.98
1243.50	124835642944105.98
1244.50	124697426092442.36
1245.50	124556029461102.23
1246.50	124414244880429.31
1247.50	124272072350423.64
1248.50	124129511871085.09
1249.50	123982524494073.03
1250.50	123826553068640.94
1251.50	123670173491053.19
1252.50	123513385761309.80
1253.50	123356189879410.77
1254.50	123198585845356.12
1255.50	123047790395403.66
1256.50	122898183712885.33
1257.50	122748182897961.03
1258.50	122597787950630.83
1259.50	122446998870894.72
1260.50	122299502796285.53
1261.50	122159831804849.78
1262.50	122019785552871.67
1263.50	121879364040351.28
1264.50	121738567267288.58
1265.50	121597395233683.55
1266.50	121462201965457.25
1267.50	121328135098032.50
1268.50	121193705357710.73
1269.50	121058912744492.08
1270.50	120923757258376.52
1271.50	120792842040103.77
1272.50	120672320298385.97
1273.50	120551459818733.86
1274.50	120430260601147.36
1275.50	120308722645626.55
1276.50	120186845952171.39
1277.50	120082609647624.31
1278.50	119982561052634.64
1279.50	119882208903911.86
1280.50	119781553201455.98
1281.50	119680593945267.05
1282.50	119586658911847.88
1283.50	119510386158992.16
1284.50	119433849256995.69
1285.50	119357048205858.45
1286.50	119279983005580.50
1287.50	119202653656161.83
1288.50	119122578596836.53
1289.50	119041535065904.05
1290.50	118960222447548.88
1291.50	118878640741770.98
1292.50	118796789948570.33
1293.50	118714046636132.27
1294.50	118629428922586.53
1295.50	118544538678955.20
1296.50	118459375905238.31
1297.50	118373940601435.92
1298.50	118288232767547.94
1299.50	118201859059338.88
1300.50	118115094632818.97
1301.50	118028056890008.50
1302.50	117940745830907.50
1303.50	117853161455516.03
1304.50	117764673185163.03
1305.50	117674114532040.70
1306.50	117583278844264.42
1307.50	117492166121834.16
1308.50	117400776364749.88
1309.50	117309109573011.56
1310.50	117214667215631.34
1311.50	117119154398647.98
1312.50	117023359529779.38
1313.50	116927282609025.50
1314.50	116830923636386.41
1315.50	116735618809078.75
1316.50	116643839875133.39
1317.50	116551786702636.28
1318.50	116459459291587.30
1319.50	116366857641986.52
1320.50	116273981753833.97
1321.50	116180044529641.52
1322.50	116085583130490.34
1323.50	115990845925394.92
1324.50	115895832914355.14
1325.50	115800544097371.05
1326.50	115705541784218.27
1327.50	115611866139559.72
1328.50	115517917949763.38
1329.50	115423697214829.20
1330.50	115329203934757.23
1331.50	115234438109547.45
1332.50	115139547912328.70
1333.50	115044432219000.81
1334.50	114949044273164.97
1335.50	114853384074821.12
1336.50	114757451623969.36
1337.50	114659059909596.92
1338.50	114554475221687.62
1339.50	114449606169059.84
1340.50	114344452751713.62
1341.50	114239014969648.88
1342.50	114133292822865.66
1343.50	114025289374016.11
1344.50	113916434929737.58
1345.50	113807292309536.92
1346.50	113697861513414.06
1347.50	113588142541368.98
1348.50	113478122219741.16
1349.50	113367781425980.11
1350.50	113257152388923.59
1351.50	113146235108571.67
1352.50	113035029584924.30
1353.50	112923535817981.53
1354.50	112812330564233.70
1355.50	112700973307246.06
1356.50	112589328858339.95
1357.50	112477397217515.39
1358.50	112365178384772.34
1359.50	112255604822891.83
1360.50	112151706550590.16
1361.50	112047534159192.06
1362.50	111943087648697.69
1363.50	111838367019107.02
1364.50	111733372270419.97
1365.50	111633860266705.11
1366.50	111535020426004.72
1367.50	111435916270716.19
1368.50	111336547800839.55
1369.50	111236915016374.83
1370.50	111138472311142.83
1371.50	111042142103544.55
1372.50	110945553166695.09
1373.50	110848705500594.53
1374.50	110751599105242.84
1375.50	110654233980640.00
1376.50	110555293901979.97
1377.50	110455978644166.48
1378.50	110356402578381.75
1379.50	110256565704625.73
1380.50	110156468022898.45
1381.50	110055138946831.50
1382.50	109952407448931.94
1383.50	109849412088453.28
1384.50	109746152865395.47
1385.50	109642629779758.56
1386.50	109538842831542.53
1387.50	109429526316932.95
1388.50	109319938349540.56
1389.50	109210078929365.33
1390.50	109099948056407.30
1391.50	108989545730666.47
1392.50	108875599847116.05
1393.50	108758698711761.81
1394.50	108641517578875.22
1395.50	108524056448456.28
1396.50	108406315320504.97
1397.50	108288277705304.02
1398.50	108169811555320.67
1399.50	108051065171816.17
1400.50	107932038554790.56
1401.50	107812731704243.75
1402.50	107693144620175.83
1403.50	107573609240868.80
1404.50	107453965221401.78
1405.50	107334041685103.03
1406.50	107213838631972.52
1407.50	107093356062010.27
1408.50	106972422752341.97
1409.50	106850602188796.36
1410.50	106728501003291.91
1411.50	106606119195828.55
1412.50	106483456766406.27
1413.50	106360513715025.14
1414.50	106244092267625.50
1415.50	106129209281083.64
1416.50	106014057847079.30
1417.50	105898637965612.45
1418.50	105782949636683.12
1419.50	105667851317243.56
1420.50	105553948486561.05
1421.50	105439780477389.55
1422.50	105325347289729.05
1423.50	105210648923579.50
1424.50	105095685378940.97
1425.50	104991190843522.16
1426.50	104887011543426.66
1427.50	104782582917728.78
1428.50	104677904966428.53
1429.50	104572977689525.95
1430.50	104472685632922.27
1431.50	104376314898042.48
1432.50	104279707484124.97
1433.50	104182863391169.81
1434.50	104085782619176.88
1435.50	103989101189732.50
1436.50	103896093678819.58
1437.50	103802855818386.61
1438.50	103709387608433.66
1439.50	103615689048960.73
1440.50	103521760139967.78
1441.50	103437536520313.00
1442.50	103356589658130.08
1443.50	103275431074993.22
1444.50	103194060770902.44
1445.50	103112478745857.75
1446.50	103030707379225.25
1447.50	102948765912994.19
1448.50	102866612814217.20
1449.50	102784248082894.17
1450.50	102701671719025.20
1451.50	102618883722610.19
1452.50	102528349145800.50
1453.50	102437278388992.28
1454.50	102345985192197.11
1455.50	102254469555414.97
1456.50	102162731478645.89
1457.50	102070441452894.94
1458.50	101977699397068.47
1459.50	101884734134888.22
1460.50	101791545666354.17
1461.50	101698133991466.34
1462.50	101603078605819.95
1463.50	101502758293803.84
1464.50	101402205945569.75
1465.50	101301421561117.64
1466.50	101200405140447.59
1467.50	101099156683559.48
1468.50	100977384820554.12
1469.50	100852047790161.00
1470.50	100726446589241.19
1471.50	100600581217794.69
1472.50	100474451675821.48
1473.50	100349791337008.55
1474.50	100226603730450.52
1475.50	100103156658825.44
1476.50	99979450122133.28
1477.50	99855484120374.05
1478.50	99733372492669.73
1479.50	99622109420749.48
1480.50	99510604755246.12
1481.50	99398858496159.64
1482.50	99286870643490.02
1483.50	99174641197237.33
1484.50	99075042866665.64
1485.50	98978047905480.48
1486.50	98880832500494.55
1487.50	98783396651707.81
1488.50	98685740359120.30
1489.50	98595274990872.08
1490.50	98512318182103.59
1491.50	98429161238686.53
1492.50	98345804160620.91
1493.50	98262246947906.64
1494.50	98181425241778.75
1495.50	98114749756602.23
1496.50	98047897246148.66
1497.50	97980867710417.95
1498.50	97913661149410.17
1499.50	97846277563125.30
1500.50	97803643984593.42
1501.50	97765268425550.22
1502.50	97726754929428.81
1503.50	97688103496229.17
1504.50	97649314125951.34
1505.50	97614505095436.89
1506.50	97582935336180.16
1507.50	97551237587073.44
1508.50	97519411848116.80
1509.50	97487458119310.23
1510.50	97451673982213.39
1511.50	97404642344340.02
1512.50	97357463107647.84
1513.50	97310136272136.81
1514.50	97262661837806.91
1515.50	97215039804658.20
1516.50	97164432930643.53
1517.50	97113556419607.31
1518.50	97062528412013.44
1519.50	97011348907861.89
1520.50	96960017907152.69
1521.50	96900864315473.56
1522.50	96837936844249.80
1523.50	96774843047653.09
1524.50	96711582925683.48
1525.50	96648156478340.95
1526.50	96573659579997.22
1527.50	96483280487838.62
1528.50	96392700225330.56
1529.50	96301918792473.05
1530.50	96210936189266.05
1531.50	96116954559637.72
1532.50	96005570053538.02
1533.50	95893958278902.44
1534.50	95782119235730.97
1535.50	95670052924023.70
1536.50	95557759343780.50
1537.50	95429493166654.36
1538.50	95299031921721.47
1539.50	95168320395075.27
1540.50	95037358586715.73
1541.50	94906146496642.91
1542.50	94759031210292.11
1543.50	94602834874159.08
1544.50	94446356544573.34
1545.50	94289596221534.89
1546.50	94132553905043.78
1547.50	93970423593503.25
1548.50	93801084654568.55
1549.50	93631448572643.05
1550.50	93461515347726.69
1551.50	93291284979819.53
1552.50	93118878304081.02
1553.50	92937605910598.42
1554.50	92756022925101.33
1555.50	92574129347589.67
1556.50	92391925178063.44
1557.50	92209410416522.67
1558.50	92033105615422.53
1559.50	91856770454049.69
1560.50	91680133417046.19
1561.50	91503194504412.02
1562.50	91325953716147.19
1563.50	91164785172550.89
1564.50	91008797229803.98
1565.50	90852535338718.31
1566.50	90695999499293.78
1567.50	90539189711530.42
1568.50	90395653000376.00
1569.50	90262950610824.94
1570.50	90130005679953.81
1571.50	89996818207762.58
1572.50	89863388194251.31
1573.50	89742214917022.17
1574.50	89643050045643.30
1575.50	89543686764136.64
1576.50	89444125072502.22
1577.50	89344364970740.09
1578.50	89247457627589.08
1579.50	89164264314600.72
1580.50	89080894068757.25
1581.50	88997346890058.66
1582.50	88913622778504.98
1583.50	88829834278237.62
1584.50	88757017893492.98
1585.50	88684038790499.03
1586.50	88610896969255.78
1587.50	88537592429763.22
1588.50	88464125172021.38
1589.50	88405658251465.78
1590.50	88349725208441.84
1591.50	88293651893080.83
1592.50	88237438305382.78
1593.50	88181084445347.64
1594.50	88125289766692.88
1595.50	88069655646912.84
1596.50	88013882508128.58
1597.50	87957970350340.06
1598.50	87901919173547.30
1599.50	87826762631933.94
1600.50	87735915734937.36
1601.50	87651608685597.05
1602.50	87581421031449.95
1603.50	87511077472654.67
1604.50	87440578009211.27
1605.50	87369922641119.73
1606.50	87299111368380.09
1607.50	87228144190992.28
1608.50	87157021108956.39
1609.50	87085742122272.33
1610.50	87014307230940.14
1611.50	86942716434959.81
1612.50	86870969734331.39
1613.50	86799067129054.81
1614.50	86727008619130.11
1615.50	86654794204557.28
1616.50	86582423885336.31
1617.50	86505483983934.91
1618.50	86425898491971.34
1619.50	86346148568161.91
1620.50	86266234212506.64
1621.50	86186155425005.55
1622.50	86105912205658.62
1623.50	86025504554465.84
1624.50	85944932471427.27
1625.50	85864195956542.83
1626.50	85783295009812.53
1627.50	85702229631236.42
1628.50	85620999820814.52
1629.50	85539605578546.70
1630.50	85458046904433.09
1631.50	85376323798473.66
1632.50	85293083828678.30
1633.50	85194115275180.89
1634.50	85094961578781.14
1635.50	84995622739479.03
1636.50	84896098757274.59
1637.50	84796389632167.80
1638.50	84696495364158.66
1639.50	84596415953247.17
1640.50	84496151399433.34
1641.50	84395701702717.17
1642.50	84295066863098.66
1643.50	84194246880577.80
1644.50	84093241755154.59
1645.50	83992051486829.05
1646.50	83890676075601.14
1647.50	83789115521470.91
1648.50	83689661662795.33
1649.50	83591619041276.22
1650.50	83493395989589.73
1651.50	83394992507735.88
1652.50	83296408595714.61
1653.50	83197644253525.98
1654.50	83098699481169.95
1655.50	82999574278646.55
1656.50	82900268645955.77
1657.50	82800782583097.58
1658.50	82701116090072.03
1659.50	82601269166879.08
1660.50	82501241813518.75
1661.50	82401034029991.05
1662.50	82300645816295.97
1663.50	82201248811532.84
1664.50	82106670670356.44
1665.50	82011919512924.98
1666.50	81916995339238.45
1667.50	81821898149296.88
1668.50	81726627943100.23
1669.50	81631184720648.52
1670.50	81535568481941.75
1671.50	81439779226979.91
1672.50	81343816955763.05
1673.50	81247681668291.09
1674.50	81151373364564.08
1675.50	81054892044582.03
1676.50	80958237708344.89
1677.50	80861410355852.70
1678.50	80764409987105.45
1679.50	80674583634916.34
1680.50	80585501616451.97
1681.50	80496256412150.00
1682.50	80406848022010.41
1683.50	80317276446033.19
1684.50	80227541684218.36
1685.50	80137643736565.91
1686.50	80047582603075.86
1687.50	79957358283748.17
1688.50	79866970778582.89
1689.50	79776420087579.97
1690.50	79685706210739.45
1691.50	79594829148061.31
1692.50	79503788899545.55
1693.50	79412585465192.17
1694.50	79295067238586.89
1695.50	79165041058677.62
1696.50	79034806301080.94
1697.50	78904362965796.83
1698.50	78773711052825.34
1699.50	78642850562166.47
1700.50	78511781493820.17
1701.50	78380503847786.52
1702.50	78249017624065.44
1703.50	78117322822656.95
1704.50	77985419443561.08
1705.50	77853307486777.83
1706.50	77720986952307.17
1707.50	77588457840149.11
1708.50	77455720150303.64
1709.50	77313757789716.47
1710.50	77164770710445.55
1711.50	77015556547833.98
1712.50	76866115301881.77
1713.50	76716446972588.92
1714.50	76566551559955.42
1715.50	76416429063981.27
1716.50	76266079484666.48
1717.50	76115502822011.05
1718.50	75964699076014.98
1719.50	75813668246678.27
1720.50	75662410334000.91
1721.50	75510925337982.91
1722.50	75359213258624.23
1723.50	75207274095924.95
1724.50	75080958434980.52
1725.50	74975608414494.83
1726.50	74870085820455.45
1727.50	74764390652862.41
1728.50	74658522911715.67
1729.50	74552482597015.27
1730.50	74446269708761.17
1731.50	74339884246953.42
1732.50	74233326211591.97
1733.50	74126595602676.84
1734.50	74019692420208.05
1735.50	73912616664185.55
1736.50	73805368334609.38
1737.50	73697947431479.53
1738.50	73590353954796.03
1739.50	73503830467197.56
1740.50	73429114640468.39
1741.50	73354264402305.84
1742.50	73279279752709.88
1743.50	73204160691680.52
1744.50	73128907219217.80
1745.50	73053519335321.66
1746.50	72977997039992.16
1747.50	72902340333229.25
1748.50	72826549215032.98
1749.50	72750623685403.31
1750.50	72674563744340.22
1751.50	72598369391843.78
1752.50	72522040627913.94
1753.50	72445577452550.69
1754.50	72350318065341.09
1755.50	72250523039282.58
1756.50	72150567338741.62
1757.50	72050450963718.25
1758.50	71950173914212.47
1759.50	71849736190224.23
1760.50	71749137791753.58
1761.50	71648378718800.52
1762.50	71547458971365.00
1763.50	71446378549447.08
1764.50	71345137453046.72
1765.50	71243735682163.92
1766.50	71142173236798.69
1767.50	71040450116951.03
1768.50	70937925846552.73
1769.50	70826726183781.95
1770.50	70715355499163.03
1771.50	70603813792696.02
1772.50	70492101064380.84
1773.50	70380217314217.53
1774.50	70268162542206.13
1775.50	70155936748346.60
1776.50	70043539932638.95
1777.50	69930972095083.16
1778.50	69818233235679.24
1779.50	69705323354427.20
1780.50	69592242451327.05
1781.50	69478990526378.77
1782.50	69365567579582.36
1783.50	69250745975522.82
1784.50	69134123729853.42
1785.50	69017327260804.02
1786.50	68900356568374.56
1787.50	68783211652565.05
1788.50	68665892513375.54
1789.50	68548399150805.98
1790.50	68430731564856.36
1791.50	68312889755526.73
1792.50	68194873722817.07
1793.50	68076683466727.36
1794.50	67958318987257.64
1795.50	67839780284407.86
1796.50	67721067358178.05
1797.50	67602180208568.20
1798.50	67503848596614.24
1799.50	67408194170900.34
1800.50	67312391717576.91
1801.50	67216441236643.93
1802.50	67120342728101.45
1803.50	67024096191949.45
1804.50	66927701628187.91
1805.50	66831159036816.84
1806.50	66734468417836.27
1807.50	66637629771246.16
1808.50	66540643097046.54
1809.50	66443508395237.37
1810.50	66346225665818.70
1811.50	66248794908790.49
1812.50	66162977815862.42
1813.50	66093276971202.69
1814.50	66023458999929.70
1815.50	65953523902043.48
1816.50	65883471677544.02
1817.50	65813302326431.32
1818.50	65743015848705.36
1819.50	65672612244366.16
1820.50	65602091513413.73
1821.50	65531453655848.05
1822.50	65460698671669.13
1823.50	65389826560876.96
1824.50	65318837323471.54
1825.50	65247730959452.90
1826.50	65175994111572.96
1827.50	65096092574789.15
1828.50	65016064542704.29
1829.50	64935910015318.40
1830.50	64855628992631.44
1831.50	64775221474643.46
1832.50	64694687461354.42
1833.50	64614026952764.36
1834.50	64533239948873.23
1835.50	64452326449681.05
1836.50	64371286455187.87
1837.50	64290119965393.62
1838.50	64208826980298.33
1839.50	64127407499901.99
1840.50	64045861524204.61
1841.50	63943779949113.67
1842.50	63835790173070.49
1843.50	63727645484112.27
1844.50	63619345882239.05
1845.50	63510891367450.80
1846.50	63402281939747.52
1847.50	63293517599129.23
1848.50	63184598345595.92
1849.50	63075524179147.59
1850.50	62966295099784.26
1851.50	62856911107505.88
1852.50	62747372202312.49
1853.50	62637678384204.09
1854.50	62527829653180.68
1855.50	62418633090380.58
1856.50	62309820828669.53
1857.50	62200855103933.20
1858.50	62091735916171.63
1859.50	61982463265384.81
1860.50	61873037151572.73
1861.50	61763457574735.40
1862.50	61653724534872.83
1863.50	61543838031984.99
1864.50	61433798066071.91
1865.50	61323604637133.57
1866.50	61213257745169.98
1867.50	61102757390181.15
1868.50	60992103572167.05
1869.50	60921696635837.50
1870.50	60891601411914.16
1871.50	60861439165927.76
1872.50	60831209897878.31
1873.50	60800913607765.83
1874.50	60770550295590.28
1875.50	60740119961351.70
1876.50	60709622605050.04
1877.50	60679058226685.35
1878.50	60648426826257.62
1879.50	60617728403766.84
1880.50	60586962959212.99
1881.50	60556130492596.11
1882.50	60525231003916.18
1883.50	60490422570675.81
1884.50	60451699073540.02
1885.50	60412900395227.83
1886.50	60374026535739.23
1887.50	60335077495074.23
1888.50	60296053273232.86
1889.50	60256953870215.07
1890.50	60217779286020.90
1891.50	60178529520650.30
1892.50	60139204574103.36
1893.50	60099804446379.98
1894.50	60060329137480.21
1895.50	60020778647404.06
1896.50	59981152976151.51
1897.50	59913996028123.64
1898.50	59826842481429.38
1899.50	59739563858332.54
1900.50	59652160158833.07
1901.50	59564631382931.02
1902.50	59476977530626.38
1903.50	59389198601919.12
1904.50	59301294596809.27
1905.50	59213265515296.82
1906.50	59125111357381.76
1907.50	59036832123064.11
1908.50	58948427812343.88
1909.50	58859898425221.03
1910.50	58771243961695.59
1911.50	58649601228284.80
1912.50	58516838905140.45
1913.50	58383905659303.84
1914.50	58250801490775.02
1915.50	58117526399553.98
1916.50	57984080385640.71
1917.50	57850463449035.22
1918.50	57716675589737.48
1919.50	57582716807747.53
1920.50	57448587103065.37
1921.50	57314286475690.96
1922.50	57179814925624.34
1923.50	57045172452865.51
1924.50	56911381984628.10
1925.50	56827571135139.15
1926.50	56743642515839.94
1927.50	56659596126730.48
1928.50	56575431967810.77
1929.50	56491150039080.84
1930.50	56406750340540.62
1931.50	56322232872190.19
1932.50	56237597634029.50
1933.50	56152844626058.55
1934.50	56067973848277.38
1935.50	55982985300685.95
1936.50	55897878983284.28
1937.50	55812654896072.36
1938.50	55753312327919.95
1939.50	55738170710275.20
1940.50	55722983820471.27
1941.50	55707751658508.14
1942.50	55692474224385.85
1943.50	55677151518104.40
1944.50	55661783539663.73
1945.50	55646370289063.91
1946.50	55630911766304.90
1947.50	55615407971386.70
1948.50	55599858904309.34
1949.50	55584264565072.80
1950.50	55568624953677.05
1951.50	55552940070122.15
1952.50	55507727125385.99
1953.50	55454597497439.49
1954.50	55401384369435.12
1955.50	55348087741372.87
1956.50	55294707613252.73
1957.50	55241243985074.73
1958.50	55187696856838.84
1959.50	55134066228545.07
1960.50	55080352100193.45
1961.50	55026554471783.91
1962.50	54972673343316.53
1963.50	54918708714791.25
1964.50	54864660586208.09
1965.50	54804132889133.50
1966.50	54729271530129.84
1967.50	54654305676432.00
1968.50	54579235328039.98
1969.50	54504060484953.80
1970.50	54428781147173.45
1971.50	54353397314698.94
1972.50	54277908987530.25
1973.50	54202316165667.38
1974.50	54126618849110.35
1975.50	54050817037859.12
1976.50	53974910731913.75
1977.50	53898899931274.20
1978.50	53822784635940.48
1979.50	53774884097294.34
1980.50	53729709896470.88
1981.50	53684462643293.69
1982.50	53639142337762.80
1983.50	53593748979878.18
1984.50	53548282569639.84
1985.50	53502743107047.80
1986.50	53457130592102.02
1987.50	53411445024802.53
1988.50	53365686405149.33
1989.50	53319854733142.41
1990.50	53273950008781.75
1991.50	53227972232067.40
1992.50	53179309225822.28
1993.50	53128678019288.92
1994.50	53077969239695.45
1995.50	53027182887041.87
1996.50	52976318961328.16
1997.50	52925377462554.31
1998.50	52874358390720.36
1999.50	52823261745826.28
2000.50	52772087527872.09
2001.50	52720835736857.77
2002.50	52669506372783.32
2003.50	52618099435648.76
2004.50	52566614925454.09
2005.50	52505320249205.25
2006.50	52425854465811.09
2007.50	52346283378208.91
2008.50	52266606986398.71
2009.50	52186825290380.49
2010.50	52106938290154.25
2011.50	52026945985720.01
2012.50	51946848377077.74
2013.50	51866645464227.45
2014.50	51786337247169.14
2015.50	51705923725902.81
2016.50	51625404900428.47
2017.50	51544780770746.10
2018.50	51469967374720.51
2019.50	51420288034755.42
2020.50	51370534242245.85
2021.50	51320705997191.75
2022.50	51270803299593.14
2023.50	51220826149450.02
2024.50	51170774546762.38
2025.50	51120648491530.23
2026.50	51070447983753.58
2027.50	51020173023432.41
2028.50	50969823610566.73
2029.50	50919399745156.53
2030.50	50868901427201.82
2031.50	50814937791687.00
2032.50	50736017781507.33
2033.50	50656995499724.84
2034.50	50577870946339.55
2035.50	50498644121351.46
2036.50	50419315024760.54
2037.50	50339883656566.83
2038.50	50260350016770.31
2039.50	50180714105370.98
2040.50	50100975922368.84
2041.50	50021135467763.89
2042.50	49941192741556.13
2043.50	49861147743745.57
2044.50	49781379339991.27
2045.50	49704288742357.73
2046.50	49627098961616.19
2047.50	49549809997766.66
2048.50	49472421850809.13
2049.50	49394934520743.63
2050.50	49317348007570.12
2051.50	49239662311288.62
2052.50	49161877431899.14
2053.50	49083993369401.66
2054.50	49006010123796.19
2055.50	48927927695082.73
2056.50	48849746083261.27
2057.50	48776923545851.88
2058.50	48725850772569.13
2059.50	48674705344768.99
2060.50	48623487262451.50
2061.50	48572196525616.63
2062.50	48520833134264.38
2063.50	48469397088394.78
2064.50	48417888388007.80
2065.50	48366307033103.43
2066.50	48314653023681.70
2067.50	48262926359742.59
2068.50	48211127041286.13
2069.50	48159255068312.29
2070.50	48106891183565.39
2071.50	48053740024075.40
2072.50	48000515115523.05
2073.50	47947216457908.31
2074.50	47893844051231.20
2075.50	47840397895491.71
2076.50	47786877990689.83
2077.50	47733284336825.58
2078.50	47679616933898.96
2079.50	47625875781909.95
2080.50	47572060880858.57
2081.50	47518172230744.81
2082.50	47464209831568.66
2083.50	47386770933970.55
2084.50	47294266227558.90
2085.50	47201650944474.70
2086.50	47108925084717.97
2087.50	47016088648288.70
2088.50	46923141635186.89
2089.50	46830084045412.55
2090.50	46736915878965.66
2091.50	46643637135846.23
2092.50	46550247816054.27
2093.50	46456747919589.75
2094.50	46363137446452.72
2095.50	46269416396643.14
2096.50	46220074732180.97
2097.50	46174535470835.06
2098.50	46128931765565.85
2099.50	46083263616373.29
2100.50	46037531023257.44
2101.50	45991733986218.26
2102.50	45945872505255.75
2103.50	45899946580369.95
2104.50	45853956211560.80
2105.50	45807901398828.34
2106.50	45761782142172.55
2107.50	45715598441593.47
2108.50	45669782102375.38
2109.50	45624863299635.77
2110.50	45579881374215.64
2111.50	45534836326115.07
2112.50	45489728155334.03
2113.50	45444556861872.52
2114.50	45399322445730.53
2115.50	45354024906908.08
2116.50	45308664245405.14
2117.50	45263240461221.73
2118.50	45217753554357.86
2119.50	45172203524813.52
2120.50	45126590372588.70
2121.50	45087112743287.33
2122.50	45049430251193.84
2123.50	45011692225568.22
2124.50	44973898666410.46
2125.50	44936049573720.56
2126.50	44898144947498.54
2127.50	44860184787744.35
2128.50	44822169094458.05
2129.50	44784097867639.62
2130.50	44745971107289.02
2131.50	44707788813406.32
2132.50	44669550985991.47
2133.50	44616277094209.08
2134.50	44527962670119.20
2135.50	44439545901995.40
2136.50	44351026789837.66
2137.50	44262405333646.01
2138.50	44173681533420.42
2139.50	44084855389160.91
2140.50	43995926900867.47
2141.50	43906896068540.11
2142.50	43817762892178.81
2143.50	43728527371783.59
2144.50	43639189507354.45
2145.50	43549749298891.37
2146.50	43473493888355.34
2147.50	43398463239224.55
2148.50	43323343850769.73
2149.50	43248135722990.88
2150.50	43172838855887.98
2151.50	43097453249461.10
2152.50	43021978903710.18
2153.50	42946415818635.23
2154.50	42870763994236.26
2155.50	42795023430513.26
2156.50	42719194127466.23
2157.50	42643276085095.18
2158.50	42595307725132.87
2159.50	42566769959146.64
2160.50	42538187486960.05
2161.50	42509560308573.07
2162.50	42480888423985.73
2163.50	42452171833198.02
2164.50	42423410536209.92
2165.50	42394604533021.44
2166.50	42365753823632.59
2167.50	42336858408043.38
2168.50	42307918286253.77
2169.50	42278933458263.81
2170.50	42255988046799.73
2171.50	42244307826145.15
2172.50	42232598916989.14
2173.50	42220861319331.72
2174.50	42209095033172.87
2175.50	42197300058512.61
2176.50	42185476395350.92
2177.50	42173624043687.80
2178.50	42161743003523.27
2179.50	42149833274857.32
2180.50	42137894857689.95
2181.50	42125927752021.15
2182.50	42108400675494.84
2183.50	42061787303849.29
2184.50	42015113563963.74
2185.50	41968379455838.19
2186.50	41921584979472.62
2187.50	41874730134867.07
2188.50	41827814922021.52
2189.50	41780839340935.95
2190.50	41733803391610.38
2191.50	41686707074044.81
2192.50	41639550388239.26
2193.50	41592333334193.68
2194.50	41545092411204.88
2195.50	41498363236126.83
2196.50	41451574247214.45
2197.50	41404725444467.74
2198.50	41357816827886.69
2199.50	41310848397471.30
2200.50	41263820153221.55
2201.50	41216732095137.48
2202.50	41169584223219.06
2203.50	41122376537466.31
2204.50	41075109037879.23
2205.50	41027781724457.79
2206.50	40980345666423.58
2207.50	40930451055448.73
2208.50	40880494413065.16
2209.50	40830475739272.91
2210.50	40780395034071.93
2211.50	40730252297462.23
2212.50	40680047529443.84
2213.50	40629780730016.74
2214.50	40579451899180.94
2215.50	40529061036936.43
2216.50	40478608143283.20
2217.50	40428093218221.26
2218.50	40377781213432.56
2219.50	40332443767186.12
2220.50	40287049066662.96
2221.50	40241597111863.04
2222.50	40196087902786.39
2223.50	40150521439433.00
2224.50	40104897721802.88
2225.50	40059216749896.02
2226.50	40013478523712.43
2227.50	39967683043252.10
2228.50	39921830308515.02
2229.50	39875920319501.21
2230.50	39827661560406.92
2231.50	39765260727206.02
2232.50	39702787963225.35
2233.50	39640243268464.88
2234.50	39577626642924.63
2235.50	39514938086604.59
2236.50	39452177599504.77
