# AU: 0.72333199
# Source data: solarmean_2004-02-07_SORCE_and_TIMED.dat
# File creation date: July 30, 2024

# wavelength (nm)	photon flux (phot/s/cm^2/nm)
853.50	800204912134046.25
854.50	799280977875945.50
855.50	798352686704391.50
856.50	797595747494715.88
857.50	796967568736576.00
858.50	796335752880942.38
859.50	795700299927815.62
860.50	795110968994788.25
861.50	794565979953694.62
862.50	794017580583026.75
863.50	793465770882784.62
864.50	793061756840408.50
865.50	792855349975454.00
866.50	792646346295862.00
867.50	792434745801631.88
868.50	792326189005948.00
869.50	792440023232966.38
870.50	792552020867808.12
871.50	792662181910472.75
872.50	792742386892522.75
873.50	792683244304245.25
874.50	792621885963589.38
875.50	792558311870555.38
876.50	792492522025143.25
877.50	792201178589809.38
878.50	791907110369988.88
879.50	791610317365681.88
880.50	791310799576888.25
881.50	791033225141881.50
882.50	790759546683007.12
883.50	790483214285912.00
884.50	790204227950595.50
885.50	789867650992010.38
886.50	789485082730404.62
887.50	789099638958080.00
888.50	788711319675036.75
889.50	788259992128878.75
890.50	787658266789579.25
891.50	787053199712874.75
892.50	786444790898765.50
893.50	785833040347251.75
894.50	785120422907410.12
895.50	784404245675047.25
896.50	783684508650162.75
897.50	782961211832757.12
898.50	782166149128572.38
899.50	781333743374272.38
900.50	780497551227249.50
901.50	779657572687503.00
902.50	778831426978220.88
903.50	778040794355947.00
904.50	777246501293756.25
905.50	776448547791648.50
906.50	775646933849623.75
907.50	774902032579203.50
908.50	774158153142647.50
909.50	773410756334657.50
910.50	772659842155234.00
911.50	771892976158150.62
912.50	771110605578498.88
913.50	770324664130392.75
914.50	769535151813832.25
915.50	768737873323869.25
916.50	767881216295346.88
917.50	767020857468980.75
918.50	766156796844771.38
919.50	765289034422718.50
920.50	764486928514839.50
921.50	763729522016020.00
922.50	762968669138066.75
923.50	762204369880979.12
924.50	761439528786091.12
925.50	760700647502212.12
926.50	759958389655708.38
927.50	759212755246580.25
928.50	758463744274827.50
929.50	757673828869147.00
930.50	756850938245103.50
931.50	756024526864662.75
932.50	755194594727824.75
933.50	754361141834589.38
934.50	753475175085272.50
935.50	752585582725412.25
936.50	751692364755008.88
937.50	750795521174062.25
938.50	749967426066556.25
939.50	749240118627017.12
940.50	748509561756276.50
941.50	747775755454334.00
942.50	747038699721190.25
943.50	746437221000861.62
944.50	745867530524987.50
945.50	745294958467525.12
946.50	744719504828474.00
947.50	744104295079580.25
948.50	743276949719895.38
949.50	742446203875849.62
950.50	741612057547443.25
951.50	740774510734676.25
952.50	739933563437548.62
953.50	739270794613105.25
954.50	738662407032966.50
955.50	738051120110953.25
956.50	737436933847065.62
957.50	736839681770228.75
958.50	736440320234164.50
959.50	736038519664410.75
960.50	735634280060967.62
961.50	735227601423835.25
962.50	734844709472236.50
963.50	734500495314516.00
964.50	734153981853878.12
965.50	733805169090323.00
966.50	733454057023849.62
967.50	733071131464777.00
968.50	732671293726690.38
969.50	732269065624126.50
970.50	731864447157085.88
971.50	731457438325568.25
972.50	730933781651436.62
973.50	730397553986744.75
974.50	729858680547990.25
975.50	729317161335172.75
976.50	728751183563035.50
977.50	728058782977843.62
978.50	727363438782300.00
979.50	726665150976403.88
980.50	725963919560155.25
981.50	725246944288660.38
982.50	724503203220459.50
983.50	723756444018975.38
984.50	723006666684208.50
985.50	722253871216158.75
986.50	721485440912924.00
987.50	720702308905758.25
988.50	719916109575470.25
989.50	719126842922059.50
990.50	718334508945526.62
991.50	717515276209748.50
992.50	716681701974961.88
993.50	715844989723700.50
994.50	715005139455964.00
995.50	714162151171752.50
996.50	713378242213114.12
997.50	712606890054214.75
998.50	711832555968509.50
999.50	711055239955998.12
1000.50	710274942016680.50
1001.50	709597122370377.62
1002.50	708926971947942.38
1003.50	708254071032253.25
1004.50	707578419623310.75
1005.50	706900017721114.88
1006.50	706331295235386.00
1007.50	705761182448048.75
1008.50	705188544831770.62
1009.50	704613382386551.75
1010.50	704034057745123.25
1011.50	703421064269224.25
1012.50	702805481150242.62
1013.50	702187308388177.75
1014.50	701566545983029.50
1015.50	700943504400845.12
1016.50	700321447662431.25
1017.50	699696808924115.75
1018.50	699069588185899.62
1019.50	698439785447781.88
1020.50	697813208417589.25
1021.50	697242840691463.25
1022.50	696670017433024.25
1023.50	696094738642272.25
1024.50	695517004319207.50
1025.50	694933945913994.38
1026.50	694319393872902.75
1027.50	693702324139037.88
1028.50	693082736712400.25
1029.50	692460631592989.50
1030.50	691831619904490.62
1031.50	691131256219015.75
1032.50	690428232874851.00
1033.50	689722549871996.62
1034.50	689014207210452.25
1035.50	688302772908311.62
1036.50	687545870604299.88
1037.50	686786225207140.25
1038.50	686023836716832.75
1039.50	685258705133377.50
1040.50	684490830456774.25
1041.50	683721121046557.88
1042.50	682948738724317.50
1043.50	682173615184552.25
1044.50	681395750427262.38
1045.50	680615144452447.50
1046.50	679781747189524.75
1047.50	678935970600246.62
1048.50	678087338921647.62
1049.50	677235852153727.75
1050.50	676381510296486.75
1051.50	675429373429916.75
1052.50	674439052734193.75
1053.50	673445629579325.75
1054.50	672449103965312.62
1055.50	671449475892154.88
1056.50	670424385219493.00
1057.50	669381228889168.75
1058.50	668334899551852.12
1059.50	667285397207542.25
1060.50	666232721856239.88
1061.50	665171788125608.38
1062.50	664101696397669.50
1063.50	663028410833426.25
1064.50	661951931432878.25
1065.50	660872258196025.50
1066.50	659798358919649.62
1067.50	658743258851240.38
1068.50	657685022937032.12
1069.50	656623651177025.12
1070.50	655559143571219.12
1071.50	654504195326368.38
1072.50	653548946557250.12
1073.50	652590777361783.38
1074.50	651629687739967.88
1075.50	650665677691804.12
1076.50	649698747217291.50
1077.50	648867491108876.12
1078.50	648047291725180.38
1079.50	647224454610207.12
1080.50	646398979763956.75
1081.50	645570867186429.38
1082.50	644862084959388.75
1083.50	644205738221402.88
1084.50	643547080339365.38
1085.50	642886111313276.25
1086.50	642222831143135.88
1087.50	641619131002503.25
1088.50	641085955205648.38
1089.50	640550715705715.75
1090.50	640013412502704.88
1091.50	639474045596616.62
1092.50	638949903127212.12
1093.50	638488824468617.88
1094.50	638025832815367.12
1095.50	637560928167459.62
1096.50	637094110524895.62
1097.50	636625379887675.00
1098.50	636208155297918.62
1099.50	635791929059619.50
1100.50	635373892203669.88
1101.50	634954044730070.00
1102.50	634532386638819.38
1103.50	634083893592813.75
1104.50	633621207985516.38
1105.50	633156644067307.50
1106.50	632690201838186.88
1107.50	632221881298154.75
1108.50	631731585129198.62
1109.50	631205123760922.75
1110.50	630676686080696.25
1111.50	630146272088519.75
1112.50	629613881784392.62
1113.50	629077718390882.00
1114.50	628515682548315.50
1115.50	627951624290073.12
1116.50	627385543616155.12
1117.50	626817440526561.62
1118.50	626247315021292.50
1119.50	625659978564892.88
1120.50	625065525190751.38
1121.50	624469013221603.25
1122.50	623870442657448.12
1123.50	623269813498286.50
1124.50	622651875977955.12
1125.50	622009888439264.00
1126.50	621365776152517.38
1127.50	620719539117715.12
1128.50	620071177334857.75
1129.50	619420581567441.88
1130.50	618766408288688.00
1131.50	618110107498671.50
1132.50	617451679197391.50
1133.50	616791123384848.88
1134.50	616128440061043.12
1135.50	615492884122400.00
1136.50	614867211906598.50
1137.50	614239484753870.50
