# λ (nm)	photon flux (γ/s/cm^2/nm)
596.5	1.018863589686255e15
597.5	1.0194385779927352e15
598.5	1.0198952372199715e15
599.5	1.0197875797869622e15
600.5	1.0194886421383794e15
601.5	1.018806331799516e15
602.5	1.0181001242256122e15
603.5	1.0173678959918059e15
604.5	1.0162076396588749e15
605.5	1.0147575029551102e15
606.5	1.012930618201378e15
607.5	1.0109494566657392e15
608.5	1.0089818188677469e15
609.5	1.0070082460841362e15
610.5	1.0053382252601081e15
611.5	1.0036924303976908e15
612.5	1.0020773148246205e15
613.5	1.0004537463660331e15
614.5	9.988642424363446e14
615.5	9.97308945215349e14
616.5	9.968175558149316e14
617.5	9.963663041977538e14
618.5	9.966456983784884e14
619.5	9.96901606665524e14
620.5	9.96852296923255e14
621.5	9.967924136507294e14
622.5	9.966014987832875e14
623.5	9.964064369490858e14
624.5	9.963661861952396e14
625.5	9.963206885672264e14
626.5	9.964627819136914e14
627.5	9.966082917250924e14
628.5	9.9628053082357e14
629.5	9.958886558623089e14
630.5	9.952966802032681e14
631.5	9.946492767133908e14
632.5	9.942054623611772e14
633.5	9.938500487450539e14
634.5	9.934796680473762e14
635.5	9.93096463384146e14
636.5	9.925523267706458e14
637.5	9.917960499764281e14
638.5	9.910175053313692e14
639.5	9.901910216259668e14
640.5	9.893692467915285e14
641.5	9.886630901628546e14
642.5	9.879499161084799e14
643.5	9.860921738701312e14
644.5	9.840830640470015e14
645.5	9.818975278739426e14
646.5	9.796225161565834e14
647.5	9.774276490219325e14
648.5	9.753384513541312e14
649.5	9.732918482950815e14
650.5	9.71463567204365e14
651.5	9.696250576559201e14
652.5	9.680626942442296e14
653.5	9.665193463199692e14
654.5	9.654501127230165e14
655.5	9.646698090617829e14
656.5	9.643369590440475e14
657.5	9.650603417226978e14
658.5	9.657814566490125e14
659.5	9.671829380766656e14
660.5	9.686053663212655e14
661.5	9.69944135944339e14
662.5	9.712290374751794e14
663.5	9.724587063379548e14
664.5	9.735043106396281e14
665.5	9.745486506957188e14
666.5	9.754595990516659e14
667.5	9.763436817862031e14
668.5	9.769542104811221e14
669.5	9.771862607772461e14
670.5	9.774146385949971e14
671.5	9.767232848606021e14
672.5	9.760068073275689e14
673.5	9.752699756176164e14
674.5	9.745132736399192e14
675.5	9.73750437947216e14
676.5	9.729941402875948e14
677.5	9.722313449986928e14
678.5	9.713882897368792e14
679.5	9.704703307496572e14
680.5	9.695454560029819e14
681.5	9.685962479013672e14
682.5	9.676400729248322e14
683.5	9.666790955229759e14
684.5	9.657139163640292e14
685.5	9.647417847243201e14
686.5	9.636188742084225e14
687.5	9.624670695921541e14
688.5	9.613235384291608e14
689.5	9.602151490566411e14
690.5	9.590994945724894e14
691.5	9.579398568818535e14
692.5	9.567530480074725e14
693.5	9.555595693468855e14
694.5	9.544338847387918e14
695.5	9.533009904422765e14
696.5	9.52189146016469e14
697.5	9.511251086014731e14
698.5	9.500541001666861e14
699.5	9.490010383194331e14
700.5	9.479545130507076e14
701.5	9.469011263684251e14
702.5	9.459011200588642e14
703.5	9.448982745366349e14
704.5	9.438664703248048e14
705.5	9.427386784836068e14
706.5	9.416038914341321e14
707.5	9.404752969639602e14
708.5	9.393572507601516e14
709.5	9.382322960456595e14
710.5	9.370983505263856e14
711.5	9.359563678215625e14
712.5	9.348074675883792e14
713.5	9.336175773416842e14
714.5	9.324136855758924e14
715.5	9.312027612118402e14
716.5	9.300599294046439e14
717.5	9.289110345985939e14
718.5	9.277804928620426e14
719.5	9.268119060400309e14
720.5	9.258370374640388e14
721.5	9.248660342184951e14
722.5	9.239209543163386e14
723.5	9.229697098591438e14
724.5	9.220022322360521e14
725.5	9.210071369333879e14
726.5	9.200057902174135e14
727.5	9.190359934183686e14
728.5	9.181218097596051e14
729.5	9.172016481643285e14
730.5	9.163546599661518e14
731.5	9.156159671571525e14
732.5	9.148718249593015e14
733.5	9.140829258486126e14
734.5	9.132341143484114e14
735.5	9.123795982736934e14
736.5	9.115122332377981e14
737.5	9.106284130957965e14
738.5	9.09738839876992e14
739.5	9.089420278293711e14
740.5	9.083229315753642e14
741.5	9.076988434866909e14
742.5	9.071088813766256e14
743.5	9.066147569353929e14
744.5	9.061160169732336e14
745.5	9.056159312156956e14
746.5	9.051272240770269e14
747.5	9.046339530168408e14
748.5	9.041315004084708e14
749.5	9.035135004400612e14
750.5	9.028906280914391e14
751.5	9.022628833626045e14
752.5	9.016495142956105e14
753.5	9.010337061389046e14
754.5	9.00413083082421e14
755.5	8.997002606208274e14
756.5	8.989448918577496e14
757.5	8.981843777249862e14
758.5	8.973633349602671e14
759.5	8.964792809915205e14
760.5	8.955897836252286e14
761.5	8.947061032753421e14
762.5	8.938527139056938e14
763.5	8.929940043647415e14
764.5	8.921299746524855e14
765.5	8.913283179698734e14
766.5	8.905236143151542e14
767.5	8.89713772819125e14
768.5	8.890014074527045e14
769.5	8.883347782706032e14
770.5	8.876634098293142e14
771.5	8.869845700736695e14
772.5	8.862959035830862e14
773.5	8.856024775977429e14
774.5	8.849042921176398e14
775.5	8.84146560842807e14
776.5	8.833833746698015e14
777.5	8.826152862819924e14
778.5	8.818584891021172e14
779.5	8.811076407913969e14
780.5	8.803519596018731e14
781.5	8.795868780334018e14
782.5	8.787974550066191e14
783.5	8.78003137579665e14
784.5	8.772039257525392e14
785.5	8.762623235572936e14
786.5	8.752671059810614e14
787.5	8.742665209165304e14
788.5	8.732433101024372e14
789.5	8.721679676230275e14
790.5	8.710870955259945e14
791.5	8.700006938113375e14
792.5	8.689975717936024e14
793.5	8.680157052134209e14
794.5	8.67028600086334e14
795.5	8.660673002903685e14
796.5	8.652049001476842e14
797.5	8.643376008003521e14
798.5	8.634654022483716e14
799.5	8.624877053735621e14
800.5	8.61455246844864e14
801.5	8.604175135069209e14
802.5	8.59380144519546e14
803.5	8.584024459251521e14
804.5	8.574196481962734e14
805.5	8.564317513329104e14
806.5	8.555119589280132e14
807.5	8.546768309181568e14
808.5	8.538370071827459e14
809.5	8.529924877217801e14
810.5	8.521008379047682e14
811.5	8.511937659033219e14
812.5	8.502818672860358e14
813.5	8.493542987215965e14
814.5	8.483340366293372e14
815.5	8.473087055715411e14
816.5	8.462783055482081e14
817.5	8.453064006639194e14
818.5	8.444250451108631e14
819.5	8.435390093635519e14
820.5	8.426482934219858e14
821.5	8.41833304011116e14
822.5	8.410571787941889e14
823.5	8.402766745458886e14
824.5	8.394917912662156e14
825.5	8.386175291571898e14
826.5	8.377270771588969e14
827.5	8.368320121118371e14
828.5	8.359099813256072e14
829.5	8.346859536282491e14
830.5	8.334565420332438e14
831.5	8.322217465405906e14
832.5	8.309459937664546e14
833.5	8.295519872701016e14
834.5	8.281522407861726e14
835.5	8.267467543146682e14
836.5	8.253876647345844e14
837.5	8.241118395515746e14
838.5	8.228306112859114e14
839.5	8.215439799375945e14
840.5	8.20131706940829e14
841.5	8.185779952610101e14
842.5	8.17018271749613e14
843.5	8.154525364066374e14
844.5	8.13776283459451e14
845.5	8.120046423317966e14
846.5	8.10226531044065e14
847.5	8.084419495962562e14
848.5	8.06872987113971e14
849.5	8.054590906561709e14
850.5	8.040396266011351e14
851.5	8.026145949488638e14
852.5	8.014638538140064e14
853.5	8.00502907439734e14
854.5	7.99537506279458e14
855.5	7.985676503331781e14
856.5	7.978069952841665e14
857.5	7.972037513851681e14
858.5	7.96596927970527e14
859.5	7.959865250402429e14
860.5	7.954010886532801e14
861.5	7.948395975768265e14
862.5	7.94274657078082e14
863.5	7.937062671570465e14
864.5	7.932757517653694e14
865.5	7.93029667001129e14
866.5	7.927808931624351e14
867.5	7.925294302492872e14
868.5	7.923890005249072e14
869.5	7.924880816670664e14
870.5	7.92585292116056e14
871.5	7.926806318718754e14
872.5	7.927528816223558e14
873.5	7.927194931287782e14
874.5	7.926839478228714e14
875.5	7.92646245704635e14
876.5	7.926063867740695e14
877.5	7.923263344896521e14
878.5	7.920435828594778e14
879.5	7.91758131883546e14
880.5	7.914699815618571e14
881.5	7.912029733529204e14
882.5	7.909396646836169e14
883.5	7.906737251406182e14
884.5	7.904051547239246e14
885.5	7.900597842897456e14
886.5	7.896532738956651e14
887.5	7.892438334863885e14
888.5	7.888314630619154e14
889.5	7.883842863522629e14
890.5	7.878559783158874e14
891.5	7.873244931183405e14
892.5	7.867898307596222e14
893.5	7.862519912397331e14
894.5	7.855272331512234e14
895.5	7.847988870767074e14
896.5	7.840669530161851e14
897.5	7.833314309696568e14
898.5	7.825134872062502e14
899.5	7.816529082094305e14
900.5	7.80788479318347e14
901.5	7.79920200532999e14
902.5	7.790864980686524e14
903.5	7.783346549522651e14
904.5	7.775792366353158e14
905.5	7.768202431178048e14
906.5	7.760576743997316e14
907.5	7.753323612634766e14
908.5	7.746066395830898e14
909.5	7.738774394604156e14
910.5	7.73144760895454e14
911.5	7.723911253457804e14
912.5	7.716171614696702e14
913.5	7.708396439529148e14
914.5	7.700585727955134e14
915.5	7.692685019504465e14
916.5	7.684024319097154e14
917.5	7.675326382651012e14
918.5	7.666591210166046e14
919.5	7.657818801642254e14
920.5	7.649707800338884e14
