# AU: 0.72
# Source data: k1 ceti from K. France
# File creation date: Aug 2025

# wavelength (nm)	photon flux (phot/s/cm^2/nm)
1.895000000000000000e+02	3.735843109145998535e+11
1.905000000000000000e+02	3.836900505473269043e+11
1.915000000000000000e+02	4.170180218347540894e+11
1.925000000000000000e+02	4.671788889596251221e+11
1.935000000000000000e+02	3.612896656258684082e+11
1.945000000000000000e+02	5.770362294764580078e+11
1.955000000000000000e+02	5.661405601584527588e+11
1.965000000000000000e+02	6.281361737892004395e+11
1.975000000000000000e+02	6.514328152968831787e+11
1.985000000000000000e+02	6.175467614860540771e+11
1.995000000000000000e+02	6.900010914216027832e+11
2.005000000000000000e+02	7.364877111130252686e+11
2.015000000000000000e+02	8.342941231943776855e+11
2.025000000000000000e+02	8.152857958708876953e+11
2.035000000000000000e+02	9.886624785156705322e+11
2.045000000000000000e+02	1.072480269551805908e+12
2.055000000000000000e+02	1.125516396884071045e+12
2.065000000000000000e+02	1.172391153757777588e+12
2.075000000000000000e+02	1.369127061203061523e+12
2.085000000000000000e+02	1.469430697623912109e+12
2.095000000000000000e+02	1.930879441322017578e+12
2.105000000000000000e+02	2.378362665016656250e+12
2.115000000000000000e+02	2.832965546970183105e+12
2.125000000000000000e+02	2.779416331525798828e+12
2.135000000000000000e+02	2.597865089054895996e+12
2.145000000000000000e+02	3.470286713941225586e+12
2.155000000000000000e+02	2.945286987106433105e+12
2.165000000000000000e+02	2.855303598759474609e+12
2.175000000000000000e+02	2.743424252868945801e+12
2.185000000000000000e+02	3.918940775723245605e+12
2.195000000000000000e+02	4.095207331407848633e+12
2.205000000000000000e+02	4.208930447524591309e+12
2.215000000000000000e+02	3.158823597301900391e+12
2.225000000000000000e+02	4.433051958505208984e+12
2.235000000000000000e+02	5.595254845495810547e+12
2.245000000000000000e+02	5.200049848637081055e+12
2.255000000000000000e+02	4.597359282570447266e+12
2.265000000000000000e+02	3.709835890772401367e+12
2.275000000000000000e+02	3.433454009250050293e+12
2.285000000000000000e+02	4.803712227886393555e+12
2.295000000000000000e+02	4.212684927515564453e+12
2.305000000000000000e+02	5.048767958118638672e+12
2.315000000000000000e+02	4.500815560665041992e+12
2.325000000000000000e+02	4.877454583232905273e+12
2.335000000000000000e+02	4.336141966908531738e+12
2.345000000000000000e+02	3.640443570279915039e+12
2.355000000000000000e+02	5.339330929111626953e+12
2.365000000000000000e+02	4.481739517442496094e+12
2.375000000000000000e+02	5.221965473983001953e+12
2.385000000000000000e+02	4.155323522607147461e+12
2.395000000000000000e+02	4.576439124072535156e+12
2.405000000000000000e+02	4.261535522184758789e+12
2.415000000000000000e+02	4.853061073553036133e+12
2.425000000000000000e+02	6.794488667924106445e+12
2.435000000000000000e+02	6.305955462351414062e+12
2.445000000000000000e+02	6.035901868822539062e+12
2.455000000000000000e+02	4.988504258400310547e+12
2.465000000000000000e+02	4.784534998995367188e+12
2.475000000000000000e+02	5.427490560084196289e+12
2.485000000000000000e+02	4.241062374882799805e+12
2.495000000000000000e+02	5.112010381037187500e+12
2.505000000000000000e+02	5.055572413962863281e+12
2.515000000000000000e+02	5.948195718717169922e+12
2.525000000000000000e+02	5.424658569043631836e+12
2.535000000000000000e+02	9.108334815971328125e+12
2.545000000000000000e+02	1.008436875374508008e+13
2.555000000000000000e+02	1.324820927967950977e+13
2.565000000000000000e+02	1.619422276780799219e+13
2.575000000000000000e+02	1.961811546462788672e+13
2.585000000000000000e+02	2.142781122299753125e+13
2.595000000000000000e+02	1.894134637906307812e+13
2.605000000000000000e+02	1.581531996391462305e+13
2.615000000000000000e+02	1.611829987424779883e+13
2.625000000000000000e+02	2.013853587143676953e+13
2.635000000000000000e+02	2.638329781282657812e+13
2.645000000000000000e+02	4.131041808857375000e+13
2.655000000000000000e+02	4.185090741758500000e+13
2.665000000000000000e+02	4.073587240673570312e+13
2.675000000000000000e+02	4.197510614016298438e+13
