wavelength (nm)	photon flux (phot/s/cm^2/nm)
1062.50	124588223270277.06
1063.50	124386870462061.03
1064.50	124184918476952.70
1065.50	123982367314952.05
1066.50	123780899371803.17
1067.50	123582958237774.30
1068.50	123384428806111.69
1069.50	123185311076815.41
1070.50	122985605049885.38
1071.50	122787692398583.62
1072.50	122608483781031.34
1073.50	122428727279424.64
1074.50	122248422893763.52
1075.50	122067570624048.03
1076.50	121886170470278.11
1077.50	121730223388390.19
1078.50	121576350593762.00
1079.50	121421982949843.25
1080.50	121267120456633.98
1081.50	121111763114134.25
1082.50	120978792638630.95
1083.50	120855659277613.41
1084.50	120732092336418.80
1085.50	120608091815047.11
1086.50	120483657713498.42
1087.50	120370401071756.03
1088.50	120270375088414.64
1089.50	120169961945845.66
1090.50	120069161644049.00
1091.50	119967974183024.83
1092.50	119869642889251.88
1093.50	119783142627057.53
1094.50	119696283479158.39
1095.50	119609065445554.39
1096.50	119521488526245.56
1097.50	119433552721231.92
1098.50	119355279663619.84
1099.50	119277193900867.75
1100.50	119198768458760.36
1101.50	119120003337297.70
1102.50	119040898536479.69
1103.50	118956759387228.86
1104.50	118869957654815.61
1105.50	118782803543511.45
1106.50	118695297053316.36
1107.50	118607438184230.36
1108.50	118515456596323.27
1109.50	118416690267536.98
1110.50	118317553174459.80
1111.50	118218045317091.84
1112.50	118118166695432.97
1113.50	118017580226609.91
1114.50	117912139979401.67
1115.50	117806320318653.12
1116.50	117700121244364.27
1117.50	117593542756535.16
1118.50	117486584855165.77
1119.50	117376398108223.81
1120.50	117264876198096.11
1121.50	117152968087036.09
1122.50	117040673775043.69
1123.50	116927993262118.95
1124.50	116812065629095.69
1125.50	116691626113218.75
1126.50	116570787985824.08
1127.50	116449551246911.64
1128.50	116327915896481.55
1129.50	116205861441314.25
1130.50	116083135830232.48
1131.50	115960011089243.91
1132.50	115836487218348.36
1133.50	115712564217545.98
1134.50	115588242086836.72
1135.50	115469009165713.44
1136.50	115351630471849.05
1137.50	115233866263323.28
1138.50	115115716540136.09
1139.50	114997181302287.53
1140.50	114878601817790.47
1141.50	114760300459373.91
1142.50	114641615346452.81
1143.50	114522546479027.19
1144.50	114403093857097.02
1145.50	114283257480662.34
1146.50	114153564454810.30
1147.50	114023177917889.78
1148.50	113892390590492.64
1149.50	113761202472618.75
1150.50	113629613564268.17
1151.50	113496260957576.58
1152.50	113361517402855.39
1153.50	113226368976300.77
1154.50	113090815677912.70
1155.50	112954857507691.16
1156.50	112819345575733.06
1157.50	112687310875741.72
1158.50	112554879480984.59
1159.50	112422051391461.88
1160.50	112288826607173.39
1161.50	112155205128119.25
1162.50	112020334822933.70
1163.50	111884811605251.52
1164.50	111748889788865.39
1165.50	111612569373775.30
1166.50	111475850359981.25
1167.50	111337250411959.64
1168.50	111195494059119.92
