# AU: 0.72333199
# Source data: solarmin_20081029_SORCE_and_TIMED.dat
# File creation date: July 30, 2024

# wavelength (nm)	photon flux (phot/s/cm^2/nm)
861.50	794284460162260.75
862.50	793720652156105.25
863.50	793153398847954.12
864.50	792729327143832.25
865.50	792496740084648.12
866.50	792261496602137.00
867.50	792023596696299.00
868.50	791901007844605.62
869.50	792027003753794.00
870.50	792151192170840.62
871.50	792273573095745.50
872.50	792364905198662.12
873.50	792311432658603.12
874.50	792255758339129.50
875.50	792197882240241.88
876.50	792137804361939.88
877.50	791871628404020.50
878.50	791602785945774.62
879.50	791331276987202.50
880.50	791057101528303.75
881.50	790779963963958.25
882.50	790500080560881.12
883.50	790217529808507.38
884.50	789932311706836.62
885.50	789594400296103.75
886.50	789214358047042.00
887.50	788831446682289.25
888.50	788445666201845.62
889.50	787998024740008.62
890.50	787402790790838.88
891.50	786804230344917.75
892.50	786202343402245.25
893.50	785597129962821.62
894.50	784883275207404.25
895.50	784165858483308.88
896.50	783444879790535.50
897.50	782720339129084.12
898.50	781906192332541.75
899.50	781045864908827.12
900.50	780181689653042.50
901.50	779313666565187.38
902.50	778478044960471.50
903.50	777719429214746.62
904.50	776957224768862.75
905.50	776191431622819.38
906.50	775422049776617.12
907.50	774697152946350.88
908.50	773972395802532.75
909.50	773244163880688.50
910.50	772512457180817.88
911.50	771760900770551.00
912.50	770990083614144.38
913.50	770215721229441.62
914.50	769437813616442.75
915.50	768652074235054.75
916.50	767805768307886.38
917.50	766955783375716.50
918.50	766102119438544.50
919.50	765244776496370.62
920.50	764445937164949.88
921.50	763686812526606.25
922.50	762924237876773.12
923.50	762158213215450.00
924.50	761393088714286.12
925.50	760668556258530.38
926.50	759940678356434.88
927.50	759209455007999.62
928.50	758474886213224.50
929.50	757679678813784.62
930.50	756835938207268.00
931.50	755988632016248.75
932.50	755137760240726.25
933.50	754283322880701.12
934.50	753428339496853.12
935.50	752569796990911.25
936.50	751707695362875.75
937.50	750842034612746.50
938.50	750030390583985.38
939.50	749298251456160.75
940.50	748562852468653.75
941.50	747824193621464.25
942.50	747082274914592.50
943.50	746462955673050.00
944.50	745872141544552.88
945.50	745278401046900.75
946.50	744681734180093.25
947.50	744085206277757.00
948.50	743503147033197.75
949.50	742918204555224.62
950.50	742330378843838.00
951.50	741739669899037.50
952.50	741146077720823.62
953.50	740520550180968.75
954.50	739882894491782.12
955.50	739242275387777.62
956.50	738598692868955.12
957.50	737972981801700.62
958.50	737555234502201.25
959.50	737135007335696.75
960.50	736712300302187.12
961.50	736287113401672.00
962.50	735879029239024.50
963.50	735499166925538.75
964.50	735116929081271.12
965.50	734732315706221.62
966.50	734345326800389.75
967.50	733930422576758.25
968.50	733500497726977.62
969.50	733068118547272.25
970.50	732633285037642.62
971.50	732195997198088.62
972.50	731633478866109.25
973.50	731057566542112.62
974.50	730478925436056.88
975.50	729897555547941.88
976.50	729293248895093.88
977.50	728571542902078.50
978.50	727846832203021.62
979.50	727119116797922.75
980.50	726388396686782.12
981.50	725643215610884.00
982.50	724873708898579.62
983.50	724101130781980.00
984.50	723325481261085.75
985.50	722546760335896.50
986.50	721762050576471.12
987.50	720971567755923.62
988.50	720178002156642.12
989.50	719381353778625.88
990.50	718581622621875.62
991.50	717754887115662.25
992.50	716913752013948.88
993.50	716069463172774.38
994.50	715222020592138.25
995.50	714371424272040.75
996.50	713591927174750.88
997.50	712828007234528.12
998.50	712061119839245.00
999.50	711291264988901.38
1000.50	710518442683497.38
1001.50	709864832732490.75
1002.50	709220595103090.25
1003.50	708573658143495.75
1004.50	707924021853707.25
1005.50	707271686233725.12
1006.50	706716197153252.25
1007.50	706159213061441.25
1008.50	705599729443477.25
1009.50	705037746299360.25
1010.50	704470014470934.50
1011.50	703837981588071.62
1012.50	703203320563196.12
1013.50	702566031396307.75
1014.50	701926114087406.50
1015.50	701286209968014.38
1016.50	700674088132823.00
1017.50	700059403181013.12
1018.50	699442155112585.12
1019.50	698822343927538.62
1020.50	698204546330951.62
1021.50	697630515506826.75
1022.50	697054021227580.00
1023.50	696475063493211.38
1024.50	695893642303721.12
1025.50	695307413510339.62
1026.50	694694991628870.50
1027.50	694080055495405.12
1028.50	693462605109943.25
1029.50	692842640472485.00
1030.50	692215594524319.38
1031.50	691514405441025.50
1032.50	690810554376195.75
1033.50	690104041329830.25
1034.50	689394866301928.88
1035.50	688682584446135.62
1036.50	687923557430349.88
1037.50	687161782513886.62
1038.50	686397259696746.12
1039.50	685629988978928.00
1040.50	684859970360432.12
1041.50	684079535550748.88
1042.50	683295760377572.75
1043.50	682509221469876.50
1044.50	681719918827659.75
1045.50	680927852450922.75
1046.50	680083689166472.38
1047.50	679227262091125.62
1048.50	678367959040516.62
1049.50	677505780014645.75
1050.50	676640725013512.75
1051.50	675670720700252.75
1052.50	674659857207598.88
1053.50	673645851783451.38
1054.50	672628704427809.62
1055.50	671608415140674.62
1056.50	670573023827617.75
1057.50	669526486998817.00
1058.50	668476770503566.12
1059.50	667423874341864.75
1060.50	666367798513713.12
1061.50	665297355489719.38
1062.50	664210566161588.12
1063.50	663120551343707.62
1064.50	662027311036077.75
1065.50	660930845238698.38
1066.50	659848380891996.12
1067.50	658804939209992.12
1068.50	657758383436725.00
1069.50	656708713572195.00
1070.50	655655929616401.62
1071.50	654613720002386.12
1072.50	653679277075994.62
1073.50	652741952331415.62
1074.50	651801745768649.62
1075.50	650858657387696.25
1076.50	649912687188555.50
1077.50	649093019940691.12
1078.50	648283499033970.75
1079.50	647471359810288.12
1080.50	646656602269643.75
1081.50	645839226412037.38
1082.50	645145127480748.62
1083.50	644505256715377.38
1084.50	643863104735814.62
1085.50	643218671542059.62
1086.50	642571957134112.88
1087.50	641980444836785.88
1088.50	641454299517471.50
1089.50	640926102802355.00
1090.50	640395854691436.62
1091.50	639863555184716.62
1092.50	639347399790956.00
1093.50	638897738736556.88
1094.50	638446184904717.12
1095.50	637992738295436.88
1096.50	637537398908715.75
1097.50	637080166744554.25
1098.50	636665013978074.12
1099.50	636250364924544.38
1100.50	635833907365763.75
1101.50	635415641301732.25
1102.50	634995566732449.50
1103.50	634547784534424.75
1104.50	634085379046642.12
1105.50	633621094993965.12
1106.50	633154932376394.00
1107.50	632686891193928.38
1108.50	632192945441436.50
1109.50	631656131726541.88
1110.50	631117322288161.88
1111.50	630576517126296.75
1112.50	630033716240946.38
1113.50	629487180639298.38
1114.50	628915521680267.62
1115.50	628341822376728.75
1116.50	627766082728681.62
1117.50	627188302736126.62
1118.50	626608482399063.62
1119.50	626017962138028.12
1120.50	625422496957148.62
1121.50	624824970804506.00
1122.50	624225383680100.50
1123.50	623623735583931.88
1124.50	623001605595415.00
1125.50	622350850144976.62
1126.50	621697953813349.88
1127.50	621042916600534.38
1128.50	620385738506530.12
1129.50	619727028921648.88
1130.50	619074282888131.12
1131.50	618419411388344.50
1132.50	617762414422288.62
1133.50	617103291989963.75
1134.50	616442044091369.88
1135.50	615803622394632.12
1136.50	615173319681743.75
1137.50	614540953401652.00
