# AU: 0.72333199
# Source data: solarmax_20150604_and_20020322_SORCE_and_TIMED.dat
# File creation date: July 30, 2024

# wavelength (nm)	photon flux (phot/s/cm^2/nm)
1122.50	624192883092866.12
1123.50	623587342220548.38
1124.50	622961843870581.25
1125.50	622308479348765.00
1126.50	621652969372304.88
1127.50	620995313941200.62
1128.50	620335513055452.88
1129.50	619674989472171.12
1130.50	619031242033121.75
1131.50	618385385128984.38
1132.50	617737418759758.75
1133.50	617087342925444.75
1134.50	616435157626042.75
1135.50	615786517074891.88
1136.50	615138088518934.75
1137.50	614487564524628.00
1138.50	613834945091971.38
1139.50	613180230220965.12
1140.50	612535445318421.12
1141.50	611911949969957.88
1142.50	611286421206544.38
1143.50	610658859028180.62
1144.50	610029263434866.62
1145.50	609397634426602.62
1146.50	608700895117726.88
1147.50	608000059827014.88
1148.50	607297077684427.75
1149.50	606591948689965.38
1150.50	605884672843627.88
1151.50	605161403728809.75
1152.50	604425928289762.00
1153.50	603688264534432.62
1154.50	602948412462821.62
1155.50	602206372074928.88
1156.50	601471221813360.12
1157.50	600775292045801.62
1158.50	600077261183391.88
1159.50	599377129226131.25
1160.50	598674896174019.38
1161.50	597970562027056.75
1162.50	597252808852246.12
1163.50	596529551521474.12
1164.50	595804167807912.62
1165.50	595076657711561.38
1166.50	594347021232420.50
1167.50	593610314558001.38
1168.50	592862283801558.88
1169.50	592112102465018.75
1170.50	591359770548380.88
1171.50	590605288051645.75
1172.50	589848654974812.75
1173.50	589118683301435.12
1174.50	588388780644257.50
1175.50	587656780207369.88
1176.50	586922681990772.38
1177.50	586186485994465.00
1178.50	585496918262154.50
1179.50	584856093336982.88
1180.50	584213339390532.50
1181.50	583568656422803.12
1182.50	582922044433795.12
1183.50	582278243435914.12
1184.50	581722657759150.62
1185.50	581165303264315.88
1186.50	580606179951409.88
1187.50	580045287820433.00
1188.50	579482626871384.88
1189.50	578936441922814.62
1190.50	578400692270472.88
1191.50	577863224927476.50
1192.50	577324039893824.88
1193.50	576783137169519.00
1194.50	576251919990354.50
1195.50	575783676646172.12
1196.50	575313842897349.25
1197.50	574842418743885.88
1198.50	574369404185781.88
1199.50	573894799223037.25
1200.50	573495087084053.12
1201.50	573129934047798.50
1202.50	572763377987721.00
1203.50	572395418903820.62
1204.50	572026056796097.62
1205.50	571657757539997.38
1206.50	571296809252724.75
1207.50	570934476537274.12
1208.50	570570759393645.12
1209.50	570205657821837.88
1210.50	569839171821852.62
1211.50	569459860708518.25
1212.50	569075123262047.25
1213.50	568688975864681.75
1214.50	568301418516421.88
1215.50	567912451217267.62
1216.50	567517113253337.00
1217.50	567106933856981.88
1218.50	566695314303378.88
1219.50	566282254592528.25
1220.50	565867754724429.88
1221.50	565451814699083.88
1222.50	565009256596918.38
1223.50	564558109873171.38
1224.50	564105470183368.50
1225.50	563651337527509.62
1226.50	563195711905594.50
1227.50	562727543075376.12
1228.50	562232058370843.75
1229.50	561735020685361.88
1230.50	561236430018930.81
1231.50	560736286371550.12
1232.50	560234589743220.06
1233.50	559699965522121.88
1234.50	559156372006016.38
1235.50	558611162705412.62
1236.50	558064337620310.75
1237.50	557515896750710.81
1238.50	556966176145128.75
1239.50	556415588880613.00
1240.50	555863387582148.06
1241.50	555309572249734.12
1242.50	554754142883371.00
1243.50	554197099483058.69
1244.50	553584795573363.75
1245.50	552959005897956.19
1246.50	552331497049939.88
1247.50	551702269029314.88
1248.50	551071321836080.75
1249.50	550415197119788.50
1250.50	549707426792648.69
1251.50	548997819954212.00
1252.50	548286376604479.00
1253.50	547573096743449.31
1254.50	546857980371123.00
1255.50	546195183476243.50
1256.50	545542533708687.44
1257.50	544888152637144.50
1258.50	544232040261614.88
1259.50	543574196582098.38
1260.50	542930066618024.25
1261.50	542318634753039.50
1262.50	541705550636258.69
1263.50	541090814267682.12
1264.50	540474425647309.81
1265.50	539856384775141.44
1266.50	539251333685161.75
1267.50	538648090728456.00
1268.50	538043224065686.75
1269.50	537436733696854.31
1270.50	536828619621958.75
1271.50	536245139413379.12
1272.50	535721392654694.94
1273.50	535196159862368.06
1274.50	534669441036398.00
1275.50	534141236176785.12
1276.50	533611545283529.25
1277.50	533156275226815.31
1278.50	532718629545165.12
1279.50	532279646375606.12
1280.50	531839325718138.69
1281.50	531397667572762.50
1282.50	530983520723125.62
1283.50	530638766226546.06
1284.50	530292829374321.81
1285.50	529945710166452.81
1286.50	529597408602939.25
1287.50	529247924683781.00
1288.50	528882754760466.19
1289.50	528512286021562.50
1290.50	528140606064893.50
1291.50	527767714890459.25
1292.50	527393612498259.88
1293.50	527021092286253.19
1294.50	526654553752101.56
1295.50	526286819425652.50
1296.50	525917889306905.88
1297.50	525547763395862.00
1298.50	525176441692520.44
1299.50	524800833612218.38
1300.50	524423101110993.94
1301.50	524044166640101.56
1302.50	523664030199541.50
1303.50	523282691789313.88
1304.50	522892926475801.31
1305.50	522481369079742.44
1306.50	522068567110403.44
1307.50	521654520567784.38
1308.50	521239229451885.06
1309.50	520822693762705.62
1310.50	520404112564405.06
1311.50	519984032450379.94
1312.50	519562706154737.56
1313.50	519140133677477.69
1314.50	518716315018600.50
1315.50	518293845213042.12
1316.50	517877524654346.88
1317.50	517459973088346.38
1318.50	517041190515040.12
1319.50	516621176934428.44
1320.50	516199932346511.31
1321.50	515779686591586.38
1322.50	515358917897010.06
1323.50	514936922635537.50
1324.50	514513700807168.56
1325.50	514089252411903.31
1326.50	513663993474303.81
1327.50	513238693559594.25
1328.50	512812169490494.06
1329.50	512384421267003.31
1330.50	511955448889122.12
1331.50	511525252356850.50
1332.50	511099069910015.56
1333.50	510673326593473.50
1334.50	510246369467637.88
1335.50	509818198532508.62
1336.50	509388813788085.75
1337.50	508946881443773.94
1338.50	508473052220021.94
1339.50	507997946417627.12
1340.50	507521564036589.81
1341.50	507043905076909.62
1342.50	506564969538587.00
1343.50	506089198897047.50
1344.50	505613411944934.69
1345.50	505136356890843.56
1346.50	504658033734774.12
1347.50	504178442476726.31
1348.50	503690241677318.56
1349.50	503182774690010.56
1350.50	502674002054846.25
1351.50	502163923771825.62
1352.50	501652539840948.75
1353.50	501139850262215.69
1354.50	500665125461020.31
1355.50	500198371379082.69
1356.50	499730383235862.06
1357.50	499261161031358.19
1358.50	498790704765571.06
1359.50	498316032156389.12
1360.50	497834061708396.81
1361.50	497350843904206.06
1362.50	496866378743817.12
1363.50	496380666227230.31
1364.50	495893706354444.94
1365.50	495452474542379.94
1366.50	495017716938522.00
1367.50	494581791982241.38
1368.50	494144699673538.06
1369.50	493706440012412.19
1370.50	493273053012411.62
1371.50	492848369423886.44
1372.50	492422541678520.44
1373.50	491995569776313.88
1374.50	491567453717266.44
1375.50	491138193501378.25
1376.50	490688186593376.12
1377.50	490235301240205.62
1378.50	489781240771816.62
1379.50	489326005188209.06
1380.50	488869594489383.06
1381.50	488416731268106.81
1382.50	487968247694734.50
1383.50	487518603868982.69
1384.50	487067799790851.19
1385.50	486615835460340.12
1386.50	486162710877449.44
1387.50	485699678939699.50
1388.50	485235474141133.81
1389.50	484770096481752.62
1390.50	484303545961555.88
1391.50	483835822580543.50
1392.50	483334808778919.12
1393.50	482806279112561.94
1394.50	482276492713844.12
1395.50	481745449582765.50
1396.50	481213149719326.31
1397.50	480679745396142.44
1398.50	480146455992709.81
1399.50	479611912036131.25
1400.50	479076113526406.62
1401.50	478539060463535.75
1402.50	478000752847518.81
1403.50	477446750318816.75
1404.50	476884028385930.44
1405.50	476320020721654.00
1406.50	475754727325987.75
1407.50	475188148198931.31
1408.50	474632042658993.25
1409.50	474116389814945.25
1410.50	473599527137906.81
1411.50	473081454627877.69
1412.50	472562172284857.94
1413.50	472041680108847.62
1414.50	471528781498138.94
1415.50	471017027300050.00
1416.50	470504079025127.75
1417.50	469989936673371.94
1418.50	469474600244782.81
1419.50	468963073126277.50
1420.50	468458884262478.56
1421.50	467953520374565.19
1422.50	467446981462537.19
1423.50	466939267526395.00
1424.50	466430378566138.31
1425.50	465962166879717.69
1426.50	465495043186419.31
1427.50	465026806278968.50
1428.50	464557456157365.50
1429.50	464086992821610.12
1430.50	463636874571245.38
1431.50	463203965178303.50
1432.50	462769998128834.81
1433.50	462334973422839.50
1434.50	461898891060317.44
1435.50	461468371089745.44
1436.50	461077497026866.19
1437.50	460685631188422.19
1438.50	460292773574413.69
1439.50	459898924184840.69
1440.50	459504083019702.88
1441.50	459139674600122.12
1442.50	458785366712106.19
1443.50	458430125967109.31
1444.50	458073952365131.06
1445.50	457716845906172.00
1446.50	457352981409553.12
1447.50	456977350330215.81
1448.50	456600763381974.38
1449.50	456223220564828.81
1450.50	455844721878779.06
1451.50	455465267323825.19
1452.50	455063100378732.25
1453.50	454659040461561.50
1454.50	454253993469919.69
1455.50	453847959403806.94
1456.50	453440938263223.19
1457.50	453019996504194.56
1458.50	452589056039593.50
1459.50	452157098419888.94
1460.50	451724123645080.50
1461.50	451290131715168.69
1462.50	450854736537127.00
1463.50	450416953864733.50
1464.50	449978151637279.69
1465.50	449538329854765.69
1466.50	449097488517191.38
1467.50	448655627624556.94
1468.50	448112137360998.19
1469.50	447551101023228.31
1470.50	446988885800254.50
1471.50	446425491692076.69
1472.50	445860918698695.06
1473.50	445317392100018.44
1474.50	444794957146022.94
1475.50	444271403640124.94
1476.50	443746731582324.56
1477.50	443220940972621.56
1478.50	442699164430520.44
1479.50	442203240757323.12
1480.50	441706241926030.25
1481.50	441208167936642.00
1482.50	440709018789158.38
1483.50	440208794483579.38
1484.50	439760924010280.69
1485.50	439323786576835.00
1486.50	438885661768797.38
1487.50	438446549586167.62
1488.50	438006450028945.75
1489.50	437601343525403.88
1490.50	437232772118545.12
1491.50	436863311933194.25
1492.50	436492962969351.44
1493.50	436121725227016.62
1494.50	435761211427571.88
1495.50	435456559732015.38
1496.50	435151110673324.31
1497.50	434844864251498.38
1498.50	434537820466537.69
1499.50	434229979318442.38
1500.50	434039278260128.75
1501.50	433868763398280.50
1502.50	433697636111577.62
1503.50	433525896400020.12
1504.50	433353544263608.00
1505.50	433198215196979.69
1506.50	433056735758873.44
1507.50	432914686492439.38
1508.50	432772067397677.56
1509.50	432628878474588.31
1510.50	432469987833833.81
1511.50	432265081607731.44
1512.50	432059525410888.56
1513.50	431853319243305.00
1514.50	431646463104981.00
1515.50	431438956995916.25
1516.50	431213494322813.25
1517.50	430986637271017.88
1518.50	430759106473076.38
1519.50	430530901928988.56
1520.50	430302023638754.56
1521.50	430035529548778.94
1522.50	429750917230910.50
1523.50	429465559755066.25
1524.50	429179457121246.06
1525.50	428892609329450.00
1526.50	428549555069836.62
1527.50	428125820526883.38
1528.50	427701163595050.44
1529.50	427275584274337.50
1530.50	426849082564744.81
1531.50	426412387582778.75
1532.50	425917771206532.75
1533.50	425422145963318.12
1534.50	424925511853135.19
1535.50	424427868875983.69
1536.50	423929217031863.69
1537.50	423357806776940.75
1538.50	422776420633407.81
1539.50	422193920754659.12
1540.50	421610307140694.94
1541.50	421025579791515.12
1542.50	420345910830350.06
1543.50	419612194080395.62
1544.50	418877173506334.06
1545.50	418140849108165.81
1546.50	417403220885890.44
1547.50	416675055139954.31
1548.50	415961102464900.75
1549.50	415245879903406.75
1550.50	414529387455472.00
1551.50	413811625121096.75
1552.50	413075045321176.38
1553.50	412257182567280.19
1554.50	411437924340405.12
1555.50	410617270640550.69
1556.50	409795221467717.19
1557.50	408971776821904.50
1558.50	408193695172979.31
1559.50	407416227575198.31
1560.50	406637427009076.62
1561.50	405857293474614.00
1562.50	405075826971810.69
1563.50	404348636043891.19
1564.50	403638731317683.94
1565.50	402927588467682.75
1566.50	402215207493887.19
1567.50	401501588396297.44
1568.50	400869080406137.81
1569.50	400302858895814.94
1570.50	399735590177700.25
1571.50	399167274251794.00
1572.50	398597911118095.94
1573.50	398075936592476.44
1574.50	397639139264536.94
1575.50	397201465741113.38
1576.50	396762916022205.56
1577.50	396323490107813.81
1578.50	395894514324963.44
1579.50	395516307097194.19
1580.50	395137303400312.56
1581.50	394757503234318.88
1582.50	394376906599212.81
1583.50	393995883680540.94
1584.50	393650736273289.69
1585.50	393304839152284.25
1586.50	392958192317524.56
1587.50	392610795769010.31
1588.50	392262649506741.94
1589.50	392012836081037.06
1590.50	391779893769272.62
1591.50	391546348415922.69
1592.50	391312200020987.44
1593.50	391077448584466.81
1594.50	390828611570509.44
1595.50	390573372750163.25
1596.50	390317506729228.06
1597.50	390061013507704.25
1598.50	389803893085591.38
1599.50	389507238296286.06
1600.50	389178054618989.19
1601.50	388896523938293.19
1602.50	388717185569313.69
1603.50	388537320309799.56
1604.50	388356928159750.75
1605.50	388176009119167.62
1606.50	387994563188049.75
1607.50	387812590366397.38
1608.50	387630090654210.62
1609.50	387447064051489.00
1610.50	387263510558233.06
1611.50	387079430174442.56
1612.50	386894822900117.38
1613.50	386709688735257.75
1614.50	386524027679863.50
1615.50	386337839733934.75
1616.50	386151124897471.38
1617.50	385791873025068.81
1618.50	385335066050860.69
1619.50	384877399863580.62
1620.50	384418874463228.44
1621.50	383959489849804.25
1622.50	383499246023308.06
1623.50	383038142983739.81
1624.50	382576180731099.50
1625.50	382113359265387.12
1626.50	381649678586602.75
1627.50	381185138694746.25
1628.50	380719739589817.88
1629.50	380253481271817.31
1630.50	379786363740744.69
1631.50	379318386996600.06
1632.50	378854974608219.94
1633.50	378453118898727.50
1634.50	378050487032347.25
1635.50	377647079009079.38
1636.50	377242894828923.75
1637.50	376837934491880.38
1638.50	376432197997949.31
1639.50	376025685347130.56
1640.50	375618396539423.94
1641.50	375210331574829.81
1642.50	374801490453347.88
1643.50	374391873174978.19
1644.50	373981479739720.81
1645.50	373570310147575.81
1646.50	373158364398542.94
1647.50	372745642492622.44
1648.50	372319882379302.94
1649.50	371884804977537.88
1650.50	371448926204282.19
1651.50	371012246059535.88
1652.50	370574764543298.88
1653.50	370136481655571.25
1654.50	369697397396352.94
1655.50	369257511765644.12
1656.50	368816824763444.56
1657.50	368375336389754.31
1658.50	367933046644573.56
1659.50	367489955527902.12
1660.50	367046063039740.06
1661.50	366601369180087.25
1662.50	366155873948943.94
1663.50	365719008668895.19
1664.50	365321584744078.75
1665.50	364923419127411.06
1666.50	364524511818891.69
1667.50	364124862818521.00
1668.50	363724472126299.00
1669.50	363323339742225.50
1670.50	362921465666300.56
1671.50	362518849898524.19
1672.50	362115492438896.44
1673.50	361711393287417.25
1674.50	361306552444086.62
1675.50	360900969908904.69
1676.50	360494645681871.25
1677.50	360087579762986.31
1678.50	359679772152250.12
1679.50	359225591734320.69
1680.50	358764972126814.94
1681.50	358303549772481.81
1682.50	357841324671321.12
1683.50	357378296823333.06
1684.50	356914466228517.56
1685.50	356449832886874.62
1686.50	355984396798404.25
1687.50	355518157963106.38
1688.50	355051116380981.19
1689.50	354583272052028.44
1690.50	354114624976248.25
1691.50	353645175153640.69
1692.50	353174922584205.75
1693.50	352703867267943.19
1694.50	352179301659441.12
1695.50	351629052905503.19
1696.50	351077909919230.38
1697.50	350525872700622.56
1698.50	349972941249680.00
1699.50	349419115566402.44
1700.50	348864395650790.00
1701.50	348308781502842.62
1702.50	347752273122560.38
1703.50	347194870509943.25
1704.50	346636573664991.25
1705.50	346077382587704.31
1706.50	345517297278082.50
1707.50	344956317736125.75
1708.50	344394443961834.12
1709.50	343845364542662.44
1710.50	343305739424780.25
1711.50	342765248170574.44
1712.50	342223890780045.19
1713.50	341681667253192.31
1714.50	341138577590015.88
1715.50	340594621790516.00
1716.50	340049799854692.56
1717.50	339504111782545.56
1718.50	338957557574075.00
1719.50	338410137229280.88
1720.50	337861850748163.38
1721.50	337312698130722.25
1722.50	336762679376957.50
1723.50	336211794486869.31
1724.50	335680261748181.75
1725.50	335164438149353.12
1726.50	334647791047454.75
1727.50	334130320442486.69
1728.50	333612026334448.94
1729.50	333092908723341.56
1730.50	332572967609164.56
1731.50	332052202991917.75
1732.50	331530614871601.31
1733.50	331008203248215.12
1734.50	330484968121759.25
1735.50	329960909492233.81
1736.50	329436027359638.56
1737.50	328910321723973.69
1738.50	328383792585239.12
1739.50	327995403318040.62
1740.50	327684562156334.44
1741.50	327373147138322.44
1742.50	327061158264004.44
1743.50	326748595533380.69
1744.50	326435458946451.06
1745.50	326121748503215.44
1746.50	325807464203674.06
1747.50	325492606047826.69
1748.50	325177174035673.56
1749.50	324861168167214.44
1750.50	324544588442449.50
1751.50	324227434861378.69
1752.50	323909707424002.06
1753.50	323591406130319.38
1754.50	323139867946362.81
1755.50	322656468454235.81
1756.50	322172308407001.62
1757.50	321687387804660.25
1758.50	321201706647211.81
1759.50	320715264934656.19
1760.50	320228062666993.44
1761.50	319740099844223.56
1762.50	319251376466346.50
1763.50	318761892533362.19
1764.50	318271648045270.81
1765.50	317780643002072.25
1766.50	317288877403766.62
1767.50	316796351250353.75
1768.50	316300351006161.44
1769.50	315767515493252.81
1770.50	315233875586056.50
1771.50	314699431284572.75
1772.50	314164182588801.31
1773.50	313628129498742.19
1774.50	313091272014395.56
1775.50	312553610135761.25
1776.50	312015143862839.38
1777.50	311475873195629.81
1778.50	310935798134132.75
1779.50	310394918678348.00
1780.50	309853234828275.69
1781.50	309310746583915.75
1782.50	308767453945268.19
1783.50	308220926996027.75
1784.50	307670370069739.56
1785.50	307119002412221.62
1786.50	306566824023473.94
1787.50	306013834903496.38
1788.50	305460035052289.25
1789.50	304905424469852.25
1790.50	304350003156185.56
1791.50	303793771111289.12
1792.50	303236728335162.94
1793.50	302678874827807.00
1794.50	302120210589221.38
1795.50	301560735619405.94
1796.50	301000449918360.69
1797.50	300439353486085.75
1798.50	299984301443743.88
1799.50	299543136751829.38
1800.50	299101296359293.00
1801.50	298658780266134.62
1802.50	298215588472354.25
1803.50	297771720977951.94
1804.50	297327177782927.69
1805.50	296881958887281.44
1806.50	296436064291013.19
1807.50	295989493994123.00
1808.50	295542247996610.94
1809.50	295094326298476.75
1810.50	294645728899720.69
1811.50	294196455800342.69
1812.50	293790049776520.69
1813.50	293443179775163.00
1814.50	293095748471281.69
1815.50	292747755864876.69
1816.50	292399201955948.06
1817.50	292050086744495.81
1818.50	291700410230519.94
1819.50	291350172414020.38
1820.50	290999373294997.31
1821.50	290648012873450.50
1822.50	290296091149380.06
1823.50	289943608122786.00
1824.50	289590563793668.38
1825.50	289236958162027.06
1826.50	288886439743508.00
1827.50	288592555390876.12
1828.50	288298176320548.56
1829.50	288003302532525.25
1830.50	287707934026806.19
1831.50	287412070803391.50
1832.50	287115712862281.06
1833.50	286818860203474.94
1834.50	286521512826973.00
1835.50	286223670732775.44
1836.50	285925333920882.25
1837.50	285626502391293.19
1838.50	285327176144008.50
1839.50	285027355179028.06
1840.50	284727039496352.00
1841.50	284309195257521.56
1842.50	283857701724384.12
1843.50	283405550515763.75
1844.50	282952741631660.44
1845.50	282499275072074.00
1846.50	282045150837004.69
1847.50	281590368926452.31
1848.50	281134929340417.03
1849.50	280678832078898.59
1850.50	280222077141897.31
1851.50	279764664529412.97
1852.50	279306594241445.72
1853.50	278847866277995.34
1854.50	278388480639062.06
1855.50	277940465763923.97
1856.50	277499829459719.22
1857.50	277058557088653.12
1858.50	276616648650725.75
1859.50	276174104145937.16
1860.50	275730923574287.16
1861.50	275287106935775.97
1862.50	274842654230403.62
1863.50	274397565458169.75
1864.50	273951840619074.72
1865.50	273505479713118.44
1866.50	273058482740300.88
1867.50	272610849700622.03
1868.50	272162580594081.81
1869.50	271804811965040.12
1870.50	271537690060960.34
1871.50	271270127086637.28
1872.50	271002123042070.94
1873.50	270733677927261.47
1874.50	270464791742208.72
1875.50	270195464486912.72
1876.50	269925696161373.53
1877.50	269655486765591.06
1878.50	269384836299565.41
1879.50	269113744763296.56
1880.50	268842212156784.41
1881.50	268570238480028.97
1882.50	268297823733030.44
1883.50	268100910779625.28
1884.50	267979620580042.69
1885.50	267858050590522.44
1886.50	267736200811064.34
1887.50	267614071241668.41
1888.50	267491661882334.84
1889.50	267368972733063.44
1890.50	267246003793854.28
1891.50	267122755064707.34
1892.50	266999226545622.66
1893.50	266875418236600.25
1894.50	266751330137640.00
1895.50	266626962248742.00
1896.50	266502314569906.34
1897.50	266213877599895.06
1898.50	265806522666284.25
1899.50	265398590801304.25
1900.50	264990082004954.91
1901.50	264580996277236.25
1902.50	264171333618148.41
1903.50	263761094027691.09
1904.50	263350277505864.56
1905.50	262938884052668.72
1906.50	262526913668103.59
1907.50	262114366352169.12
1908.50	261701242104865.41
1909.50	261287540926192.41
1910.50	260873262816150.06
1911.50	260356093927619.53
1912.50	259804118599358.53
1913.50	259251423605265.34
1914.50	258698008945340.09
1915.50	258143874619582.75
1916.50	257589020627993.31
1917.50	257033446970571.72
1918.50	256477153647317.97
1919.50	255920140658232.28
1920.50	255362408003314.41
1921.50	254803955682564.44
1922.50	254244783695982.41
1923.50	253684892043568.25
1924.50	253132020383012.47
1925.50	252957877387408.41
1926.50	252783416890570.34
1927.50	252608638892498.34
1928.50	252433543393192.31
1929.50	252258130392652.28
1930.50	252082399890878.19
1931.50	251906351887870.12
1932.50	251729986383628.16
1933.50	251553303378152.12
1934.50	251376302871442.12
1935.50	251198984863498.12
1936.50	251021349354320.03
1937.50	250843396343908.12
1938.50	250647064423518.16
1939.50	250419627293557.78
1940.50	250191822299074.12
1941.50	249963649440066.97
1942.50	249735108716536.56
1943.50	249506200128482.75
1944.50	249276923675905.62
1945.50	249047279358805.09
1946.50	248817267177181.19
1947.50	248586887131033.84
1948.50	248356139220363.22
1949.50	248125023445169.25
1950.50	247893539805451.84
1951.50	247661688301211.09
1952.50	247274169381219.47
1953.50	246844820216640.72
1954.50	246414901823430.62
1955.50	245984414201589.28
1956.50	245553357351116.53
1957.50	245121731272012.41
1958.50	244689535964276.91
1959.50	244256771427910.12
1960.50	243823437662912.00
1961.50	243389534669282.47
1962.50	242955062447021.62
1963.50	242520020996129.41
1964.50	242084410316605.88
1965.50	241723731625499.06
1966.50	241530697128675.56
1967.50	241337341230555.12
1968.50	241143663931138.00
1969.50	240949665230424.06
1970.50	240755345128413.38
1971.50	240560703625105.94
1972.50	240365740720501.72
1973.50	240170456414600.75
1974.50	239974850707403.00
1975.50	239778923598908.44
1976.50	239582675089117.12
1977.50	239386105178029.09
1978.50	239189213865644.25
1979.50	239029720714438.81
1980.50	238873676662877.38
1981.50	238717353089351.03
1982.50	238560749993859.78
1983.50	238403867376403.53
1984.50	238246705236982.25
1985.50	238089263575596.06
1986.50	237931542392244.91
1987.50	237773541686928.78
1988.50	237615261459647.69
1989.50	237456701710401.66
1990.50	237297862439190.66
1991.50	237138743646014.69
1992.50	236851100704004.00
1993.50	236470136105726.03
1994.50	236088670041768.56
1995.50	235706702512131.56
1996.50	235324233516815.03
1997.50	234941263055818.91
1998.50	234557791129143.34
1999.50	234173817736788.19
2000.50	233789342878753.56
2001.50	233404366555039.41
2002.50	233018888765645.62
2003.50	232632909510572.41
2004.50	232246428789819.56
2005.50	231905276863400.19
2006.50	231648824955857.75
2007.50	231392002167128.47
2008.50	231134808497212.34
2009.50	230877243946109.34
2010.50	230619308513819.50
2011.50	230361002200342.84
2012.50	230102325005679.34
2013.50	229843276929829.00
2014.50	229583857972791.72
2015.50	229324068134567.72
2016.50	229063907415156.78
2017.50	228803375814559.03
2018.50	228566724124725.72
2019.50	228433161756098.75
2020.50	228299354972222.09
2021.50	228165303773095.88
2022.50	228031008158719.94
2023.50	227896468129094.38
2024.50	227761683684219.16
2025.50	227626654824094.25
2026.50	227491381548719.75
2027.50	227355863858095.50
2028.50	227220101752221.69
2029.50	227084095231098.22
2030.50	226947844294725.03
2031.50	226783006924515.97
2032.50	226409953457508.69
2033.50	226036423053973.66
2034.50	225662415713910.91
2035.50	225287931437320.41
2036.50	224912970224202.16
2037.50	224537532074556.16
2038.50	224161616988382.41
2039.50	223785224965680.91
2040.50	223408356006451.72
2041.50	223031010110694.78
2042.50	222653187278410.00
2043.50	222274887509597.53
2044.50	221895856262562.19
2045.50	221514480277894.91
2046.50	221132625281688.09
2047.50	220750291273941.75
2048.50	220367478254655.84
2049.50	219984186223830.41
2050.50	219600415181465.47
2051.50	219216165127561.03
2052.50	218831436062117.09
2053.50	218446227985133.56
2054.50	218060540896610.53
2055.50	217674374796547.97
2056.50	217287729684945.84
2057.50	216934915111306.22
2058.50	216718959776284.22
2059.50	216502692183304.66
2060.50	216286112332367.66
2061.50	216069220223473.16
2062.50	215852015856621.12
2063.50	215634499231811.62
2064.50	215416670349044.66
2065.50	215198529208320.06
2066.50	214980075809638.09
2067.50	214761310152998.59
2068.50	214542232238401.59
2069.50	214322842065847.09
2070.50	214103139635335.06
2071.50	213883124946865.56
2072.50	213662798000438.59
2073.50	213442158796054.09
2074.50	213221207333712.06
2075.50	212999943613412.59
2076.50	212778367635155.56
2077.50	212556479398941.09
2078.50	212334278904769.12
2079.50	212111766152639.59
2080.50	211888941142552.62
2081.50	211665803874508.19
2082.50	211442354348506.16
2083.50	211218592564546.69
2084.50	210994518522629.75
2085.50	210770132222755.22
2086.50	210545433664923.28
2087.50	210320422849133.75
2088.50	210095099775386.81
2089.50	209869464443682.34
2090.50	209643516854020.34
2091.50	209417257006400.91
2092.50	209190684900823.94
2093.50	208963800537289.41
2094.50	208736603915797.47
2095.50	208509095036348.06
2096.50	208281273898941.06
2097.50	208053140503576.62
2098.50	207824694850254.66
2099.50	207595936938975.16
2100.50	207366866769738.25
2101.50	207137484342543.81
2102.50	206907789657391.81
2103.50	206677782714282.34
2104.50	206447463513215.41
2105.50	206216832054190.97
2106.50	205985888337209.00
2107.50	205754632362269.56
2108.50	205523064129372.62
2109.50	205291183638518.22
2110.50	205058990889706.22
2111.50	204826485882936.78
2112.50	204593668618209.88
2113.50	204360539095525.38
2114.50	204127097314883.53
2115.50	203893343276284.06
2116.50	203659276979727.09
2117.50	203424898425212.69
2118.50	203190207612740.78
2119.50	202955204542311.34
2120.50	202719889213924.41
2121.50	202452100495508.47
2122.50	202174358099781.25
2123.50	201896264070462.38
2124.50	201617818407551.78
2125.50	201339021111049.47
2126.50	201059872180955.47
2127.50	200780371617269.69
2128.50	200500519419992.28
2129.50	200220315589123.16
2130.50	199939760124662.25
2131.50	199658853026609.69
2132.50	199377594294965.44
2133.50	199045301188143.59
2134.50	198594293776086.62
2135.50	198142776359243.22
2136.50	197690748937613.34
2137.50	197238211511197.12
2138.50	196785164079994.47
2139.50	196331606644005.38
2140.50	195877539203229.88
2141.50	195422961757668.00
2142.50	194967874307319.69
2143.50	194512276852184.94
2144.50	194056169392263.78
2145.50	193599551927556.19
2146.50	193309149912263.66
2147.50	193034890251116.84
2148.50	192760291295442.03
2149.50	192485353045239.22
2150.50	192210075500508.34
2151.50	191934458661249.47
2152.50	191658502527462.66
2153.50	191382207099147.75
2154.50	191105572376304.91
2155.50	190828598358934.00
2156.50	190551285047035.12
2157.50	190273632440608.25
2158.50	190082507946146.94
2159.50	189951518098110.00
2160.50	189820325377034.34
2161.50	189688929782920.03
2162.50	189557331315767.03
2163.50	189425529975575.44
2164.50	189293525762345.16
2165.50	189161318676076.12
2166.50	189028908716768.41
2167.50	188896295884422.09
2168.50	188763480179037.06
2169.50	188630461600613.41
2170.50	188518132369802.44
2171.50	188444437231363.62
2172.50	188370594222935.19
2173.50	188296603344517.16
2174.50	188222464596109.50
2175.50	188148177977712.25
2176.50	188073743489325.41
2177.50	187999161130948.97
2178.50	187924430902582.91
2179.50	187849552804227.25
2180.50	187774526835882.00
2181.50	187699352997547.12
2182.50	187586897563279.22
2183.50	187279218844089.56
2184.50	186971179576067.59
2185.50	186662779759213.25
2186.50	186354019393526.59
2187.50	186044898479007.59
2188.50	185735417015656.19
2189.50	185425575003472.44
2190.50	185115372442456.38
2191.50	184804809332607.94
