# Wavelength (nm) Crosssection (cm^2),
397.5,5.99E-20
398.5,5.89E-20
399.5,5.80E-20
400.5,5.69E-20
401.5,5.56E-20
402.5,5.44E-20
403.5,5.31E-20
404.5,5.19E-20
405.5,5.07E-20
406.5,4.94E-20
407.5,4.82E-20
408.5,4.70E-20
409.5,4.58E-20
410.5,4.47E-20
411.5,4.35E-20
412.5,4.23E-20
413.5,4.12E-20
414.5,4.01E-20
415.5,3.89E-20
416.5,3.78E-20
417.5,3.68E-20
418.5,3.58E-20
419.5,3.48E-20
420.5,3.38E-20
421.5,3.28E-20
422.5,3.17E-20
423.5,3.03E-20
424.5,2.89E-20
425.5,2.75E-20
426.5,2.66E-20
427.5,2.57E-20
428.5,2.48E-20
429.5,2.39E-20
430.5,2.30E-20
431.5,2.22E-20
432.5,2.14E-20
433.5,2.06E-20
434.5,1.98E-20
435.5,1.90E-20
436.5,1.82E-20
437.5,1.74E-20
438.5,1.66E-20
439.5,1.58E-20
440.5,1.50E-20
441.5,1.42E-20
442.5,1.35E-20
443.5,1.28E-20
444.5,1.22E-20
445.5,1.15E-20
446.5,1.09E-20
447.5,1.02E-20
448.5,9.67E-21
449.5,9.23E-21
450.5,8.78E-21
451.5,8.34E-21
452.5,7.90E-21
453.5,7.46E-21
454.5,7.02E-21
455.5,6.62E-21
456.5,6.33E-21
457.5,6.04E-21
458.5,5.74E-21
459.5,5.45E-21
460.5,5.16E-21
461.5,4.86E-21
462.5,4.57E-21
463.5,4.37E-21
464.5,4.21E-21
465.5,4.06E-21
466.5,3.90E-21
467.5,3.74E-21
468.5,3.59E-21
469.5,3.43E-21
470.5,3.27E-21
471.5,3.12E-21
472.5,3.04E-21
473.5,2.95E-21
474.5,2.86E-21
475.5,2.78E-21
476.5,2.69E-21
477.5,2.60E-21
478.5,2.52E-21
479.5,2.43E-21
480.5,2.36E-21
481.5,2.34E-21
482.5,2.32E-21
483.5,2.30E-21
484.5,2.28E-21
485.5,2.26E-21
486.5,2.25E-21
487.5,2.23E-21
488.5,2.21E-21
489.5,2.19E-21
490.5,2.15E-21
491.5,2.10E-21
492.5,2.05E-21
493.5,2.00E-21
494.5,1.95E-21
495.5,1.90E-21
496.5,1.85E-21
497.5,1.80E-21
498.5,1.75E-21
499.5,1.71E-21
500.5,1.66E-21
501.5,1.62E-21
502.5,1.57E-21
503.5,1.53E-21
504.5,1.48E-21
505.5,1.44E-21
506.5,1.39E-21
507.5,1.35E-21
508.5,1.30E-21
509.5,1.26E-21
510.5,1.24E-21
511.5,1.22E-21
512.5,1.20E-21
513.5,1.19E-21
514.5,1.17E-21
515.5,1.15E-21
516.5,1.14E-21
517.5,1.12E-21
518.5,1.11E-21
519.5,1.09E-21
520.5,1.07E-21
521.5,1.06E-21
522.5,1.04E-21
523.5,1.02E-21
524.5,1.01E-21
525.5,9.91E-22
526.5,9.74E-22
527.5,9.58E-22
528.5,9.42E-22
529.5,9.25E-22
530.5,9.09E-22
531.5,8.92E-22
532.5,8.76E-22
533.5,8.59E-22
534.5,8.43E-22
535.5,8.26E-22
536.5,8.09E-22
537.5,7.93E-22
538.5,7.76E-22
539.5,7.60E-22
540.5,7.43E-22
541.5,7.26E-22
542.5,7.11E-22
543.5,6.96E-22
544.5,6.81E-22
545.5,6.66E-22
546.5,6.51E-22
547.5,6.36E-22
548.5,6.21E-22
549.5,6.07E-22
550.5,5.92E-22
551.5,5.77E-22
552.5,5.62E-22
553.5,5.47E-22
554.5,5.33E-22
555.5,5.18E-22
556.5,5.04E-22
557.5,4.90E-22
558.5,4.75E-22
559.5,4.61E-22
560.5,4.47E-22
561.5,4.33E-22
562.5,4.18E-22
563.5,4.04E-22
564.5,3.90E-22
565.5,3.76E-22
566.5,3.61E-22
567.5,3.47E-22
568.5,3.32E-22
569.5,3.17E-22
570.5,3.03E-22
571.5,2.88E-22
572.5,2.74E-22
573.5,2.59E-22
574.5,2.44E-22
575.5,2.30E-22
576.5,2.15E-22
577.5,2.01E-22
