# λ (nm)	photon flux (γ/s/cm^2/nm)
524.5	214430069074594.34
525.5	215571336248453.16
526.5	216366359376456.5
527.5	217193097143663.28
528.5	218514778129335.38
529.5	219692033037241.47
530.5	220649663483099.16
531.5	221353636724077.72
532.5	221843416711647.12
533.5	222219069746153.53
534.5	222417354362205.6
535.5	222397571667502.16
536.5	222112399324980.4
537.5	221808873860781.1
538.5	221572704556041.97
539.5	221476400715317.0
540.5	221509776604886.75
541.5	221680686549708.03
542.5	221975913319308.53
543.5	222399632561903.97
544.5	222909148896068.66
545.5	223390052481003.28
546.5	223794231725986.4
547.5	224315791050099.06
548.5	224750717587550.72
549.5	225088351543816.4
550.5	225223152433021.56
551.5	225180290597097.3
552.5	225038353248331.38
553.5	224904780909757.72
554.5	224756233067857.78
555.5	224581187645315.66
556.5	224332803274414.7
557.5	224093437296362.25
558.5	223911773639000.34
559.5	223949845329825.88
560.5	224127063878783.44
561.5	224359335827129.22
562.5	224527258309315.0
563.5	224803596519974.22
564.5	225158694276385.03
565.5	225663661603011.84
566.5	226167483488209.4
567.5	226669957404702.1
568.5	227123972202977.94
569.5	227564174783414.72
570.5	227984999284586.5
571.5	228457966407861.4
572.5	228953666513573.4
573.5	229436957639253.66
574.5	229857743158376.8
575.5	230198539063305.75
576.5	230445875242899.44
577.5	230663148832360.1
578.5	230848275258981.94
579.5	230888385774491.97
580.5	230757598871149.44
581.5	230539065237152.47
582.5	230288994105029.94
583.5	229977466523399.78
584.5	229656255682107.22
585.5	229320213695294.72
586.5	229010772105992.62
587.5	228715330957727.88
588.5	228544143009471.25
589.5	228422310379879.03
590.5	228518527514918.22
591.5	228628477752840.94
592.5	228760553159727.7
593.5	228905429195682.72
594.5	229058614059721.2
595.5	229217776734636.44
596.5	229377768274155.72
597.5	229507007356368.12
598.5	229609194628883.8
599.5	229582321878401.7
600.5	229515523914685.22
601.5	229368817921364.94
602.5	229210237727957.25
603.5	229038439476167.12
604.5	228778739023891.25
605.5	228459447379052.78
606.5	228045821956710.5
607.5	227593740257164.78
608.5	227155812512758.78
609.5	226719180095525.38
610.5	226342772479868.53
611.5	225970911548365.44
612.5	225584216693424.28
613.5	225195044122515.97
614.5	224853908132038.22
615.5	224520228150166.38
616.5	224418919012214.9
617.5	224326324940366.06
618.5	224392736077816.56
619.5	224453222408657.4
620.5	224434824726741.06
621.5	224414556232470.16
622.5	224377584866576.2
623.5	224339678515572.0
624.5	224334596267986.9
625.5	224328345439873.12
626.5	224354843919217.97
627.5	224381697596521.47
628.5	224299133940698.78
629.5	224201755358391.66
630.5	224073763131765.8
631.5	223936930969322.4
632.5	223832382589168.03
633.5	223741611043696.44
634.5	223658104360040.6
635.5	223579771021797.03
636.5	223454017302360.94
637.5	223265604777035.72
638.5	223078105715836.94
639.5	222895979080008.28
640.5	222714725637441.6
641.5	222557494052665.12
642.5	222398688183594.78
643.5	221967494539263.4
644.5	221500361576622.9
645.5	221006410193586.66
646.5	220498411258648.8
647.5	220007822767794.7
648.5	219540211788246.8
649.5	219083937882454.12
650.5	218684254400239.78
651.5	218282304983621.66
652.5	217914836928285.88
653.5	217548855491742.16
654.5	217293946408586.22
655.5	217106736682601.16
656.5	217035128872505.94
657.5	217236144589861.2
658.5	217436766151966.66
659.5	217740991103618.84
660.5	218048358578990.88
661.5	218339358797576.44
662.5	218619804783691.4
663.5	218890924056161.28
664.5	219131096850318.72
665.5	219370999574850.22
666.5	219583858785333.84
667.5	219791260230605.34
