# λ (nm)	photon flux (γ/s/cm^2/nm)
967.5	165139714093589.3
968.5	165049642220728.22
969.5	164959031867916.9
970.5	164867883035155.5
971.5	164776195722444.0
972.5	164658231026062.53
973.5	164537434449256.44
974.5	164416041856111.0
975.5	164294053246626.22
976.5	164166554831448.75
977.5	164010577014605.34
978.5	163853936087524.7
979.5	163696632050206.62
980.5	163538664902651.2
981.5	163377151120066.03
982.5	163209607777966.4
983.5	163041384537769.47
984.5	162872481399475.3
985.5	162702898363083.88
986.5	162529793250728.06
987.5	162353376269878.62
988.5	162176268309884.47
989.5	161998469370745.47
990.5	161819979452461.78
991.5	161635430022050.88
992.5	161447649866892.72
993.5	161259162807423.03
994.5	161069968843641.75
995.5	160880067975548.97
996.5	160703475970014.28
997.5	160529712648122.75
998.5	160355277584405.53
999.5	160180170778862.7
1000.5	160004392231494.06
1001.5	159851699078274.7
1002.5	159700733579279.34
1003.5	159549148473740.97
1004.5	159396943761659.72
1005.5	159244119443035.47
1006.5	159116002723305.72
1007.5	158987572808852.72
1008.5	158858574123496.72
1009.5	158729006667237.7
1010.5	158598501588608.16
1011.5	158460411895799.06
1012.5	158321738831336.2
1013.5	158182482395219.44
1014.5	158042642587448.84
1015.5	157902289347041.25
1016.5	157762157963438.12
1017.5	157621444929968.8
1018.5	157480150246633.47
1019.5	157338273913431.94
1020.5	157197124238888.28
1021.5	157068636894102.94
1022.5	156939596388939.75
1023.5	156810002723398.62
1024.5	156679855897479.7
1025.5	156548509709908.0
1026.5	156410068917458.94
1027.5	156271060961678.97
1028.5	156131485842568.12
1029.5	155991343560126.3
1030.5	155849645427514.47
1031.5	155691873754594.06
1032.5	155533502937529.53
1033.5	155374532976320.97
1034.5	155214963870968.28
1035.5	155054698308447.6
1036.5	154884190120747.56
1037.5	154713063993534.22
1038.5	154541319926807.62
1039.5	154368957920567.78
1040.5	154195977974814.7
1041.5	154022584716667.56
1042.5	153848589328783.6
1043.5	153673976423910.03
1044.5	153498746002046.75
1045.5	153322898063193.84
1046.5	153135157774675.78
1047.5	152944628782132.66
1048.5	152753456620579.16
1049.5	152561641290015.25
1050.5	152369182790440.9
1051.5	152154693905018.34
1052.5	151931603307758.22
1053.5	151707813816224.1
1054.5	151483325430415.94
1055.5	151258138150333.94
