# λ (nm)	photon flux (γ/s/cm^2/nm)
1138.5	115641389981267.33
1139.5	115522313454807.2
1140.5	115403192479647.22
1141.5	115284350900624.48
1142.5	115165123814690.55
1143.5	115045511221845.38
1144.5	114925513122088.98
1145.5	114805129515421.39
1146.5	114674844249159.11
1147.5	114543862304924.98
1148.5	114412477740013.14
1149.5	114280690554423.47
1150.5	114148500748156.02
1151.5	114014539189657.06
1152.5	113879180331394.27
1153.5	113743414752459.53
1154.5	113607242452852.86
1155.5	113470663432574.19
1156.5	113334532688296.38
1157.5	113201895054690.25
1158.5	113068858914820.23
1159.5	112935424268686.5
1160.5	112801591116288.89
1161.5	112667359457627.53
1162.5	112531873270097.12
1163.5	112395731188559.22
1164.5	112259188688124.97
1165.5	112122245768794.36
1166.5	111984902430567.38
1167.5	111845669568867.2
1168.5	111703265888694.27
1169.5	111560454501257.44
1170.5	111417235406556.83
1171.5	111273608604592.47
1172.5	111129574095364.22
1173.5	110992420640947.55
1174.5	110855420985533.6
1175.5	110718026980126.48
1176.5	110580238624726.22
1177.5	110442055919332.9
1178.5	110312132842484.73
1179.5	110190844947162.75
1180.5	110069192674152.56
1181.5	109947176023454.23
1182.5	109824794995067.72
1183.5	109702939202593.7
1184.5	109597637476130.72
1185.5	109492001439190.42
1186.5	109386031091772.73
1187.5	109279726433877.77
1188.5	109173087465505.42
1189.5	109069818392827.53
1190.5	108968692784684.81
1191.5	108867243246353.9
1192.5	108765469777834.75
1193.5	108663372379127.39
1194.5	108563052698507.27
1195.5	108474331916948.44
1196.5	108385310664370.08
1197.5	108295988940772.2
1198.5	108206366746154.81
1199.5	108116444080517.88
1200.5	108041189880679.5
1201.5	107972710220946.72
1202.5	107903966763484.5
1203.5	107834959508292.84
1204.5	107765688455371.78
1205.5	107695962056876.6
1206.5	107625291855330.73
1207.5	107554356411556.06
1208.5	107483155725552.52
1209.5	107411689797320.14
1210.5	107339958626858.9
1211.5	107269102095035.34
1212.5	107198383032014.4
1213.5	107127401269694.16
1214.5	107056156808074.55
1215.5	106984649647155.61
1216.5	106911971266259.03
1217.5	106836570302465.55
1218.5	106760901107286.6
1219.5	106684963680722.17
1220.5	106608758022772.22
1221.5	106532284133436.81
1222.5	106450802882626.12
1223.5	106367707876137.38
1224.5	106284334698291.27
1225.5	106200683349087.78
1226.5	106116753828526.94
1227.5	106029952031072.02
1228.5	105936809991602.11
1229.5	105843375691946.38
1230.5	105749649132104.89
1231.5	105655630312077.56
1232.5	105561319231864.45
1233.5	105462346486626.44
1234.5	105362048643610.22
1235.5	105261449794032.9
1236.5	105160549937894.52
1237.5	105059349075195.03
1238.5	104957332635612.06
1239.5	104853868099792.3
1240.5	104750099876903.95
1241.5	104646027966947.02
1242.5	104541652369921.48
1243.5	104436973085827.36
1244.5	104321341449887.73
1245.5	104203049623663.81
1246.5	104084433240662.1
1247.5	103965492300882.62
1248.5	103846226804325.3
1249.5	103723257783820.16
1250.5	103592772746247.17
1251.5	103461946250299.89
1252.5	103330778295978.3
1253.5	103199268883282.42
1254.5	103067418012212.27
1255.5	102941263173924.6
1256.5	102816102853465.3
1257.5	102690612803495.23
1258.5	102564793024014.47
1259.5	102438643515022.95
1260.5	102315248920250.69
1261.5	102198400757102.45
1262.5	102081238652565.1
1263.5	101963762606638.6
1264.5	101845972619322.98
1265.5	101727868690618.25
1266.5	101614766571847.14
1267.5	101502606795242.22
1268.5	101390143440700.1
1269.5	101277376508220.83
1270.5	101164305997804.39
1271.5	101054782877605.48
1272.5	100953954896115.66
1273.5	100852843527896.72
1274.5	100751448772948.64
1275.5	100649770631271.45
1276.5	100547809102865.14
1277.5	100460605449518.92
1278.5	100376905216350.03
1279.5	100292951031406.56
1280.5	100208742894688.55
1281.5	100124280806196.0
1282.5	100045695152886.97
1283.5	99981885689104.73
1284.5	99917855239263.92
1285.5	99853603803364.53
1286.5	99789131381406.6
1287.5	99724437973390.12
1288.5	99657447516030.55
1289.5	99589646839403.55
1290.5	99521621045372.11
1291.5	99453370133936.2
1292.5	99384894105095.83
1293.5	99315671398420.66
1294.5	99244880575673.69
1295.5	99173861755404.98
1296.5	99102614937614.6
1297.5	99031140122302.55
1298.5	98959437309468.78
1299.5	98887177428982.64
1300.5	98814590675203.31
1301.5	98741775266166.5
1302.5	98668731201872.23
1303.5	98595458482320.55
1304.5	98521429568051.19
1305.5	98445668580277.39
1306.5	98369675826478.92
1307.5	98293451306655.78
1308.5	98216995020807.97
1309.5	98140306968935.44
1310.5	98061296890537.42
1311.5	97981391270144.14
1312.5	97901249686331.66
1313.5	97820872139099.95
1314.5	97740258628449.05
1315.5	97660527011342.42
1316.5	97583745141771.81
1317.5	97506733845383.88
1318.5	97429493122178.55
1319.5	97352022972155.84
1320.5	97274323395315.81
1321.5	97195735909215.08
1322.5	97116709900551.7
1323.5	97037453153797.03
1324.5	96957965668951.0
1325.5	96878247446013.62
1326.5	96798768910974.78
1327.5	96720400261210.39
1328.5	96641803601331.61
1329.5	96562978931338.53
1330.5	96483926251231.06
1331.5	96404645561009.27
1332.5	96325260821688.62
1333.5	96245687433272.84
1334.5	96165886279555.61
1335.5	96085857360536.94
1336.5	96005600676216.83
1337.5	95923286582393.6
1338.5	95835791472993.94
1339.5	95748058465268.5
1340.5	95660087559217.36
1341.5	95571878754840.42
1342.5	95483432052137.77
1343.5	95393076821735.1
1344.5	95302009652140.94
1345.5	95210701395784.06
1346.5	95119152052664.48
1347.5	95027361622782.16
1348.5	94935319085108.17
1349.5	94843008441797.34
1350.5	94750456655359.6
1351.5	94657663725794.97
1352.5	94564629653103.44
1353.5	94471354437285.03
1354.5	94378320590390.34
1355.5	94285159578225.42
1356.5	94191758302511.19
1357.5	94098116763247.58
1358.5	94004234960434.61
1359.5	93912566180083.48
1360.5	93825645323090.0
1361.5	93738495139215.05
1362.5	93651115628458.69
1363.5	93563506790820.97
1364.5	93475668626301.77
1365.5	93392417303133.3
1366.5	93309728308711.6
1367.5	93226818189818.75
1368.5	93143686946454.75
1369.5	93060334578619.66
1370.5	92977977826058.11
1371.5	92897388380119.19
1372.5	92816582482378.48
1373.5	92735560132836.1
1374.5	92654321331491.92
1375.5	92572866078346.0
1376.5	92490093225269.47
1377.5	92407006498893.39
1378.5	92323701581667.08
1379.5	92240178473590.5
1380.5	92156437174663.64
1381.5	92071665696418.83
1382.5	91985720957975.77
1383.5	91899555473210.39
1384.5	91813169242122.69
1385.5	91726562264712.69
1386.5	91639734540980.36
1387.5	91548280805293.44
1388.5	91456599973351.77
1389.5	91364692045155.3
1390.5	91272557020704.11
1391.5	91180194899998.16
1392.5	91084868253753.98
1393.5	90987069256298.11
1394.5	90889036014086.02
1395.5	90790768527117.67
1396.5	90692266795393.11
1397.5	90593517023684.23
1398.5	90494408741581.42
1399.5	90395066017295.14
1400.5	90295488850825.39
1401.5	90195677242172.17
1402.5	90095631191335.5
1403.5	89995628396484.02
1404.5	89895534713732.27
1405.5	89795207188376.4
1406.5	89694645820416.4
1407.5	89593850609852.28
1408.5	89492678312348.58
1409.5	89390763741988.17
1410.5	89288614404478.97
1411.5	89186230299820.89
1412.5	89083611428013.98
1413.5	88980757789058.25
1414.5	88883360096524.77
1415.5	88787249473864.98
1416.5	88690914269188.78
1417.5	88594354482496.12
1418.5	88497570113787.06
1419.5	88401279344532.03
1420.5	88305988716135.83
1421.5	88210476240532.66
1422.5	88114741917722.47
1423.5	88018785747705.3
1424.5	87922607730481.16
1425.5	87835188042275.31
1426.5	87748032078613.17
1427.5	87660667530202.25
1428.5	87573094397042.55
1429.5	87485312679134.05
1430.5	87401408767004.31
1431.5	87320785416112.39
1432.5	87239964060534.39
1433.5	87158944700270.36
1434.5	87077727335320.22
1435.5	86996844058664.2
1436.5	86919034366777.22
1437.5	86841031965452.0
1438.5	86762836854688.6
1439.5	86684449034486.97
1440.5	86605868504847.12
1441.5	86535407379389.44
1442.5	86467687575431.16
1443.5	86399790646614.58
1444.5	86331716592939.7
1445.5	86263465414406.53
1446.5	86195055833498.53
1447.5	86126503947982.8
1448.5	86057775011570.53
1449.5	85988869024261.64
1450.5	85919785986056.19
1451.5	85850525896954.11
1452.5	85774785051322.03
1453.5	85698595639761.55
1454.5	85622220135844.89
1455.5	85545658539572.03
1456.5	85468910850943.0
1457.5	85391701404120.55
1458.5	85314113790840.81
1459.5	85236339444065.64
1460.5	85158378363795.03
1461.5	85080230550028.95
1462.5	85000707614765.52
1463.5	84916780064276.77
1464.5	84832658393265.36
1465.5	84748342601731.3
1466.5	84663832689674.61
1467.5	84579128657095.25
1468.5	84477254829401.69
1469.5	84372398397687.84
1470.5	84267320962024.03
1471.5	84162022522410.25
1472.5	84056503078846.52
1473.5	83952212764458.45
1474.5	83849154531671.78
1475.5	83745879231502.86
1476.5	83642386863951.67
1477.5	83538677429018.22
1478.5	83436519355608.61
1479.5	83343437138274.39
1480.5	83250152804766.08
1481.5	83156666355083.75
1482.5	83062977789227.33
1483.5	82969087107196.9
1484.5	82885763563343.6
1485.5	82804617987353.81
1486.5	82723287989008.8
1487.5	82641773568308.52
1488.5	82560074725253.0
1489.5	82484391779211.95
1490.5	82414990462406.0
1491.5	82345421713795.97
1492.5	82275685533381.94
1493.5	82205781921163.81
1494.5	82138166822234.02
1495.5	82082386392169.0
1496.5	82026457863502.83
1497.5	81970381236235.42
1498.5	81914156510366.84
1499.5	81857783685897.06
1500.5	81822116613667.7
1501.5	81790011782608.02
1502.5	81757791553969.69
1503.5	81725455927752.69
1504.5	81693004903957.05
1505.5	81663883815642.47
1506.5	81637472688018.47
1507.5	81610954484625.05
1508.5	81584329205462.28
1509.5	81557596850530.16
1510.5	81527659992155.84
1511.5	81488313522005.78
1512.5	81448843571305.6
1513.5	81409250140055.22
1514.5	81369533228254.67
1515.5	81329692835903.98
1516.5	81287355338256.81
1517.5	81244792263413.12
1518.5	81202102447187.39
1519.5	81159285889579.6
1520.5	81116342590589.78
1521.5	81066854944942.88
1522.5	81014210087564.3
1523.5	80961426083079.28
1524.5	80908502931487.83
1525.5	80855440632789.95
1526.5	80793116841412.62
1527.5	80717506073584.77
1528.5	80641727007489.86
1529.5	80565779643127.92
1530.5	80489663980498.9
1531.5	80411039344997.58
1532.5	80317855536340.3
1533.5	80224481595783.14
1534.5	80130917523326.11
1535.5	80037163318969.25
1536.5	79943218982712.48
1537.5	79835912039179.2
1538.5	79726768711164.3
1539.5	79617415998522.22
1540.5	79507853901252.94
1541.5	79398082419356.47
1542.5	79275006390437.31
1543.5	79144333193519.22
1544.5	79013424082066.36
1545.5	78882279056078.7
1546.5	78750898115556.25
1547.5	78615260579805.86
1548.5	78473592336739.86
1549.5	78331675505099.31
1550.5	78189510084884.16
1551.5	78047096076094.45
1552.5	77902861377339.53
1553.5	77751209656461.86
1554.5	77599298095613.03
1555.5	77447126694793.05
1556.5	77294695454001.83
1557.5	77142004373239.48
1558.5	76994508519225.73
1559.5	76846987265935.7
1560.5	76699213464764.56
1561.5	76551187115712.27
1562.5	76402908218778.86
1563.5	76268075294039.69
1564.5	76137576438150.7
1565.5	76006848398235.36
1566.5	75875891174293.58
1567.5	75744704766325.4
1568.5	75624622558342.73
1569.5	75513604298179.88
1570.5	75402383128970.17
1571.5	75290959050713.69
1572.5	75179332063410.4
1573.5	75077959010056.02
1574.5	74994998096337.72
1575.5	74911871193542.2
1576.5	74828578301669.5
1577.5	74745119420719.64
1578.5	74664047145608.19
1579.5	74594447970368.0
1580.5	74524700773846.48
1581.5	74454805556043.6
1582.5	74384762316959.38
1583.5	74314665210548.5
1584.5	74253747329769.94
1585.5	74192693319589.38
1586.5	74131503180006.81
1587.5	74070176911022.22
1588.5	74008714512635.66
1589.5	73959801333158.47
1590.5	73913007984951.69
1591.5	73866097285498.53
1592.5	73819069234799.05
1593.5	73771923832853.16
1594.5	73725246239694.86
1595.5	73678702969414.9
1596.5	73632043396421.53
1597.5	73585267520714.75
1598.5	73538375342294.56
1599.5	73475499696136.25
1600.5	73399497564751.3
1601.5	73328966642370.1
1602.5	73270247946537.34
1603.5	73211398821532.62
1604.5	73152419267355.94
1605.5	73093309284007.28
1606.5	73034068871486.67
1607.5	72974698029794.08
1608.5	72915196758929.55
1609.5	72855565058893.05
1610.5	72795802929684.58
1611.5	72735910371304.14
1612.5	72675887383751.75
1613.5	72615733967027.38
1614.5	72555450121131.06
1615.5	72495035846062.78
1616.5	72434491141822.53
1617.5	72370123544376.97
1618.5	72303542657010.17
1619.5	72236824206653.72
1620.5	72169968193307.61
1621.5	72102974616971.88
1622.5	72035843477646.5
1623.5	71968574775331.45
1624.5	71901168510026.77
1625.5	71833624681732.44
1626.5	71765943290448.44
1627.5	71698124336174.81
1628.5	71630167818911.56
1629.5	71562073738658.61
1630.5	71493842095416.05
1631.5	71425472889183.83
1632.5	71355834681055.44
1633.5	71273038006049.89
1634.5	71190086441272.05
1635.5	71106979986721.92
1636.5	71023718642399.5
1637.5	70940302408304.78
1638.5	70856731284437.78
1639.5	70773005270798.5
1640.5	70689124367386.9
1641.5	70605088574203.03
1642.5	70520897891246.89
1643.5	70436552318518.42
1644.5	70352051856017.695
1645.5	70267396503744.67
1646.5	70182586261699.34
1647.5	70097621129881.734
1648.5	70014418450608.21
1649.5	69932396406395.73
1650.5	69850223415065.18
1651.5	69767899476616.57
1652.5	69685424591049.88
1653.5	69602798758365.125
1654.5	69520021978562.28
1655.5	69437094251641.38
1656.5	69354015577602.42
1657.5	69270785956445.37
1658.5	69187405388170.26
1659.5	69103873872777.06
1660.5	69020191410265.805
1661.5	68936358000636.484
1662.5	68852373643889.09
1663.5	68769218528359.26
1664.5	68690094853809.27
1665.5	68610826434589.05
1666.5	68531413270698.55
1667.5	68451855362137.82
1668.5	68372152708906.86
1669.5	68292305311005.625
1670.5	68212313168434.14
1671.5	68132176281192.414
1672.5	68051894649280.45
1673.5	67971468272698.23
1674.5	67890897151445.766
1675.5	67810181285523.06
1676.5	67729320674930.1
1677.5	67648315319666.88
1678.5	67567165219733.43
1679.5	67492016871835.92
1680.5	67417491230397.43
1681.5	67342829068374.555
1682.5	67268030385767.234
1683.5	67193095182575.51
1684.5	67118023458799.35
1685.5	67042815214438.77
1686.5	66967470449493.79
1687.5	66891989163964.38
1688.5	66816371357850.55
1689.5	66740617031152.3
1690.5	66664726183869.63
1691.5	66588698816002.54
1692.5	66512534927551.016
1693.5	66436234518515.1
1694.5	66337919265117.766
1695.5	66229139910669.13
1696.5	66120186061005.75
1697.5	66011057716127.59
1698.5	65901754876034.69
1699.5	65792277540727.03
1700.5	65682625710204.6
1701.5	65572799384467.42
1702.5	65462798563515.484
1703.5	65352623247348.78
1704.5	65242273435967.31
1705.5	65131749129371.12
1706.5	65021050327560.13
1707.5	64910177030534.41
1708.5	64799129238293.914
1709.5	64680364125364.73
1710.5	64555722162372.484
1711.5	64430890222413.91
1712.5	64305868305489.02
1713.5	64180656411597.81
1714.5	64055254540740.266
1715.5	63929662692916.42
1716.5	63803880868126.25
1717.5	63677909066369.76
1718.5	63551747287646.95
1719.5	63425395531957.83
1720.5	63298853799302.375
1721.5	63172122089680.6
1722.5	63045200403092.51
1723.5	62918088739538.1
1724.5	62812413589626.96
1725.5	62724278206217.42
1726.5	62635998448499.74
1727.5	62547574316473.94
1728.5	62459005810139.984
1729.5	62370292929497.88
1730.5	62281435674547.65
1731.5	62192434045289.3
1732.5	62103288041722.8
1733.5	62013997663848.14
1734.5	61924562911665.375
1735.5	61834983785174.45
1736.5	61745260284375.39
1737.5	61655392409268.2
1738.5	61565380159852.88
1739.5	61492994974560.42
1740.5	61430488028617.96
1741.5	61367868634636.47
1742.5	61305136792615.914
1743.5	61242292502556.32
1744.5	61179335764457.7
1745.5	61116266578320.03
1746.5	61053084944143.336
1747.5	60989790861927.59
1748.5	60926384331672.82
1749.5	60862865353378.984
1750.5	60799233927046.125
1751.5	60735490052674.23
1752.5	60671633730263.29
1753.5	60607664959813.305
1754.5	60527971357701.31
1755.5	60444483259232.21
1756.5	60360860741167.85
1757.5	60277103803508.24
1758.5	60193212446253.39
1759.5	60109186669403.29
1760.5	60025026472957.945
1761.5	59940731856917.37
1762.5	59856302821281.52
1763.5	59771739366050.44
1764.5	59687041491224.1
1765.5	59602209196802.54
1766.5	59517242482785.7
1767.5	59432141349173.625
1768.5	59346369976385.3
1769.5	59253340806878.43
1770.5	59160168561213.734
1771.5	59066853239391.27
1772.5	58973394841410.984
1773.5	58879793367272.88
1774.5	58786048816977.0
1775.5	58692161190523.29
1776.5	58598130487911.79
1777.5	58503956709142.47
1778.5	58409639854215.35
1779.5	58315179923130.42
1780.5	58220576915887.68
1781.5	58125830832487.16
1782.5	58030941672928.81
1783.5	57934882402595.2
1784.5	57837316723075.01
1785.5	57739605289008.88
1786.5	57641748100396.86
1787.5	57543745157238.9
1788.5	57445596459535.04
1789.5	57347302007285.26
1790.5	57248861800489.54
1791.5	57150275839147.93
1792.5	57051544123260.39
1793.5	56952666652826.93
1794.5	56853643427847.56
1795.5	56754474448322.266
1796.5	56655159714251.06
1797.5	56555699225633.914
1798.5	56473435413240.86
1799.5	56393411323580.055
1800.5	56313263394644.6
1801.5	56232991626434.5
1802.5	56152596018949.766
1803.5	56072076572190.375
1804.5	55991433286156.35
1805.5	55910666160847.68
1806.5	55829775196264.36
1807.5	55748760392406.4
1808.5	55667621749273.805
1809.5	55586359266866.55
1810.5	55504972945184.66
1811.5	55423462784228.14
1812.5	55351668565741.625
1813.5	55293357132675.61
1814.5	55234947711978.29
1815.5	55176440303649.65
1816.5	55117834907689.71
1817.5	55059131524098.48
1818.5	55000330152875.914
1819.5	54941430794022.05
1820.5	54882433447536.88
1821.5	54823338113420.39
1822.5	54764144791672.61
1823.5	54704853482293.516
1824.5	54645464185283.1
1825.5	54585976900641.4
1826.5	54525962155856.89
1827.5	54459116866724.67
1828.5	54392165752156.37
1829.5	54325108812152.01
1830.5	54257946046711.586
1831.5	54190677455835.11
1832.5	54123303039522.56
1833.5	54055822797773.96
1834.5	53988236730589.29
1835.5	53920544837968.555
1836.5	53852747119911.78
1837.5	53784843576418.93
1838.5	53716834207490.01
1839.5	53648719013125.05
1840.5	53580497993324.0
1841.5	53495096977565.2
1842.5	53404753185774.766
1843.5	53314279794492.11
1844.5	53223676803717.234
1845.5	53132944213450.13
1846.5	53042082023690.82
1847.5	52951090234439.28
1848.5	52859968845695.54
1849.5	52768717857459.55
1850.5	52677337269731.36
1851.5	52585827082510.94
1852.5	52494187295798.305
1853.5	52402417909593.45
1854.5	52310518923896.38
1855.5	52219165539388.05
1856.5	52128133659552.14
1857.5	52036973393195.68
1858.5	51945684740318.67
1859.5	51854267700921.12
1860.5	51762722275003.01
1861.5	51671048462564.36
1862.5	51579246263605.164
1863.5	51487315678125.42
1864.5	51395256706125.125
1865.5	51303069347604.28
1866.5	51210753602562.9
1867.5	51118309471000.95
1868.5	51025736952918.47
1869.5	50966834806535.51
1870.5	50941657268960.75
1871.5	50916423661010.336
1872.5	50891133982684.27
1873.5	50865788233982.56
1874.5	50840386414905.18
1875.5	50814928525452.164
1876.5	50789414565623.48
1877.5	50763844535419.15
1878.5	50738218434839.16
1879.5	50712536263883.52
1880.5	50686798022552.23
1881.5	50661003710845.27
1882.5	50635153328762.68
1883.5	50606032740125.09
1884.5	50573636825522.63
1885.5	50541178014664.67
1886.5	50508656307551.164
1887.5	50476071704182.16
1888.5	50443424204557.66
1889.5	50410713808677.62
1890.5	50377940516542.08
1891.5	50345104328151.01
1892.5	50312205243504.445
1893.5	50279243262602.35
1894.5	50246218385444.74
1895.5	50213130612031.63
1896.5	50179979942363.01
1897.5	50123796722504.45
1898.5	50050884432426.23
1899.5	49977867503956.414
1900.5	49904745937094.98
1901.5	49831519731841.96
1902.5	49758188888197.34
1903.5	49684753406161.125
1904.5	49611213285733.3
1905.5	49537568526913.875
1906.5	49463819129702.85
1907.5	49389965094100.234
1908.5	49316006420106.02
1909.5	49241943107720.21
1910.5	49167775156942.79
1911.5	49066009358524.18
1912.5	48954940958169.586
1913.5	48843729564610.57
1914.5	48732375177847.18
1915.5	48620877797879.38
1916.5	48509237424707.18
1917.5	48397454058330.586
1918.5	48285527698749.586
1919.5	48173458345964.19
1920.5	48061245999974.4
1921.5	47948890660780.21
1922.5	47836392328381.625
1923.5	47723751002778.65
1924.5	47611822460569.695
1925.5	47541706656894.164
1926.5	47471492327491.414
1927.5	47401179472361.445
1928.5	47330768091504.266
1929.5	47260258184919.88
1930.5	47189649752608.26
1931.5	47118942794569.445
1932.5	47048137310803.43
1933.5	46977233301310.18
1934.5	46906230766089.734
1935.5	46835129705142.07
1936.5	46763930118467.195
1937.5	46692632006065.11
1938.5	46642986263496.61
1939.5	46630318849950.7
1940.5	46617613561907.13
1941.5	46604870399365.85
1942.5	46592089362326.9
1943.5	46579270450790.266
1944.5	46566413664755.94
1945.5	46553519004223.92
1946.5	46540586469194.23
1947.5	46527616059666.84
1948.5	46514607775641.77
1949.5	46501561617119.03
1950.5	46488477584098.58
1951.5	46475355676580.45
1952.5	46437530717448.75
1953.5	46393082694487.92
1954.5	46348564815730.38
1955.5	46303977081176.125
1956.5	46259319490825.13
1957.5	46214592044677.43
1958.5	46169794742732.99
1959.5	46124927584991.83
1960.5	46079990571453.96
1961.5	46034983702119.36
1962.5	45989906976988.04
1963.5	45944760396059.99
1964.5	45899543959335.22
1965.5	45848906742902.12
1966.5	45786278045271.78
1967.5	45723561927820.43
1968.5	45660758390548.06
1969.5	45597867433454.68
1970.5	45534889056540.28
1971.5	45471823259804.87
1972.5	45408670043248.43
1973.5	45345429406870.984
1974.5	45282101350672.51
1975.5	45218685874653.016
1976.5	45155182978812.5
1977.5	45091592663150.984
1978.5	45027914927668.45
1979.5	44987841538791.66
1980.5	44950048992654.12
1981.5	44912195331225.16
1982.5	44874280554504.77
1983.5	44836304662492.96
1984.5	44798267655189.71
1985.5	44760169532595.05
1986.5	44722010294708.94
1987.5	44683789941531.41
1988.5	44645508473062.45
1989.5	44607165889302.08
1990.5	44568762190250.26
1991.5	44530297375907.02
1992.5	44489586109848.4
1993.5	44447228255718.59
1994.5	44404805504293.43
1995.5	44362317855572.91
1996.5	44319765309557.016
1997.5	44277147866245.75
1998.5	44234465525639.13
1999.5	44191718287737.15
2000.5	44148906152539.805
2001.5	44106029120047.09
2002.5	44063087190259.01
2003.5	44020080363175.57
2004.5	43977008638796.77
2005.5	43925729770816.98
2006.5	43859249031135.15
2007.5	43792680194396.445
2008.5	43726023260600.836
2009.5	43659278229748.33
2010.5	43592445101838.93
2011.5	43525523876872.66
2012.5	43458514554849.484
2013.5	43391417135769.41
2014.5	43324231619632.445
2015.5	43256958006438.59
2016.5	43189596296187.84
2017.5	43122146488880.2
2018.5	43059557916875.305
2019.5	43017996390307.305
2020.5	42976372577054.164
2021.5	42934686477115.88
2022.5	42892938090492.44
2023.5	42851127417183.85
2024.5	42809254457190.12
2025.5	42767319210511.23
2026.5	42725321677147.195
2027.5	42683261857098.01
2028.5	42641139750363.68
2029.5	42598955356944.2
2030.5	42556708676839.57
2031.5	42511562926659.89
2032.5	42445538778550.54
2033.5	42379429070449.03
2034.5	42313233802355.39
2035.5	42246952974269.6
2036.5	42180586586191.66
2037.5	42114134638121.57
2038.5	42047597130059.34
2039.5	41980974062004.96
2040.5	41914265433958.44
2041.5	41847471245919.77
2042.5	41780591497888.945
2043.5	41713626189865.98
2044.5	41646892279265.48
2045.5	41582398609986.836
2046.5	41517821964537.8
2047.5	41453162342918.36
2048.5	41388419745128.52
2049.5	41323594171168.31
2050.5	41258685621037.695
2051.5	41193694094736.7
2052.5	41128619592265.31
2053.5	41063462113623.52
2054.5	40998221658811.34
2055.5	40932898227828.77
2056.5	40867491820675.81
2057.5	40806568792603.85
2058.5	40763841525591.35
2059.5	40721053476115.625
2060.5	40678204644176.7
2061.5	40635295029774.56
2062.5	40592324632909.195
2063.5	40549293453580.625
2064.5	40506201491788.836
2065.5	40463048747533.805
2066.5	40419835220815.586
2067.5	40376560911634.13
2068.5	40333225819989.48
2069.5	40289829945881.61
2070.5	40246022540456.305
2071.5	40201556504296.88
2072.5	40157028769982.52
2073.5	40112439337513.195
2074.5	40067788206888.914
2075.5	40023075378109.68
2076.5	39978300851175.47
2077.5	39933464626086.31
2078.5	39888566702842.2
2079.5	39843607081443.125
2080.5	39798585761889.09
2081.5	39753502744180.1
2082.5	39708358028316.14
2083.5	39643572972754.16
2084.5	39566183924995.164
2085.5	39488702369257.66
2086.5	39411128305541.664
2087.5	39333461733847.16
2088.5	39255702654174.15
2089.5	39177851066522.65
2090.5	39099906970892.63
2091.5	39021870367284.125
2092.5	38943741255697.11
2093.5	38865519636131.57
2094.5	38787205508587.555
2095.5	38708798873065.03
2096.5	38667519844400.49
2097.5	38629421890167.5
2098.5	38591270022419.71
2099.5	38553064241157.07
2100.5	38514804546379.64
2101.5	38476490938087.39
2102.5	38438123416280.33
2103.5	38399701980958.46
2104.5	38361226632121.76
2105.5	38322697369770.25
2106.5	38284114193903.92
2107.5	38245477104522.79
2108.5	38207147348108.98
2109.5	38169568466932.664
2110.5	38131936777587.71
2111.5	38094252280074.164
2112.5	38056514974392.01
2113.5	38018724860541.234
2114.5	37980881938521.85
2115.5	37942986208333.85
2116.5	37905037669977.234
2117.5	37867036323452.0
2118.5	37828982168758.164
2119.5	37790875205895.71
2120.5	37752715434864.65
2121.5	37719688616468.836
2122.5	37688163602300.11
2123.5	37656592129012.31
2124.5	37624974196605.43
2125.5	37593309805079.46
2126.5	37561598954434.42
2127.5	37529841644670.29
2128.5	37498037875787.07
2129.5	37466187647784.8
2130.5	37434290960663.414
2131.5	37402347814422.97
2132.5	37370358209063.44
2133.5	37325789495585.15
2134.5	37251906020367.3
2135.5	37177936924561.734
2136.5	37103882208168.45
2137.5	37029741871187.46
2138.5	36955515913618.75
2139.5	36881204335462.33
2140.5	36806807136718.19
2141.5	36732324317386.336
2142.5	36657755877466.76
2143.5	36583101816959.48
2144.5	36508362135864.47
2145.5	36433536834181.75
2146.5	36369741878911.125
2147.5	36306971553873.48
2148.5	36244126989891.12
2149.5	36181208186964.05
2150.5	36118215145092.24
2151.5	36055147864275.74
2152.5	35992006344514.52
2153.5	35928790585808.59
2154.5	35865500588157.945
2155.5	35802136351562.586
2156.5	35738697876022.51
2157.5	35675185161537.72
2158.5	35635055033633.48
2159.5	35611180458808.984
2160.5	35587268482965.56
2161.5	35563319106103.195
2162.5	35539332328221.91
2163.5	35515308149321.68
2164.5	35491246569402.52
2165.5	35467147588464.42
2166.5	35443011206507.4
2167.5	35418837423531.44
2168.5	35394626239536.55
2169.5	35370377654522.72
2170.5	35351181619936.75
2171.5	35341409996533.6
2172.5	35331614372451.0
2173.5	35321794747688.945
2174.5	35311951122247.44
2175.5	35302083496126.484
2176.5	35292191869326.06
2177.5	35282276241846.19
2178.5	35272336613686.86
2179.5	35262372984848.086
2180.5	35252385355329.85
2181.5	35242373725132.164
2182.5	35227710646733.38
2183.5	35188714096347.805
2184.5	35149667042146.906
2185.5	35110569484130.69
2186.5	35071421422299.156
2187.5	35032222856652.31
2188.5	34992973787190.14
2189.5	34953674213912.656
2190.5	34914324136819.848
2191.5	34874923555911.727
2192.5	34835472471188.297
2193.5	34795970882649.54
2194.5	34756449325453.4
2195.5	34717355894403.957
2196.5	34678212423352.64
2197.5	34639018912299.453
2198.5	34599775361244.387
2199.5	34560481770187.445
2200.5	34521138139128.62
2201.5	34481744468067.93
2202.5	34442300757005.36
2203.5	34402807005940.918
2204.5	34363263214874.594
2205.5	34323669383806.395
2206.5	34283984577453.18
2207.5	34242242956065.117
2208.5	34200449439461.793
2209.5	34158604027643.234
2210.5	34116706720609.418
2211.5	34074757518360.336
