#Mars-scaled Solar Photon Irradiance from LISIRD...http://lasp.colorado.edu/lisird/whi_ref_spectra/
# using SORCE solstice and SORCE solar spectral irradiance
# interpolated to half-wavelengths by Eryn 22/11/2019
# λ (nm)	photon flux (γ/s/cm^2/nm)
122.5	2002721724.3462822
123.5	1301242173.655981
124.5	956636312.4968787
125.5	867925504.409818
126.5	1202022600.5520387
127.5	636939115.0404202
128.5	503567785.7829299
129.5	588023721.6510247
130.5	5035114925.6800995
131.5	816944065.9138002
132.5	659562058.1311531
133.5	6260146597.55292
134.5	623362133.9706781
135.5	1408474431.6479156
136.5	885596472.7986828
137.5	969420944.7743431
138.5	962129231.4457248
139.5	2615330483.6154823
140.5	2247252239.5422325
141.5	1372261005.5774715
142.5	1488453991.1035826
143.5	1714846453.7409441
144.5	1691548228.5060806
145.5	1809350056.938962
146.5	2245034507.6395936
147.5	2812006114.0354705
148.5	2904243632.231983
149.5	2635574773.3672543
150.5	2967601654.1789093
151.5	3255183719.821329
152.5	4080886167.7045383
153.5	4555444599.070945
154.5	7788722927.681401
155.5	6956848755.349861
156.5	6993694133.694652
157.5	6254350835.930615
158.5	6246836775.748475
159.5	6213429751.205788
160.5	7041988660.163078
161.5	8361727876.151406
162.5	9665950728.322952
163.5	10452422770.133974
164.5	12079395889.240774
165.5	19388681711.965702
166.5	13277414851.518875
167.5	15788350184.943407
168.5	17519349090.46838
169.5	23245290118.586147
170.5	26919101349.36379
171.5	27152745405.298115
172.5	29898923874.26384
173.5	30296142742.471542
174.5	37445742993.17123
175.5	45926724437.901955
176.5	49955873067.72867
177.5	60770624448.438484
178.5	68194761911.51849
179.5	68122652261.73727
180.5	90344024514.76534
181.5	107005986714.18127
182.5	102779934048.3174
183.5	110811506123.03993
184.5	96701239681.87883
185.5	109945744479.31317
186.5	127327305695.9814
187.5	143617177915.9832
188.5	154209607511.7165
189.5	170600117177.3901
190.5	181162382839.3828
191.5	193552744948.82602
192.5	208444500975.33936
193.5	162399343265.41858
194.5	266788714397.64868
195.5	259701466723.85556
196.5	294625685596.54443
197.5	301076301296.64575
198.5	304091650782.81244
199.5	330724633362.01654
200.5	360734295403.5915
201.5	403297629143.42377
202.5	400738848588.4983
203.5	465501932136.17725
204.5	517883587466.7171
205.5	536245191079.34015
206.5	557625274833.8407
207.5	647219529315.1809
208.5	748448428276.8248
209.5	1084409604303.0106
210.5	1412318745001.6597
211.5	1711732887325.2253
212.5	1643280100079.8914
213.5	1499043781974.8909
214.5	2148448739107.2888
215.5	1767070650226.388
216.5	1706428154181.5037
217.5	1662654940116.5515
218.5	2366723738204.547
219.5	2486511948292.18
220.5	2466053889561.4727
221.5	1757866323935.8408
222.5	2597269833086.022
223.5	3330444729148.9316
224.5	3074477537797.108
225.5	2715391434029.495
226.5	1921578670178.1008
227.5	1953063031161.719
228.5	2809991685510.7573
229.5	2392132969238.535
230.5	2930225066128.281
231.5	2534753111347.109
232.5	2749016839329.8145
233.5	2319775655071.309
234.5	1887355874748.321
235.5	3032491446788.043
236.5	2343945854708.768
237.5	2856737091247.6084
238.5	1964708110403.9375
239.5	2429576868455.5312
240.5	2237556939156.5645
241.5	2613923490038.9077
242.5	3933229608448.057
243.5	3603526653285.947
244.5	3450996349868.194
245.5	2744569812259.5933
246.5	2775408884695.881
247.5	3233697896324.64
248.5	2518365469247.789
249.5	3254124682622.5454
250.5	3455355251629.904
251.5	2696504799185.8306
252.5	2399486101826.421
253.5	3100558970128.8335
254.5	3461822794838.3535
255.5	4918870936517.484
256.5	5909013037857.704
257.5	7358889910063.077
258.5	7823386112322.188
259.5	6602793797026.297
260.5	5376971799861.251
261.5	5246543017654.359
262.5	6652326316108.269
263.5	9775292762514.258
264.5	15298502805576.5
265.5	15966204217076.146
266.5	15572598666008.287
267.5	15635016244320.506
268.5	15661027314432.271
269.5	14017114843308.412
270.5	17755291380783.41
271.5	14811582551664.953
272.5	11727728806668.227
273.5	13479710351046.1
274.5	7984515145781.125
275.5	11459895203623.455
276.5	15929288603442.805
277.5	15895923125281.867
278.5	10540158359474.459
279.5	5028389318823.405
280.5	5837440595062.052
281.5	13674152127850.139
282.5	19109693692273.31
283.5	21288889117241.42
284.5	16341747097390.516
285.5	8292283819632.241
286.5	22085652642422.797
287.5	24135489036561.457
288.5	20089057503190.777
289.5	30078292498074.11
290.5	40291256992813.02
291.5	37579878148334.31
292.5	32878354507967.684
293.5	37331169126563.2
294.5	33902069542865.688
295.5	38081459640996.79
296.5	33927970638142.7
297.5	36489841587336.17
298.5	27002621688327.48
299.5	37842580938049.77
300.5	25188905000885.16
301.5	34471420386886.72
302.5	33984324861849.203
303.5	44849387884783.53
304.5	42497445380608.63
305.5	44900113631994.73
306.5	41181665947085.53
307.5	47896887133222.445
308.5	48766193717646.6
309.5	37187080269911.77
310.5	45888280543633.76
311.5	52758096524185.57
312.5	48996403438407.66
313.5	51021276679507.086
314.5	50034632326702.9
315.5	46596044996348.08
316.5	48962581397969.34
317.5	55284561445945.57
318.5	51145278071075.414
319.5	54315717437566.48
320.5	57865476723694.15
321.5	54661691719045.375
322.5	51872257871972.625
323.5	52327076734451.414
324.5	58848250590631.125
325.5	68284953250965.71
326.5	75078376285401.86
327.5	74340976116417.92
328.5	74538965721769.69
329.5	80481662832138.89
330.5	80479737682185.75
331.5	76875551459232.48
332.5	75436392312792.89
333.5	74709446264791.0
334.5	76495547027942.8
335.5	74638613208741.42
336.5	68868582956575.16
337.5	69604061924140.65
338.5	75068097897537.45
339.5	79815918748499.25
340.5	81230067953047.44
341.5	80188272232406.55
342.5	81300194072865.19
343.5	77594972812356.34
344.5	73056951390978.39
345.5	76080885687490.77
346.5	78478771688823.14
347.5	77799826986463.19
348.5	77343326368876.17
349.5	80297798039272.16
350.5	85208795869453.7
351.5	84833376830746.56
352.5	83717385448307.3
353.5	89209209668039.39
354.5	93822529565775.98
355.5	90708085153608.83
356.5	81873162527175.45
357.5	72837751817038.6
358.5	72957289788704.97
359.5	81333142226026.08
360.5	84999355314280.39
361.5	84675539748552.31
362.5	86728572484435.52
363.5	90011568165926.62
364.5	95199634016248.12
365.5	102134933986093.11
366.5	107133804284434.61
367.5	107408540932400.17
368.5	106604248891089.55
369.5	108137526099014.64
370.5	107717263316606.55
371.5	104570033073325.77
372.5	96911099903349.52
373.5	90526109573903.2
374.5	89266505134583.45
375.5	94558507919927.38
376.5	104609459398558.3
377.5	112690339173621.44
378.5	114751312189355.42
379.5	111722263819080.7
380.5	105989907701581.94
381.5	95673065215037.89
382.5	84666434559923.7
383.5	80021813790397.2
384.5	84583439578195.14
385.5	90900983058324.14
386.5	94000193359659.2
387.5	95876261403686.42
388.5	100323509792577.95
389.5	108502449053843.38
390.5	113527008985534.52
391.5	108732044113074.31
392.5	97863004944396.2
393.5	91642176678396.3
394.5	93258479134709.98
395.5	97953346382689.95
396.5	103320059978557.11
397.5	114052236667874.7
398.5	132039287932672.12
399.5	150384533132970.4
400.5	163332990350831.28
401.5	168728480624406.53
402.5	170228926125681.53
403.5	169194199296607.97
404.5	166970026189025.62
405.5	164889551731688.62
406.5	165249770924983.8
407.5	166327057963005.16
408.5	168307107469565.03
409.5	170459977835883.22
410.5	172135213946764.06
411.5	175501751226474.0
412.5	177652137461269.75
413.5	179618821591921.22
414.5	180435885731804.4
415.5	179854667306867.47
416.5	179367651967343.84
417.5	177927866961483.75
418.5	177792197582833.1
419.5	178050542643962.5
420.5	178316715375323.22
421.5	178950498984339.9
422.5	178135440712653.03
423.5	177376882379152.97
424.5	176467484440175.4
425.5	175088667559089.66
426.5	172939945660485.03
427.5	167782791110127.1
428.5	162438874849089.88
429.5	158715693886212.84
430.5	158144103000693.66
431.5	162407858607539.6
432.5	169538428686684.62
433.5	176928512333758.47
434.5	183140530647072.34
435.5	186900847197207.6
436.5	188716371429311.78
437.5	189178540342872.4
438.5	190013194531919.4
439.5	192171534793355.97
440.5	195702137799544.72
441.5	200309487875480.84
442.5	204414427007206.38
443.5	207289201360998.62
444.5	209352102981630.16
445.5	210931761276502.66
446.5	213281854899101.53
447.5	217122502529260.97
448.5	220783814770755.9
449.5	223474575288800.1
450.5	225416980941480.6
451.5	225670477147058.6
452.5	224898360684710.6
453.5	224642475076722.9
454.5	225093156800198.84
455.5	225857355488899.78
456.5	227163530070427.1
457.5	228721673000035.25
458.5	229997129897078.22
459.5	231081141749444.25
460.5	232168565785166.1
461.5	232947390695290.75
462.5	233174782102664.5
463.5	232794542001844.16
464.5	232054628891129.97
465.5	231173731319173.5
466.5	230132995787643.62
467.5	229719653371753.72
468.5	230059610827043.97
469.5	230750826116824.88
470.5	231870759867224.6
471.5	233460891955822.9
472.5	235154234245214.38
473.5	236731199500813.62
474.5	238364305463718.12
475.5	239938063238403.1
476.5	241206658414060.03
477.5	242532326752969.5
478.5	243709645501954.9
479.5	244334503086931.16
480.5	244089164313778.62
481.5	242337786379236.4
482.5	239450679681634.1
483.5	236011125464341.97
484.5	232538799474071.03
485.5	229648468177726.1
486.5	227918103628292.97
487.5	227837540160240.78
488.5	229171403522147.72
489.5	231152745344790.1
490.5	233368504501702.16
491.5	235509836341560.84
492.5	237403107490148.25
493.5	238589723586492.16
494.5	239357943286715.12
495.5	239509431896587.66
496.5	239153133697023.16
497.5	238614196964565.66
498.5	237843071921229.25
499.5	237050090768703.0
500.5	236525279350779.5
501.5	236417704631761.5
502.5	236821239671720.38
503.5	237646166234323.03
504.5	238745175900200.4
505.5	239900959472268.16
506.5	240829710688567.66
507.5	241332827607904.84
508.5	241450578734088.6
509.5	241222036455385.88
510.5	240507025881707.5
511.5	238863052652999.25
512.5	236590901245773.34
513.5	234335242980368.5
514.5	232272568356647.0
515.5	230490081348942.4
516.5	229106125015177.66
517.5	228334569985427.66
518.5	229213841413511.1
519.5	230775831133946.12
520.5	232457177702129.38
521.5	234128141024473.78
522.5	235896084020043.12
523.5	237846492515449.78
524.5	239613468298312.78
525.5	240899306105083.75
526.5	241810230628592.5
527.5	242719738340215.28
528.5	244176037887603.16
529.5	245523066142921.6
530.5	246634212263432.5
531.5	247435974823182.9
532.5	247980254297965.72
533.5	248366552254757.28
534.5	248573972991447.66
535.5	248576701896286.22
536.5	248223773324656.97
537.5	247905359467359.5
538.5	247657451322654.16
539.5	247514901520522.12
540.5	247580069719784.75
541.5	247783323689263.62
542.5	248113030112962.66
543.5	248581940657641.75
544.5	249120375709058.03
545.5	249648274275896.25
546.5	250133868197561.0
547.5	250668058705205.72
548.5	251150414112915.9
549.5	251560079615263.84
550.5	251695847757255.4
551.5	251655498072012.66
552.5	251518555960045.03
553.5	251398045937107.72
554.5	251235251619236.97
555.5	251034290092531.66
556.5	250760573026305.47
