# λ (nm)	photon flux (γ/s/cm^2/nm)
1136.5	138572811976807.3
1137.5	138426267744167.56
1138.5	138279251469900.3
1139.5	138131763154005.6
1140.5	137986511772676.16
1141.5	137846056311855.9
1142.5	137705142781485.38
1143.5	137563771181564.58
1144.5	137421941512093.45
1145.5	137279653773072.11
1146.5	137122698567326.14
1147.5	136964820655391.94
1148.5	136806459119850.66
1149.5	136647613960702.3
1150.5	136488285177946.81
1151.5	136325353574576.83
1152.5	136159672239554.8
1153.5	135993497940194.64
1154.5	135826830676496.44
1155.5	135659670448460.1
1156.5	135494062366514.88
1157.5	135337289527003.14
1158.5	135180043371617.75
1159.5	135022323900358.81
1160.5	134864131113226.3
1161.5	134705465010220.22
1162.5	134543775988527.11
1163.5	134380847039761.77
1164.5	134217439078482.03
1165.5	134053552104687.83
1166.5	133889186118379.22
1167.5	133723227421654.52
1168.5	133554717736918.61
1169.5	133385723588714.9
1170.5	133216244977043.48
1171.5	133046281901904.39
1172.5	132875834363297.48
1173.5	132711392867426.36
1174.5	132546966918908.1
1175.5	132382068401321.58
1176.5	132216697314666.86
1177.5	132050853658943.98
1178.5	131895514001884.53
1179.5	131751154688872.94
1180.5	131606360823184.55
1181.5	131461132404819.33
1182.5	131315469433777.34
1183.5	131170439697698.64
1184.5	131045282320907.81
1185.5	130919726480587.3
1186.5	130793772176737.06
1187.5	130667419409357.19
1188.5	130540668178447.6
1189.5	130417628513703.36
1190.5	130296939619248.22
1191.5	130175863778790.94
1192.5	130054400992331.42
1193.5	129932551259869.75
1194.5	129812883400471.81
1195.5	129707401723912.0
1196.5	129601561775205.95
1197.5	129495363554353.62
1198.5	129388807061355.02
1199.5	129281892296210.16
1200.5	129191848717192.56
1201.5	129109590304032.83
1202.5	129027015830203.1
1203.5	128944125295703.36
1204.5	128860918700533.66
1205.5	128777951535080.38
1206.5	128696640330199.5
1207.5	128615017253709.34
1208.5	128533082305609.81
1209.5	128450835485900.94
1210.5	128368276794582.77
1211.5	128282828976328.89
1212.5	128196158762233.33
1213.5	128109170926999.0
1214.5	128021865470625.84
1215.5	127934242393113.94
1216.5	127845184189166.66
1217.5	127752782639939.33
1218.5	127660056664955.83
1219.5	127567006264216.22
1220.5	127473631437720.4
1221.5	127379932185468.47
1222.5	127280236650718.19
1223.5	127178606348042.12
1224.5	127076639723313.48
1225.5	126974336776532.25
1226.5	126871697507698.36
1227.5	126766232616978.55
1228.5	126654614250175.95
1229.5	126542646041701.81
1230.5	126430327991556.2
1231.5	126317660099739.05
1232.5	126204642366250.33
1233.5	126084206998889.38
1234.5	125961751108894.88
1235.5	125838931229406.58
1236.5	125715747360424.48
1237.5	125592199501948.58
1238.5	125468363355985.77
1239.5	125344331976842.5
1240.5	125219937002553.45
1241.5	125095178433118.67
1242.5	124970056268538.12
1243.5	124844570508811.78
1244.5	124706636155315.48
1245.5	124565663849022.31
1246.5	124424304262885.64
1247.5	124282557396905.42
1248.5	124140423251081.61
1249.5	123992617337838.6
1250.5	123833177162866.44
1251.5	123673323275039.58
1252.5	123513055674358.1
1253.5	123352374360822.0
1254.5	123191279334431.3
1255.5	123041970372415.8
1256.5	122894947264573.45
1257.5	122747534144039.12
1258.5	122599731010812.83
1259.5	122451537864894.55
1260.5	122306434022251.39
1261.5	122168696115195.17
1262.5	122030586003618.12
1263.5	121892103687520.36
1264.5	121753249166901.81
1265.5	121614022441762.47
1266.5	121477721938683.58
1267.5	121341828755711.95
1268.5	121205569798747.1
1269.5	121068945067789.02
1270.5	120931954562837.77
1271.5	120800513355172.72
1272.5	120682528365348.16
1273.5	120564208615143.12
1274.5	120445554104557.5
1275.5	120326564833591.36
1276.5	120207240802244.67
1277.5	120104681631962.12
1278.5	120006092723410.23
1279.5	119907202517533.47
1280.5	119808011014331.9
1281.5	119708518213805.45
1282.5	119615222912154.25
1283.5	119537559699740.1
1284.5	119459630136811.33
1285.5	119381434223367.92
1286.5	119302971959409.9
1287.5	119224243344937.27
1288.5	119141981127611.55
1289.5	119058525240457.84
1290.5	118974796500988.86
1291.5	118890794909204.64
1292.5	118806520465105.2
1293.5	118722602440421.94
1294.5	118640031914676.17
1295.5	118557192011526.73
1296.5	118474082730973.58
1297.5	118390704073016.73
1298.5	118307056037656.2
1299.5	118222442405595.17
1300.5	118137350202971.62
1301.5	118051987231361.6
1302.5	117966353490765.1
1303.5	117880448981182.14
1304.5	117792646134126.3
1305.5	117699934161438.9
1306.5	117606941822403.95
1307.5	117513669117021.42
1308.5	117420116045291.27
1309.5	117326282607213.55
1310.5	117231988375118.8
1311.5	117137356480683.27
1312.5	117042443857588.33
1313.5	116947250505833.94
1314.5	116851776425420.14
1315.5	116756606202629.23
1316.5	116662821227224.69
1317.5	116568758941494.12
1318.5	116474419345437.5
1319.5	116379802439054.83
1320.5	116284908222346.12
1321.5	116190239013808.78
1322.5	116095452002099.53
1323.5	116000388680359.94
1324.5	115905049048590.03
1325.5	115809433106789.77
1326.5	115713634573255.1
1327.5	115617826808763.22
1328.5	115521743277708.75
1329.5	115425383980091.67
1330.5	115328748915912.05
1331.5	115231838085169.8
1332.5	115135831511726.66
1333.5	115039923861632.0
1334.5	114943742775425.77
1335.5	114847288253107.94
1336.5	114750560294678.52
1337.5	114651005725065.97
1338.5	114544265711469.67
1339.5	114437238121643.69
1340.5	114329922955588.05
1341.5	114222320213302.72
1342.5	114114429894787.75
1343.5	114007252535939.97
1344.5	113900071502791.95
1345.5	113792604802961.48
1346.5	113684852436448.56
1347.5	113576814403253.12
1348.5	113466836889511.22
1349.5	113352519261113.38
1350.5	113237907508033.17
1351.5	113123001630270.58
1352.5	113007801627825.62
1353.5	112892307500698.33
1354.5	112785365739418.1
1355.5	112680219550549.38
1356.5	112574795363381.88
1357.5	112469093177915.5
1358.5	112363112994150.27
1359.5	112256182990220.45
1360.5	112147608994373.73
1361.5	112038754005268.45
1362.5	111929618022904.69
1363.5	111820201047282.47
1364.5	111710503078401.67
1365.5	111611106318434.05
1366.5	111513168010240.58
1367.5	111414966731324.31
1368.5	111316502481685.22
1369.5	111217775261323.28
1370.5	111120145710519.73
1371.5	111024476786483.44
1372.5	110928550117017.77
1373.5	110832365702122.72
1374.5	110735923541798.25
1375.5	110639223636044.39
1376.5	110537850100874.42
1377.5	110435828135297.48
1378.5	110333541450264.44
1379.5	110230990045775.27
1380.5	110128173921830.0
1381.5	110026156941928.42
1382.5	109925126569972.03
1383.5	109823834826727.11
1384.5	109722281712193.6
1385.5	109620467226371.52
1386.5	109518391369260.88
1387.5	109414083671775.28
1388.5	109309511762685.34
1389.5	109204675641991.02
1390.5	109099575309692.36
1391.5	108994210765789.33
1392.5	108881346853399.44
1393.5	108762284412872.28
1394.5	108642938866908.53
1395.5	108523310215508.12
1396.5	108403398458671.16
1397.5	108283237899011.89
1398.5	108163103227447.3
1399.5	108042685941360.14
1400.5	107921986040750.36
1401.5	107801003525617.92
1402.5	107679738395962.88
1403.5	107554937656621.02
1404.5	107428172687817.28
1405.5	107301118080934.75
1406.5	107173773835973.44
1407.5	107046139952933.27
1408.5	106920865466011.75
1409.5	106804703800952.75
1410.5	106688269595528.2
1411.5	106571562849738.05
1412.5	106454583563582.3
1413.5	106337331737060.98
1414.5	106221790521078.05
1415.5	106106507108144.12
1416.5	105990954704250.92
1417.5	105875133309398.42
1418.5	105759042923586.62
1419.5	105643810665112.22
1420.5	105530231503086.61
1421.5	105416387642128.0
1422.5	105302279082236.38
1423.5	105187905823411.78
1424.5	105073267865654.19
1425.5	104967793320672.06
1426.5	104862563869058.69
1427.5	104757083642508.25
1428.5	104651352641020.8
1429.5	104545370864596.28
1430.5	104443972247213.81
1431.5	104346450287460.73
1432.5	104248690068296.05
1433.5	104150691589719.81
1434.5	104052454851731.97
1435.5	103955471159699.53
1436.5	103867418543493.66
1437.5	103779142508950.62
1438.5	103690643056070.5
1439.5	103601920184853.27
1440.5	103512973895298.86
1441.5	103430883222729.88
1442.5	103351067907657.86
1443.5	103271042446900.77
1444.5	103190806840458.55
1445.5	103110361088331.28
1446.5	103028392945866.86
1447.5	102943774132788.67
1448.5	102858939990104.98
1449.5	102773890517815.81
1450.5	102688625715921.12
1451.5	102603145584420.95
1452.5	102512549008618.23
1453.5	102421526000980.6
1454.5	102330280634026.19
1455.5	102238812907755.0
1456.5	102147122822167.08
1457.5	102052296824044.42
1458.5	101955218406874.48
1459.5	101857910854091.67
1460.5	101760374165695.94
1461.5	101662608341687.34
1462.5	101564526406478.86
1463.5	101465906637876.44
1464.5	101367057193020.3
1465.5	101267978071910.48
1466.5	101168669274547.0
1467.5	101069130800929.88
1468.5	100946698170746.48
1469.5	100820312917748.88
1470.5	100693662096026.48
1471.5	100566745705579.39
1472.5	100439563746407.55
1473.5	100317122930973.48
1474.5	100199433452787.47
1475.5	100081491997223.77
1476.5	99963298564282.39
1477.5	99844853153963.25
1478.5	99727311996925.53
1479.5	99615594743184.55
1480.5	99503635287434.92
1481.5	99391433629676.73
1482.5	99278989769909.94
1483.5	99166303708134.56
1484.5	99065411449884.38
1485.5	98966937034946.5
1486.5	98868240193083.33
1487.5	98769320924294.78
1488.5	98670179228580.88
1489.5	98578920455317.38
1490.5	98495891982173.02
1491.5	98412663292951.7
1492.5	98329234387653.44
1493.5	98245605266278.23
1494.5	98164391938932.86
1495.5	98095762727192.11
1496.5	98026953892609.28
1497.5	97957965435184.34
1498.5	97888797354917.28
1499.5	97819449651808.12
1500.5	97776490221412.42
1501.5	97738078156981.44
1502.5	97699528130951.56
1503.5	97660840143322.78
1504.5	97622014194095.12
1505.5	97587023049917.66
1506.5	97555151826299.39
1507.5	97523152236847.22
1508.5	97491024281561.1
1509.5	97458767960441.08
1510.5	97422974496669.14
1511.5	97376815053005.16
1512.5	97330509189740.61
1513.5	97284056906875.45
1514.5	97237458204409.73
1515.5	97190713082343.4
1516.5	97139922865982.52
1517.5	97088818536449.4
1518.5	97037562431404.77
1519.5	96986154550848.6
1520.5	96934594894780.92
1521.5	96874561487465.75
1522.5	96810446567667.45
1523.5	96746163785338.78
1524.5	96681713140479.69
1525.5	96617094633090.19
1526.5	96539814434867.23
1527.5	96444359303337.16
1528.5	96348696384282.3
1529.5	96252825677702.64
1530.5	96156747183598.22
1531.5	96058372440176.14
1532.5	95946949682610.89
1533.5	95835299656509.78
1534.5	95723422361872.81
1535.5	95611317798699.97
1536.5	95498985966991.27
1537.5	95370263770634.19
1538.5	95239294295231.22
1539.5	95108073927510.69
1540.5	94976602667472.67
1541.5	94844880515117.11
1542.5	94691770764770.22
1543.5	94526485611512.25
1544.5	94360906744409.83
1545.5	94195034163463.05
1546.5	94028867868671.81
1547.5	93864833195997.72
1548.5	93704000316930.3
1549.5	93542881369192.7
1550.5	93381476352784.9
1551.5	93219785267706.95
1552.5	93053855152135.61
1553.5	92869614339001.5
1554.5	92685059166184.03
1555.5	92500189633683.12
1556.5	92315005741498.83
1557.5	92129507489631.11
1558.5	91954228208358.33
1559.5	91779087255040.4
1560.5	91603646022525.52
1561.5	91427904510813.62
1562.5	91251862719904.75
1563.5	91088047645522.9
1564.5	90928126652200.89
1565.5	90767926745413.89
1566.5	90607447925161.83
1567.5	90446690191444.73
1568.5	90304204443236.16
1569.5	90176651120898.2
1570.5	90048861892946.33
1571.5	89920836759380.55
1572.5	89792575720200.84
1573.5	89674989963205.17
1574.5	89576592164196.73
1575.5	89477996983698.92
1576.5	89379204421711.73
1577.5	89280214478235.2
1578.5	89183578647014.52
1579.5	89098379502236.92
1580.5	89013000936014.6
1581.5	88927442948347.6
1582.5	88841705539235.86
1583.5	88755872100771.5
1584.5	88678120376952.12
1585.5	88600199764317.3
1586.5	88522110262867.03
1587.5	88443851872601.27
1588.5	88365424593520.06
1589.5	88309148857200.72
1590.5	88256673694676.97
1591.5	88204062684333.38
1592.5	88151315826169.95
1593.5	88098433120186.67
1594.5	88042377341181.02
1595.5	87984879420435.81
1596.5	87927240209546.31
1597.5	87869459708512.58
1598.5	87811537917334.56
1599.5	87744710177177.23
1600.5	87670554619797.06
1601.5	87607133903684.8
1602.5	87566734158410.28
1603.5	87526215719944.19
1604.5	87485578588286.5
1605.5	87444822763437.28
1606.5	87403948245396.48
1607.5	87362955034164.14
1608.5	87321843129740.23
1609.5	87280612532124.75
1610.5	87239263241317.72
1611.5	87197795257319.14
1612.5	87156208580128.98
1613.5	87114503209747.28
1614.5	87072679146174.0
1615.5	87030736389409.16
1616.5	86988674939452.75
1617.5	86907745887755.39
1618.5	86804840494433.0
1619.5	86701741545267.3
1620.5	86598449040258.25
1621.5	86494962979405.9
1622.5	86391283362710.25
1623.5	86287410190171.27
1624.5	86183343461788.95
1625.5	86079083177563.34
1626.5	85974629337494.4
1627.5	85869981941582.14
1628.5	85765140989826.6
1629.5	85660106482227.67
1630.5	85554878418785.47
1631.5	85449456799499.94
1632.5	85345063397495.95
1633.5	85254536934068.23
1634.5	85163835624952.25
1635.5	85072959470147.98
1636.5	84981908469655.47
1637.5	84890682623474.67
1638.5	84799281931605.62
1639.5	84707706394048.3
1640.5	84615956010802.7
1641.5	84524030781868.84
1642.5	84431930707246.73
1643.5	84339655786936.34
1644.5	84247206020937.69
1645.5	84154581409250.78
1646.5	84061781951875.58
1647.5	83968807648812.12
1648.5	83872896214889.55
1649.5	83774885865481.16
1650.5	83676694990264.06
1651.5	83578323589238.28
1652.5	83479771662403.75
1653.5	83381039209760.55
1654.5	83282126231308.62
1655.5	83183032727048.02
1656.5	83083758696978.67
1657.5	82984304141100.62
1658.5	82884669059413.9
1659.5	82784853451918.45
1660.5	82684857318614.28
1661.5	82584680659501.42
1662.5	82484323474579.88
1663.5	82385910367927.42
1664.5	82296382257351.05
1665.5	82206687065061.83
1666.5	82116824791059.72
1667.5	82026795435344.77
1668.5	81936598997916.98
1669.5	81846235478776.33
1670.5	81755704877922.81
1671.5	81665007195356.45
1672.5	81574142431077.23
1673.5	81483110585085.16
1674.5	81391911657380.23
1675.5	81300545647962.47
1676.5	81209012556831.84
1677.5	81117312383988.34
1678.5	81025445129432.02
1679.5	80923131423238.31
1680.5	80819367153954.62
1681.5	80715422049038.67
1682.5	80611296108490.4
1683.5	80506989332309.86
1684.5	80402501720497.02
1685.5	80297833273051.89
1686.5	80192983989974.45
1687.5	80087953871264.75
1688.5	79982742916922.75
1689.5	79877351126948.45
1690.5	79771778501341.86
1691.5	79666025040102.97
1692.5	79560090743231.8
1693.5	79453975610728.33
1694.5	79335806157733.67
1695.5	79211851035228.6
1696.5	79087694468053.55
1697.5	78963336456208.56
1698.5	78838776999693.67
1699.5	78714016098508.84
1700.5	78589053752654.05
1701.5	78463889962129.33
1702.5	78338524726934.66
1703.5	78212958047070.08
1704.5	78087189922535.55
1705.5	77961220353331.08
1706.5	77835049339456.67
1707.5	77708676880912.34
1708.5	77582102977698.05
1709.5	77458411272480.44
1710.5	77336849347777.81
1711.5	77215092307623.62
1712.5	77093140152017.9
1713.5	76970992880960.62
1714.5	76848650494451.78
1715.5	76726112992491.39
1716.5	76603380375079.48
1717.5	76480452642215.98
1718.5	76357329793900.94
1719.5	76234011830134.34
1720.5	76110498750916.22
1721.5	75986790556246.53
1722.5	75862887246125.27
1723.5	75738788820552.47
1724.5	75619049874724.88
1725.5	75502849743554.67
1726.5	75386464100971.39
1727.5	75269892946975.05
1728.5	75153136281565.62
1729.5	75036194104743.14
1730.5	74919066416507.55
1731.5	74801753216858.9
1732.5	74684254505797.17
1733.5	74566570283322.38
1734.5	74448700549434.48
1735.5	74330645304133.55
1736.5	74212404547419.52
1737.5	74093978279292.4
1738.5	73975366499752.22
1739.5	73887873636114.25
1740.5	73817850116745.67
1741.5	73747697324156.23
1742.5	73677415258345.9
1743.5	73607003919314.75
1744.5	73536463307062.73
1745.5	73465793421589.84
1746.5	73394994262896.11
1747.5	73324065830981.5
1748.5	73253008125846.06
1749.5	73181821147489.72
1750.5	73110504895912.55
1751.5	73039059371114.52
1752.5	72967484573095.62
1753.5	72895780501855.84
1754.5	72794062014521.69
1755.5	72685166096381.62
1756.5	72576098847182.98
1757.5	72466860266925.8
1758.5	72357450355610.08
1759.5	72247869113235.8
1760.5	72138116539802.95
1761.5	72028192635311.58
1762.5	71918097399761.64
1763.5	71807830833153.14
1764.5	71697392935486.11
1765.5	71586783706760.5
1766.5	71476003146976.38
1767.5	71365051256133.67
1768.5	71253316753163.12
1769.5	71133284330000.02
1770.5	71013070700079.48
1771.5	70892675863401.61
1772.5	70772099819966.3
1773.5	70651342569773.58
1774.5	70530404112823.48
1775.5	70409284449116.0
1776.5	70287983578651.1
1777.5	70166501501428.805
1778.5	70044838217449.13
1779.5	69922993726712.04
1780.5	69800968029217.555
1781.5	69678761124965.67
1782.5	69556373013956.39
1783.5	69433256306357.13
1784.5	69309231761538.664
1785.5	69185024582433.09
1786.5	69060634769040.42
1787.5	68936062321360.66
1788.5	68811307239393.805
1789.5	68686369523139.84
1790.5	68561249172598.77
1791.5	68435946187770.62
1792.5	68310460568655.36
1793.5	68184792315253.02
1794.5	68058941427563.56
1795.5	67932907905587.01
1796.5	67806691749323.36
1797.5	67680292958772.6
1798.5	67577782900819.73
1799.5	67478401261079.836
1800.5	67378867405541.61
1801.5	67279181334205.03
1802.5	67179343047070.09
1803.5	67079352544136.81
1804.5	66979209825405.17
1805.5	66878914890875.18
1806.5	66778467740546.84
1807.5	66677868374420.15
1808.5	66577116792495.12
1809.5	66476212994771.7
1810.5	66375156981249.96
1811.5	66273948751929.875
1812.5	66182397234349.625
1813.5	66104257459922.266
1814.5	66025991240277.97
1815.5	65947598575416.68
1816.5	65869079465338.42
1817.5	65790433910043.19
1818.5	65711661909531.0
1819.5	65632763463801.836
1820.5	65553738572855.695
1821.5	65474587236692.586
1822.5	65395309455312.5
1823.5	65315905228715.46
1824.5	65236374556901.445
1825.5	65156717439870.45
1826.5	65077755782625.664
1827.5	65011552141686.71
1828.5	64945237055165.84
1829.5	64878810523063.07
1830.5	64812272545378.38
1831.5	64745623122111.8
1832.5	64678862253263.29
1833.5	64611989938832.88
1834.5	64545006178820.56
1835.5	64477910973226.336
1836.5	64410704322050.2
1837.5	64343386225292.164
1838.5	64275956682952.195
1839.5	64208415695030.33
1840.5	64140763261526.555
1841.5	64046635045076.086
1842.5	63944926616279.516
1843.5	63843070032226.82
1844.5	63741065292918.03
1845.5	63638912398353.12
1846.5	63536611348532.11
1847.5	63434162143454.99
1848.5	63331564783121.766
1849.5	63228819267532.42
1850.5	63125925596686.98
1851.5	63022883770585.42
1852.5	62919693789227.766
1853.5	62816355652613.984
1854.5	62712869360744.1
1855.5	62611944572937.86
1856.5	62512681963659.766
1857.5	62413276066922.78
1858.5	62313726882726.89
1859.5	62214034411072.13
1860.5	62114198651958.45
1861.5	62014219605385.9
1862.5	61914097271354.46
1863.5	61813831649864.09
1864.5	61713422740914.84
1865.5	61612870544506.73
1866.5	61512175060639.695
1867.5	61411336289313.78
1868.5	61310354230528.95
1869.5	61229759310642.32
1870.5	61169584474975.66
1871.5	61109310278945.78
1872.5	61048936722552.734
1873.5	60988463805796.52
1874.5	60927891528677.09
1875.5	60867219891194.5
1876.5	60806448893348.71
1877.5	60745578535139.74
1878.5	60684608816567.59
1879.5	60623539737632.27
1880.5	60562371298333.75
1881.5	60501103498672.03
1882.5	60439736338647.16
1883.5	60395377548032.016
1884.5	60368054375666.195
1885.5	60340668174723.28
1886.5	60313218945203.266
1887.5	60285706687106.125
1888.5	60258131400431.93
1889.5	60230493085180.61
1890.5	60202791741352.195
1891.5	60175027368946.664
1892.5	60147199967964.06
1893.5	60119309538404.34
1894.5	60091356080267.54
1895.5	60063339593553.62
1896.5	60035260078262.62
1897.5	59970283575005.01
1898.5	59878518295506.56
1899.5	59786623050064.49
1900.5	59694597838678.73
1901.5	59602442661349.27
1902.5	59510157518076.2
1903.5	59417742408859.41
1904.5	59325197333698.97
1905.5	59232522292594.86
1906.5	59139717285547.086
1907.5	59046782312555.625
1908.5	58953717373620.52
1909.5	58860522468741.734
1910.5	58767197597919.27
1911.5	58650694411905.96
1912.5	58526350342165.27
1913.5	58401844152536.54
1914.5	58277175843019.78
1915.5	58152345413614.97
1916.5	58027352864322.14
1917.5	57902198195141.25
1918.5	57776881406072.32
1919.5	57651402497115.38
1920.5	57525761468270.39
1921.5	57399958319537.36
1922.5	57273993050916.31
1923.5	57147865662407.21
1924.5	57023319674936.39
1925.5	56984090296952.3
1926.5	56944789395127.27
1927.5	56905416969461.305
1928.5	56865973019954.4
1929.5	56826457546606.54
1930.5	56786870549417.734
1931.5	56747212028387.98
1932.5	56707481983517.305
1933.5	56667680414805.67
1934.5	56627807322253.11
1935.5	56587862705859.59
1936.5	56547846565625.125
1937.5	56507758901549.74
1938.5	56463531000860.41
1939.5	56412295996501.586
1940.5	56360978122910.04
1941.5	56309577380085.71
1942.5	56258093768028.67
1943.5	56206527286738.87
1944.5	56154877936216.32
1945.5	56103145716461.02
1946.5	56051330627472.98
1947.5	55999432669252.17
1948.5	55947451841798.625
1949.5	55895388145112.35
1950.5	55843241579193.305
1951.5	55791012144041.516
1952.5	55703715344445.27
1953.5	55606995401125.2
1954.5	55510147227065.44
1955.5	55413170822266.0
1956.5	55316066186726.86
1957.5	55218833320448.02
1958.5	55121472223429.484
1959.5	55023982895671.27
1960.5	54926365337173.36
1961.5	54828619547935.75
1962.5	54730745527958.45
1963.5	54632743277241.46
1964.5	54534612795784.78
1965.5	54453362323119.17
1966.5	54409877236546.55
1967.5	54366319747561.664
1968.5	54322689856164.56
1969.5	54278987562355.21
1970.5	54235212866133.62
1971.5	54191365767499.81
1972.5	54147446266453.76
1973.5	54103454362995.48
1974.5	54059390057124.96
1975.5	54015253348842.2
1976.5	53971044238147.2
1977.5	53926762725039.984
1978.5	53882408809520.53
1979.5	53846479617577.97
1980.5	53811327407983.555
1981.5	53776112230178.57
1982.5	53740834084163.02
1983.5	53705492969936.89
1984.5	53670088887500.164
1985.5	53634621836852.86
1986.5	53599091817994.98
1987.5	53563498830926.51
1988.5	53527842875647.47
1989.5	53492123952157.84
1990.5	53456342060457.63
1991.5	53420497200546.86
1992.5	53355699568822.125
1993.5	53269879268254.98
1994.5	53183946001980.445
1995.5	53097899769998.5
1996.5	53011740572309.13
1997.5	52925468408912.35
1998.5	52839083279808.19
1999.5	52752585184996.61
2000.5	52665974124477.625
2001.5	52579250098251.25
2002.5	52492413106317.44
2003.5	52405463148676.23
2004.5	52318400225327.61
2005.5	52241548567728.16
2006.5	52183777373539.01
2007.5	52125922630550.11
2008.5	52067984338761.484
2009.5	52009962498173.09
2010.5	51951857108784.98
2011.5	51893668170597.125
2012.5	51835395683609.53
2013.5	51777039647822.19
2014.5	51718600063235.1
2015.5	51660076929848.28
2016.5	51601470247661.71
2017.5	51542780016675.42
2018.5	51489469238605.695
2019.5	51459381501656.28
2020.5	51429238705023.414
2021.5	51399040848707.11
2022.5	51368787932707.32
2023.5	51338479957024.1
2024.5	51308116921657.42
2025.5	51277698826607.28
2026.5	51247225671873.695
2027.5	51216697457456.64
2028.5	51186114183356.14
2029.5	51155475849572.2
2030.5	51124782456104.79
2031.5	51087649366258.69
2032.5	51003611214653.8
2033.5	50919465623049.625
2034.5	50835212591446.195
2035.5	50750852119843.49
2036.5	50666384208241.51
2037.5	50581808856640.24
2038.5	50497126065039.71
2039.5	50412335833439.9
2040.5	50327438161840.836
2041.5	50242433050242.484
2042.5	50157320498644.84
2043.5	50072100507047.94
2044.5	49986715734573.15
2045.5	49900802760556.195
2046.5	49814781879099.84
2047.5	49728653090204.1
2048.5	49642416393868.98
2049.5	49556071790094.46
2050.5	49469619278880.56
2051.5	49383058860227.29
2052.5	49296390534134.62
2053.5	49209614300602.55
2054.5	49122730159631.11
2055.5	49035738111220.27
2056.5	48948638155370.05
2057.5	48869159240817.13
2058.5	48820510752625.734
2059.5	48771791921751.85
2060.5	48723002748195.53
2061.5	48674143231956.74
2062.5	48625213373035.47
2063.5	48576213171431.75
2064.5	48527142627145.56
2065.5	48478001740176.89
2066.5	48428790510525.78
2067.5	48379508938192.195
2068.5	48330157023176.14
2069.5	48280734765477.63
2070.5	48231242165096.65
2071.5	48181679222033.2
2072.5	48132045936287.305
2073.5	48082342307858.93
2074.5	48032568336748.09
2075.5	47982724022954.79
2076.5	47932809366479.01
2077.5	47882824367320.78
2078.5	47832769025480.086
2079.5	47782643340956.914
2080.5	47732447313751.3
2081.5	47682180943863.22
2082.5	47631844231292.64
2083.5	47581437176039.625
2084.5	47530959778104.13
2085.5	47480412037486.19
2086.5	47429793954185.77
2087.5	47379105528202.88
2088.5	47328346759537.54
2089.5	47277517648189.73
2090.5	47226618194159.45
2091.5	47175648397446.72
2092.5	47124608258051.516
2093.5	47073497775973.836
2094.5	47022316951213.695
2095.5	46971065783771.11
2096.5	46919744273646.04
2097.5	46868352420838.51
2098.5	46816890225348.52
2099.5	46765357687176.05
2100.5	46713754806321.13
2101.5	46662081582783.75
2102.5	46610338016563.89
2103.5	46558524107661.57
2104.5	46506639856076.78
2105.5	46454685261809.54
2106.5	46402660324859.83
2107.5	46350565045227.64
2108.5	46298399422913.01
2109.5	46246163457915.91
2110.5	46193857150236.32
2111.5	46141480499874.29
2112.5	46089033506829.79
2113.5	46036516171102.82
2114.5	45983928492693.4
2115.5	45931270471601.5
2116.5	45878542107827.125
2117.5	45825743401370.305
2118.5	45772874352231.02
2119.5	45719934960409.266
2120.5	45666925225905.05
2121.5	45606600176263.086
2122.5	45544032851138.16
2123.5	45481386313139.734
2124.5	45418660562267.82
2125.5	45355855598522.4
2126.5	45292971421903.484
2127.5	45230008032411.07
2128.5	45166965430045.164
2129.5	45103843614805.766
2130.5	45040642586692.86
2131.5	44977362345706.47
2132.5	44914002891846.58
2133.5	44839146869967.52
2134.5	44737547950184.17
2135.5	44635834141079.71
2136.5	44534005442654.15
2137.5	44432061854907.49
2138.5	44330003377839.71
2139.5	44227830011450.836
2140.5	44125541755740.86
2141.5	44023138610709.78
2142.5	43920620576357.59
2143.5	43817987652684.305
2144.5	43715239839689.91
2145.5	43612377137374.41
2146.5	43546957966274.62
2147.5	43485175200475.766
2148.5	43423316001437.42
2149.5	43361380369159.61
2150.5	43299368303642.3
2151.5	43237279804885.516
2152.5	43175114872889.26
2153.5	43112873507653.51
2154.5	43050555709178.27
2155.5	42988161477463.56
2156.5	42925690812509.36
2157.5	42863143714315.69
2158.5	42820088896008.28
2159.5	42790580673510.47
2160.5	42761026749587.29
2161.5	42731427124238.74
2162.5	42701781797464.82
2163.5	42672090769265.55
2164.5	42642354039640.9
2165.5	42612571608590.88
2166.5	42582743476115.484
2167.5	42552869642214.734
2168.5	42522950106888.62
2169.5	42492984870137.125
2170.5	42467680344744.875
2171.5	42451078962464.88
2172.5	42434444269354.93
2173.5	42417776265415.02
2174.5	42401074950645.164
2175.5	42384340325045.336
2176.5	42367572388615.56
2177.5	42350771141355.83
2178.5	42333936583266.14
2179.5	42317068714346.484
2180.5	42300167534596.88
2181.5	42283233044017.33
2182.5	42257900088637.99
2183.5	42188588976061.33
2184.5	42119196642265.42
2185.5	42049723087250.266
2186.5	41980168311015.87
2187.5	41910532313562.23
2188.5	41840815094889.336
2189.5	41771016654997.195
2190.5	41701136993885.81
2191.5	41631176111555.195
2192.5	41561134008005.33
2193.5	41491010683236.21
2194.5	41421737504020.38
2195.5	41366982014256.99
2196.5	41312159450259.59
2197.5	41257269812028.17
2198.5	41202313099562.76
2199.5	41147289312863.3
2200.5	41092198451929.83
2201.5	41037040516762.35
2202.5	40981815507360.84
2203.5	40926523423725.336
2204.5	40871164265855.81
2205.5	40815738033752.25
2206.5	40760438534541.0
2207.5	40714572989851.69
2208.5	40668649154392.06
2209.5	40622667028162.09
