# λ (nm)	photon flux (γ/s/cm^2/nm)
653.5	264701768622653.4
654.5	264409357377828.1
655.5	264210009700045.88
656.5	264139847773246.22
657.5	264374438577303.4
658.5	264608519100791.38
659.5	264982081914613.62
660.5	265359895221617.62
661.5	265713980616126.53
662.5	266052775135910.06
663.5	266379792037592.12
664.5	266667731871260.78
665.5	266955329983729.38
666.5	267211935888936.34
667.5	267462261151198.62
668.5	267627290680874.0
669.5	267674273653943.16
670.5	267720201042164.1
671.5	267550434079328.06
672.5	267374585343871.6
673.5	267182255372050.44
674.5	266973958564634.53
675.5	266763595538341.34
676.5	266542620833210.6
677.5	266319825322451.3
678.5	266083085404191.2
679.5	265833281432945.38
680.5	265581587932065.0
681.5	265323678239473.47
682.5	265063866319780.0
683.5	264799964276899.2
684.5	264531364935838.72
685.5	264260848817592.5
686.5	263964620215689.84
687.5	263662844652182.7
688.5	263355513665594.06
689.5	263036539524467.72
690.5	262715530632554.25
691.5	262401337329716.12
692.5	262089907332859.16
693.5	261776596682746.22
694.5	261472664327307.6
695.5	261166769685285.44
696.5	260863285927972.47
697.5	260566353727076.94
698.5	260267496173606.62
699.5	259978214633593.34
700.5	259693242522316.5
701.5	259406395650056.78
702.5	259125277333489.97
703.5	258842791911323.3
704.5	258555335137213.97
705.5	258253521585064.5
706.5	257949812018752.3
707.5	257640974146965.1
708.5	257325940402504.3
709.5	257008989394533.53
710.5	256693465046420.66
711.5	256377835956027.8
712.5	256060304083469.16
713.5	255728125653878.12
714.5	255391394891238.62
715.5	255052718308043.38
716.5	254739348743240.5
717.5	254424385095411.4
718.5	254113621921839.56
719.5	253841681851191.97
720.5	253568002760463.3
721.5	253298118057959.34
722.5	253044056419785.62
723.5	252788319672460.72
724.5	252526906826070.1
725.5	252255293986996.66
726.5	251981971523676.03
727.5	251720393311564.5
728.5	251479123695038.06
729.5	251236241787420.28
730.5	251007305570612.6
731.5	250799218621499.03
732.5	250589623272594.25
733.5	250369747898026.66
734.5	250136210494612.03
735.5	249901107745738.72
736.5	249670221595042.16
737.5	249446470491329.8
738.5	249221193295000.62
739.5	249014679630359.62
740.5	248844426432187.97
741.5	248672803923969.44
742.5	248513573686751.28
743.5	248388445789565.9
744.5	248262080968875.75
745.5	248132012596289.2
746.5	247988641578242.53
747.5	247843994710926.34
748.5	247697140865371.47
749.5	247526631731460.16
750.5	247354784548615.44
751.5	247181599316837.2
752.5	247011532086158.66
753.5	246840690129516.56
754.5	246668523431044.88
755.5	246476584025449.78
756.5	246275354305793.25
757.5	246072730077963.78
758.5	245856193774958.72
759.5	245625184292917.72
760.5	245392712943296.84
761.5	245157828677897.62
762.5	244918464439566.75
763.5	244677627926037.25
764.5	244435319137309.16
765.5	244219463561417.75
766.5	244003073473590.22
767.5	243785286327188.34
768.5	243594926131213.84
769.5	243417459263827.22
770.5	243238707298592.3
771.5	243055629887901.2
772.5	242865605819188.25
773.5	242674274133618.53
774.5	242481634831192.28
775.5	242278636844599.66
776.5	242074216355803.25
777.5	241868464671833.62
778.5	241663241368176.66
779.5	241457932956109.7
780.5	241251301311085.28
781.5	241040389457012.84
782.5	240815524615991.16
783.5	240589296713395.16
784.5	240361705749224.72
785.5	240103106776422.5
786.5	239832640209306.62
787.5	239560708580007.22
788.5	239282763548212.94
789.5	238991028957102.5
790.5	238697786575324.38
791.5	238403036402878.53
792.5	238136925372354.88
793.5	237878398922352.12
794.5	237618463487638.9
795.5	237360891730469.38
796.5	237114566567790.44
797.5	236866873659569.78
798.5	236617813005807.28
799.5	236347001736405.78
800.5	236064719851338.2
801.5	235780994117678.97
802.5	235498018406747.16
803.5	235238865273639.06
804.5	234978336636840.3
805.5	234716432496350.7
806.5	234468046310418.4
807.5	234236547240501.5
808.5	234003754741472.7
809.5	233769668813331.88
810.5	233523872418218.9
811.5	233274149416163.6
812.5	233023100853479.2
813.5	232768255008465.7
814.5	232492054467239.78
815.5	232214473122121.75
816.5	231935510973111.34
817.5	231669093228499.1
818.5	231422242111058.75
819.5	231174095359195.8
820.5	230924652972910.28
821.5	230700468781761.4
822.5	230489369224297.7
823.5	230277073489612.75
824.5	230063581577706.62
825.5	229823647937799.03
826.5	229579010211006.94
827.5	229333106802146.03
828.5	229079598608104.7
829.5	228740488263621.72
830.5	228399893628461.88
831.5	228057814702625.06
832.5	227705875684782.78
833.5	227325877023439.22
834.5	226944310229563.6
835.5	226561175303156.03
836.5	226189155337190.5
837.5	225837218916111.12
838.5	225483796319773.25
839.5	225128887548176.8
840.5	224737078159470.9
841.5	224303715377238.03
842.5	223868687122004.2
843.5	223431993393769.28
844.5	222971984118318.2
845.5	222491793602384.38
846.5	222009842663230.38
847.5	221526131300856.25
848.5	221102753960326.84
849.5	220722780495870.1
850.5	220341298957958.75
851.5	219958309346592.84
852.5	219652651253176.12
853.5	219400521148009.06
854.5	219147196462469.22
855.5	218892677196556.62
856.5	218685139284002.1
857.5	218512904966491.47
858.5	218339673428052.3
859.5	218165444668684.6
860.5	218003861664288.88
861.5	217854436338571.94
862.5	217704075967250.44
863.5	217552780550324.34
864.5	217442007809362.22
865.5	217385415087856.97
866.5	217328110370616.44
867.5	217270093657640.4
868.5	217240329509500.3
869.5	217271540625995.1
870.5	217302248184870.34
871.5	217332452186125.97
872.5	217354442822016.3
873.5	217338227082156.0
874.5	217321403826371.7
875.5	217303973054663.53
876.5	217285934767031.47
877.5	217206054100747.06
878.5	217125426351900.06
879.5	217044051520490.47
880.5	216961929606518.25
881.5	216885824130565.28
882.5	216810786854995.66
883.5	216735021921522.44
884.5	216658529330145.6
885.5	216566246517330.75
886.5	216461353789607.84
887.5	216355672653140.25
888.5	216249203107928.0
889.5	216125457930494.12
890.5	215960476622546.12
891.5	215794579075623.5
892.5	215627765289726.34
893.5	215460035264854.62
894.5	215264649513893.1
895.5	215068287737512.94
896.5	214870949935714.12
897.5	214672636108496.66
898.5	214454645480098.44
899.5	214226416118430.34
900.5	213997148602004.53
901.5	213766842930820.8
902.5	213540329950942.56
903.5	213323553964275.75
904.5	213105774356644.8
905.5	212886991128049.75
906.5	212667204278490.56
907.5	212462966933210.84
908.5	212259009754772.12
909.5	212054088181946.44
910.5	211848202214733.88
911.5	211637942571410.66
912.5	211423431875083.3
913.5	211207942116533.28
914.5	210991473295760.62
915.5	210772875142280.8
916.5	210537996555992.6
917.5	210302103009206.47
918.5	210065194501922.44
919.5	209827271034140.53
920.5	209607349297175.38
921.5	209399683263085.8
922.5	209191072299308.1
923.5	208981516405842.22
924.5	208771811951059.1
925.5	208569225168234.62
926.5	208365712598042.06
927.5	208161274240481.5
928.5	207955910095552.84
929.5	207739330755634.8
930.5	207513710256403.62
931.5	207287124434694.75
932.5	207059573290508.28
933.5	206831056823844.12
934.5	206588142085915.88
935.5	206344233276555.9
936.5	206099330395764.22
937.5	205853433443540.88
938.5	205626385976833.38
939.5	205426972515543.62
940.5	205226668123833.16
941.5	205025472801701.8
942.5	204823386549149.84
943.5	204658472859295.53
944.5	204502274883746.38
945.5	204345286834938.94
946.5	204187508712873.2
947.5	204018830243801.2
948.5	203791988343268.3
949.5	203564214096495.56
950.5	203335507503483.03
951.5	203105868564230.78
952.5	202875297278738.72
953.5	202693579042223.84
954.5	202526771078265.66
955.5	202359168171526.44
956.5	202190770322006.22
957.5	202027015495051.6
958.5	201917518380237.22
959.5	201807352530134.62
960.5	201696517944743.78
961.5	201585014624064.78
962.5	201480033146882.72
963.5	201385656363579.84
964.5	201290649156430.88
965.5	201195011525435.8
966.5	201098743470594.53
967.5	200993752778901.1
968.5	200884125098814.9
969.5	200773842027585.66
970.5	200662903565213.44
971.5	200551309711698.25
972.5	200407733303374.7
973.5	200260710175544.03
974.5	200112961628262.22
975.5	199964487661529.2
976.5	199809307636660.38
977.5	199619464951454.72
978.5	199428815185918.22
979.5	199237358340050.66
980.5	199045094413852.06
981.5	198848513830765.28
982.5	198644594590220.66
983.5	198439847836616.3
984.5	198234273569952.4
985.5	198027871790228.88
986.5	197817183244783.7
987.5	197602463779938.56
988.5	197386903315142.9
989.5	197170501850396.5
990.5	196953259385699.53
991.5	196728641807819.56
992.5	196500092071677.6
993.5	196270681952851.8
994.5	196040411451342.0
995.5	195809280567148.3
996.5	195594348077419.97
997.5	195382858416353.25
998.5	195170551169334.06
999.5	194957426336362.38
1000.5	194743483917438.12
1001.5	194557639040222.12
1002.5	194373896914048.8
1003.5	194189400656472.16
1004.5	194004150267492.38
1005.5	193818145747109.38
1006.5	193662213175507.53
1007.5	193505899410422.84
1008.5	193348893386671.62
1009.5	193191195104253.88
1010.5	193032355629119.56
1011.5	192864284818714.38
1012.5	192695503978873.88
1013.5	192526013109597.84
1014.5	192355812210886.28
1015.5	192184986406451.3
1016.5	192014430626897.7
1017.5	191843166913519.4
1018.5	191671195266316.6
1019.5	191498515685289.06
1020.5	191326720530224.3
1021.5	191170336865914.72
1022.5	191013279942717.3
1023.5	190855549760632.1
1024.5	190697146319659.16
1025.5	190537283119591.62
1026.5	190368784981122.97
1027.5	190199596540585.22
1028.5	190029717797978.5
1029.5	189859148753302.72
1030.5	189686686062594.22
1031.5	189494660051185.97
1032.5	189301904813433.7
1033.5	189108420349337.3
1034.5	188914206658896.78
1035.5	188719145301130.38
1036.5	188511617507386.34
1037.5	188303337611203.22
1038.5	188094305612581.0
1039.5	187884521511519.7
1040.5	187673985308019.25
1041.5	187462946056480.97
1042.5	187251173944793.84
1043.5	187038650244926.72
1044.5	186825374956879.6
1045.5	186611348080652.53
1046.5	186382846866731.03
1047.5	186150951483875.25
1048.5	185918273291422.28
1049.5	185684812289372.16
1050.5	185450568477724.72
1051.5	185189511189070.3
1052.5	184917984641994.0
1053.5	184645607461357.5
1054.5	184372379647160.8
1055.5	184098301199404.12
1056.5	183817241405349.38
1057.5	183531228361638.34
1058.5	183244345341528.53
1059.5	182956592345019.72
1060.5	182667969372112.12
1061.5	182377082113268.22
1062.5	182083683910850.53
1063.5	181789410021044.47
1064.5	181494260443849.97
1065.5	181198235179267.06
1066.5	180903793021608.94
1067.5	180614505238739.78
1068.5	180324357668343.53
1069.5	180033350310420.3
1070.5	179741483164970.03
1071.5	179452237009148.28
1072.5	179190326497737.44
1073.5	178927615262595.47
1074.5	178664103303722.47
1075.5	178399790621118.44
1076.5	178134677214783.34
1077.5	177906763063509.97
1078.5	177681880449695.2
1079.5	177456274621603.5
1080.5	177229945579234.94
1081.5	177002893322589.6
1082.5	176808559111895.47
1083.5	176628601685760.84
1084.5	176448010589173.03
1085.5	176266785822131.9
1086.5	176084927384637.6
1087.5	175919404624825.16
1088.5	175773218259408.47
1089.5	175626466067009.3
1090.5	175479148047627.66
1091.5	175331264201263.66
1092.5	175187554597386.75
1093.5	175061135855822.1
1094.5	174934192608573.72
1095.5	174806724855641.56
1096.5	174678732597025.53
1097.5	174550215832725.78
1098.5	174435821018297.38
1099.5	174321699932293.56
1100.5	174207082410376.78
1101.5	174091968452547.12
1102.5	173976358058804.44
1103.5	173853390045820.75
1104.5	173726530710381.3
1105.5	173599156378861.9
1106.5	173471267051262.62
1107.5	173342862727583.38
1108.5	173208433116674.12
1109.5	173064087716124.16
1110.5	172919200449528.0
1111.5	172773771316885.78
1112.5	172627800318197.28
1113.5	172480794812266.3
1114.5	172326695587313.9
1115.5	172172041855576.4
1116.5	172016833617053.84
1117.5	171861070871746.25
1118.5	171704753619653.62
1119.5	171543717461702.97
1120.5	171380729984236.72
1121.5	171217178080321.16
1122.5	171053061749956.16
1123.5	170888380993141.88
1124.5	170718954622543.8
1125.5	170542934207743.12
1126.5	170366331228622.22
1127.5	170189145685181.06
1128.5	170011377577419.75
1129.5	169832996954827.72
1130.5	169653635448664.3
1131.5	169473690620563.38
1132.5	169293162470524.72
1133.5	169112050998548.47
1134.5	168930356204634.6
1135.5	168756099208654.44
1136.5	168584552135982.06
1137.5	168412441639834.28
1138.5	168239767720211.06
1139.5	168066530377112.47
1140.5	167893228368248.97
1141.5	167720332836177.56
1142.5	167546876453071.7
1143.5	167372859218931.38
1144.5	167198281133756.6
